answer,guessed,num_guessed,time_to_solve
grimy,pyxes#vinyl#amity#grimy,4,35.69
vouch,crons#oucht#mouch#vouch,4,35.94
guest,quoit#wurst#guest,3,36.11
incur,gales#yonic#nicht#incur,4,35.84
refer,quern#barer#tiger#moper#fryer#refer,6,35.99
tidal,redye#wadis#tidal,3,36.29
trust,puses#using#brust#trust,4,36.18
sheer,rayne#ephor#their#cheer#sheer,5,36.23
snack,proem#fabby#ducat#vinca#knack#snack,6,36.2
vapor,razoo#payor#vapor,3,36.52
decoy,psych#cetyl#decry#decoy,4,36.77
taint,ducal#artsy#etape#taxon#tanga#taint,6,36.67
sinew,lezes#aster#syped#squeg#soken#sinew,6,36.87
conch,raves#indol#junco#conch,4,36.67
whiff,ragee#disci#twixt#whizz#whiny#whiff,6,36.83
curio,lutes#dumpy#guqin#wuxia#curio,5,37.09
pulse,ranis#usque#pusle#pulse,4,37.24
rebut,hevea#neddy#celts#retox#rebut,5,37.38
bonus,bigly#braks#betes#bubus#bonus,5,37.17
dwarf,ariel#ratty#scran#wharf#dwarf,5,37.42
above,pyxes#email#kheda#zante#aquae#abore#above,7,37.37
pilot,ramie#pulli#pilch#pilow#pilot,5,37.16
hilly,raggs#immix#oculi#twill#bible#hiply#hilly,7,37.33
crust,acned#clomp#cushy#crust,4,37.4
epoxy,rakus#colin#oxeye#epoxy,4,37.69
truth,tyned#torrs#talar#triff#trump#truck#truth,7,37.77
bylaw,evets#birch#bundy#boyla#bylaw,5,38.02
mover,syboe#credo#enorm#morel#moper#mower#mover,7,37.77
lumpy,punji#cutup#lumpy,3,37.83
stout,anole#poops#storm#stogy#stoit#stout,6,37.95
inner,ramee#twier#infer#inker#inner,5,38.06
merge,punty#swies#embog#gamme#merge,5,38.01
spent,ranks#nisse#seton#stend#scent#suent#shent#spent,8,38.0
holly,ramie#loops#boult#fonly#godly#jowly#coyly#holly,8,38.09
plied,deevs#idler#kidel#flied#clied#plied,6,38.06
voice,amins#quill#twire#oxide#voice,5,38.03
weedy,rakee#hyens#gleby#viewy#weepy#weedy,6,38.25
crude,rared#decry#crude,3,38.39
ethos,punks#trets#yetis#ethos,4,38.29
lumen,pusle#luter#lubed#lumen,4,38.25
might,ugged#sigil#pigmy#might,4,38.72
court,rages#thrum#blurt#court,4,38.46
sower,brank#every#seric#shoer#soger#sower,6,38.81
creak,carks#creak,2,38.72
leafy,purin#heedy#vealy#leafy,4,38.77
cheap,reais#zonae#expat#aheap#cheap,5,38.77
croup,quass#vertu#churr#croup,4,38.9
visit,ravin#ovoid#vleis#visit,4,38.64
creme,ramal#morse#umbre#grime#creme,5,38.85
pivot,ramal#hooks#peeoy#pivot,4,39.01
filer,ramee#sizer#liker#piler#filer,5,38.88
imply,quids#intro#image#imply,4,38.82
cheat,powns#aggri#lycea#exact#cheat,5,38.97
ready,clefs#baize#amped#redan#ready,5,38.68
heist,rangi#swipe#teils#heist,4,39.21
women,puses#facet#erven#woken#woxen#women,6,39.09
robot,fonly#moped#boras#courb#robot,5,39.22
rivet,pronk#rials#rieve#rived#river#rivet,6,39.03
surer,ragga#visor#usher#suber#super#surer,6,39.54
gross,ahold#gnome#goosy#gross,4,39.28
eater,sewan#extra#eater,3,39.6
swung,quaff#clump#shute#skunk#swung,5,39.36
layer,reave#opera#asker#bayer#fayer#layer,6,39.52
chair,messy#frorn#thrid#chair,4,39.63
burnt,euros#aurum#lurch#furzy#turnt#burnt,6,39.71
cream,hosel#gambe#etyma#amend#cream,5,39.68
shorn,kalif#mozed#juror#ochry#shorn,5,39.92
shave,cuddy#hejra#phage#shave,4,39.72
copse,raver#eying#check#celts#copse,5,39.66
flout,punts#utile#blurt#claut#flout,5,40.13
plane,pasha#poral#plank#plant#plane,5,40.04
stiff,punji#itchy#stive#stiff,4,39.58
phone,frows#about#moody#leone#phone,5,39.73
peril,pumie#pedis#petit#pekin#peril,5,40.21
strip,buses#ascot#ditsy#spitz#strip,5,40.05
tibia,culty#wited#tiars#tikka#tibia,5,39.97
float,cuter#stash#janty#izzat#lovat#ploat#gloat#bloat#float,9,40.03
nasty,razee#kawas#salut#taish#basto#masty#pasty#nasty,8,39.97
coyly,rabic#gecko#scody#poncy#commy#coyly,6,40.41
awake,capon#flame#whare#swage#awave#awake,6,40.28
stamp,ratch#adult#vista#stoae#stagy#stank#staps#stamp,8,40.45
kitty,ramis#yoick#pinky#dikey#kilty#kitty,6,39.38
raven,quays#extra#hared#ranee#ramen#raven,6,40.27
fairy,haram#dairy#vairy#fairy,4,40.26
skirt,witch#tulsi#skint#skirt,4,40.27
glyph,preop#lisps#kalpa#glyph,4,40.14
wordy,boing#dorty#lordy#wordy,4,40.2
islet,klong#parle#jewel#muled#islet,5,39.89
crass,reais#afars#krans#crams#crabs#crags#craps#crass,8,40.46
seven,knosp#using#neems#seven,4,40.34
about,redip#abuzz#about,3,40.51
yield,ratel#slipe#levin#yield,4,40.63
bride,quids#chide#bride,3,40.35
abbey,radon#mecca#blaes#abbey,4,40.81
brunt,raser#chirp#gyron#brunt,4,40.42
piece,pyric#plica#pitch#pisco#piece,5,40.98
talon,anvil#nalas#talon,3,40.77
local,saver#gonad#total#joual#comal#focal#local,7,40.65
nasal,reals#usual#sabal#vasal#nasal,5,40.98
realm,rager#reach#reaps#reata#reave#reamy#realm,7,40.64
cross,profs#gross#cross,3,40.67
sense,raxes#weest#sense,3,40.67
sixty,syrah#steys#softy#sixty,4,40.75
lingo,pungs#mangy#bingo#dingo#lingo,5,40.53
inept,puked#estop#trape#clept#inept,5,40.76
study,bajus#usurp#moust#stuck#stull#study,6,40.89
drank,ludic#adapt#brand#drank,4,40.98
afire,raved#aerie#afire,3,41.01
usage,sacks#aisle#urase#usage,4,41.14
arson,raiks#musar#arsey#arson,4,41.19
unfed,quern#usnea#unpeg#unbed#unfed,5,41.18
whine,filar#itchy#ohing#whins#whine,5,40.77
array,meads#logia#bantu#hyrax#array,5,40.71
omega,numbs#impel#emove#omega,4,40.96
fritz,prole#tryst#crwth#frati#fritz,5,41.11
rigid,colza#skees#djinn#width#bifid#rigid,6,41.2
timid,quais#foxie#mirid#timid,4,41.32
class,ramee#apply#notal#slash#flask#glass#class,7,41.23
goner,rawin#nerdy#goner,3,41.25
score,cooch#scout#score,3,41.21
waxen,radix#taxol#waxen,3,41.37
comma,reggo#uncos#cobza#coala#comma,5,41.28
swear,psora#musar#sewar#swear,4,41.27
tacit,reify#swami#uncia#tacit,4,40.81
gloss,raffs#jests#chogs#glows#globs#gloms#glops#gloss,8,41.22
spoon,swigs#seepy#spoon,3,41.16
cycle,derny#yokel#ayelp#cycle,4,41.39
fried,rager#dores#breed#urped#irked#cried#fried,7,41.26
unwed,redia#dulse#odeum#upped#unwed,5,41.62
slime,baals#spool#sling#slick#slive#slide#slime,7,41.45
patio,ramet#tabus#faith#vatic#patio,5,41.18
globe,ramps#dykon#flexo#glove#gloze#globe,6,41.31
paler,rased#pater#payer#pager#paler,5,41.56
pesto,prill#pages#pesty#pesto,4,41.68
gourd,redds#guard#gourd,3,41.52
betel,ramet#styes#thief#botel#betel,5,41.56
trend,rappe#mercy#enurn#grens#brent#trend,6,41.61
elfin,axmen#eldin#eloin#elfin,4,41.87
fully,rared#foots#flyby#filly#fully,5,41.38
shale,lurgi#ankle#spale#shale,4,41.53
lilac,jolls#balky#eclat#lilac,4,41.71
ivory,psoas#clone#brogh#odour#ivory,5,41.77
sheet,redon#hates#sheet,3,41.68
candy,rayed#yauds#candy,3,41.85
taffy,puzel#dooks#afara#fatty#taffy,5,41.37
flood,rared#livid#sloyd#blond#cloud#flood,6,41.52
knife,wudus#roach#leeze#fytte#knife,5,42.05
slosh,ramee#gonks#dsobo#swopt#scoff#shoji#slosh,7,41.9
slump,nappe#optic#syrup#slump,4,41.71
empty,reams#enzym#empty,3,41.62
brute,ponzu#umbre#burke#brute,4,41.92
mammy,redid#noxal#ajuga#takky#sammy#mammy,6,41.79
print,rangs#purin#prink#print,4,41.83
creed,reest#freed#dreed#preed#greed#breed#creed,7,41.7
boney,pints#canny#veney#honey#boney,5,41.34
fable,swarf#kofta#fecal#fable,4,41.72
china,poney#natch#china,3,41.76
prime,razer#liers#kyrie#prime,4,42.01
eagle,ragde#vague#eagle,3,41.61
shark,redox#frush#shirr#sharn#sharp#shark,6,41.93
brake,radix#feral#ameer#chare#grape#brake,6,41.78
pleat,pioye#pekan#pleas#pleat,4,42.27
whirl,gippo#sehri#chiru#whirl,4,42.12
bring,maaed#scour#grrrl#wring#bring,5,41.88
honor,regur#sizar#honor,3,41.92
straw,ragis#strae#strak#straw,4,41.94
daunt,quins#fount#haunt#daunt,4,41.58
chute,raphe#shive#thete#chute,4,41.86
stoke,bouns#savor#shoji#stole#stoke,5,41.83
crush,recce#actor#cirls#crusy#crush,5,42.26
frail,rayah#azure#braks#pratt#drawn#graff#fraim#frail,8,42.35
angle,fixes#cetyl#akela#anole#angle,5,42.22
borne,rekey#barre#burse#borne,4,41.97
tabby,pooed#gains#talcy#tammy#tabby,5,41.98
tenor,remen#nerks#tenor,3,41.98
avian,rands#ngoma#blawn#auxin#avian,5,42.06
early,repla#early,2,42.02
brood,paoli#snows#exome#bhoot#brook#brood,6,42.2
edify,belee#empty#edify,3,42.13
dance,reans#entia#ganef#canoe#lance#pance#nance#hance#dance,9,42.26
brick,porer#rants#briki#brick,4,41.78
dryer,nifes#remex#arced#dryer,4,42.4
ombre,raphe#surge#drole#ombre,4,42.16
depth,prams#glyph#epoch#depth,4,41.96
broom,innit#gyred#hoars#rumbo#cromb#broom,6,42.34
gazer,reird#enrol#treyf#huger#gazer,5,42.41
onion,pungs#antre#infix#onion,4,42.18
foamy,karri#stoma#loamy#foamy,4,42.58
clank,swipe#algor#flava#black#clank,5,41.96
macho,ratha#sadhe#macho,3,41.95
verve,rapes#weird#lemur#hertz#berko#nervy#verve,7,42.13
rebar,peghs#telco#bemad#kebar#rebar,5,42.11
blush,ranis#mushy#schul#blush,4,42.01
spark,rayah#ceria#swarf#starn#smarm#spark,6,42.12
prawn,naans#brawn#drawn#prawn,4,41.91
prank,psoae#praty#prana#prang#prank,5,42.15
stuff,recta#stook#stubs#stuff,4,42.3
think,cobia#likes#think,3,42.34
roomy,raths#riced#rumor#roomy,4,42.25
quoth,rated#tolly#shout#quoth,4,42.46
blimp,coops#flump#blimp,3,42.26
smith,remix#imply#umiac#omits#smith,5,41.86
nanny,peaks#rayon#banya#janny#canny#fanny#danny#nanny,8,42.04
drawn,yucks#hexer#frown#drawn,4,42.42
broad,swaps#luffa#azyme#carat#invar#rojak#broad,7,42.09
chart,rales#quart#boart#apart#chart,5,42.12
iliac,pyric#lilac#ileac#iliac,4,42.08
noose,loans#nosed#noise#noose,4,42.38
proud,reccy#brown#proso#proll#proud,5,42.23
angry,quern#intro#knars#angry,4,42.56
endow,raias#myopy#often#endow,4,42.27
skill,ragis#tulsi#sizel#spill#swill#shill#skill,7,42.46
vigor,preve#lavra#virtu#visor#vizor#vigor,6,42.48
blitz,remet#faith#units#glitz#blitz,5,42.09
begin,punto#basin#begin,3,42.29
whoop,brent#aways#chowk#whoop,4,42.75
short,predy#awork#moors#shorl#short,5,42.34
chunk,resow#buffa#linux#thunk#chunk,5,42.47
scree,prink#serve#saree#soree#scree,5,42.39
tramp,reive#slurs#yarco#grana#pratt#tramp,6,42.44
loyal,rangi#shoat#kokam#zoeae#podal#joual#local#loyal,8,42.56
elect,rands#jeely#liege#wheel#elect,5,42.58
joist,ramal#hosey#wonks#boost#zoist#foist#joist,7,42.42
snaky,stroy#swaly#shady#seamy#snaky,5,41.9
ember,grypt#invar#owler#usher#ceder#emmer#ember,7,42.57
bland,reads#adapt#dwang#viand#bland,5,42.22
abbot,pioye#ganof#abhor#ablow#abbot,5,42.72
yearn,rooks#wiver#derby#yearn,4,42.08
close,jacky#relic#clems#close,4,42.25
aphid,davit#media#braid#axoid#aphid,5,42.23
sushi,putts#sulfa#sured#suing#succi#sushi,6,42.26
stage,newed#klett#turme#stove#stage,5,42.47
bilge,nares#fleck#exult#ledge#bilge,5,42.59
sever,reamy#beers#sered#sefer#sewer#sexer#sever,7,42.29
quell,cripe#etyma#welsh#jodel#knell#quell,6,42.23
clack,poxed#rukhs#aking#flaky#clack,5,42.24
quasi,gravs#tsadi#spahi#quasi,4,42.38
spade,razee#ansae#skate#scape#spade,5,42.36
brand,rakes#flora#whaur#brant#brand,5,42.34
goofy,boord#moong#gooky#goosy#gooey#goofy,6,42.54
towel,rehem#paved#kugel#sizel#botel#towel,6,42.61
boozy,razee#dzhos#towzy#boozy,4,42.62
icing,suete#nohow#briny#clink#acini#icing,6,42.26
serum,prier#verso#serum,3,42.09
aside,swile#aside,2,42.55
oaken,rager#kames#hacek#oaked#oaken,5,42.3
motto,ragga#depot#towsy#jotun#lotic#motto,6,42.51
guess,plast#bossy#cense#dress#guess,5,42.62
known,relie#mumus#potty#bacon#known,5,42.19
clang,symar#anglo#linga#klang#clang,5,42.56
elude,datal#edile#elude,3,42.09
diner,poovy#ettle#fresh#namer#diner,5,42.81
dumpy,atilt#rebuy#cuppy#dumpy,4,42.12
forgo,rahed#lours#motor#porin#corky#borgo#forgo,7,42.51
cocoa,syver#diota#cocoa,3,42.39
noise,ratoo#voles#house#poyse#dowse#noise,6,42.51
cubic,palki#zoris#fetid#guqin#humic#cubic,6,42.42
chain,qaids#abaci#claim#craic#chain,5,42.57
owing,doole#orang#owing,3,42.21
front,repin#nagor#snort#front,4,42.61
speed,plies#syped#spaed#speed,4,42.01
graph,resaw#orgia#grand#graph,4,42.56
teddy,rater#empty#thewy#telly#teddy,5,42.23
trove,razee#titre#truce#tryke#trode#trove,6,42.44
fatty,gasts#natty#batty#fatty,4,42.1
annex,dreks#paven#tinea#annex,4,42.45
black,madid#polka#bleak#blank#black,5,42.77
sword,reist#asura#flors#smorg#scorn#spork#sword,7,42.28
audio,almah#apsis#aggie#acrid#addio#audio,6,42.52
savvy,haded#gaitt#napoo#falaj#yacks#savvy,6,42.02
trade,reads#irade#trade,3,42.41
slain,nobby#diwan#takin#spain#slain,5,42.34
clock,laten#flush#klick#clock,4,42.42
petty,finds#truly#motey#betty#jetty#petty,6,42.3
magic,levis#yogin#jagir#magic,4,42.17
scare,magus#ashen#reast#soare#scare,5,42.28
piggy,ramps#bicep#pikul#pingo#piggy,5,42.33
godly,rekey#tutty#palay#bigly#gooly#godly,6,42.38
embed,dials#wooed#upped#gyved#effed#ebbed#embed,7,42.13
floor,crack#rinds#thrum#floor,4,42.74
alien,omits#brick#phial#alive#alien,5,42.2
polar,resid#ulnar#bolar#tolar#volar#polar,6,42.78
fishy,pokal#unity#dicey#mimsy#fishy,5,42.42
cacao,revie#cyano#cacao,3,42.38
argue,powin#agers#argle#argue,4,42.31
axiom,riata#ileal#appui#azoic#amido#axiom,6,42.82
leave,radix#cella#leapt#leash#leaky#leave,6,42.68
leggy,avine#error#swelt#leggy,4,42.62
exact,noxal#capex#exact,3,42.61
opera,rorie#credo#omers#onery#opera,5,42.41
glade,pyoid#nadas#adult#drawl#glade,5,42.41
uncut,raine#nutty#stoun#uncut,4,42.66
power,rapes#piker#peter#pucer#pryer#poler#power,7,42.05
salvo,raits#sayed#sauna#salop#salvo,5,42.57
coast,ragee#boyau#coats#coast,4,42.65
hence,sabir#hullo#hyped#heeze#henge#hence,6,42.48
baste,rasps#basij#baste,3,42.6
ascot,sadis#presa#unsay#ascot,4,42.6
inane,doozy#genas#eaten#urena#alane#inane,6,42.48
album,bards#limba#amble#album,4,42.53
start,resow#chars#spark#snarl#starr#start,6,42.47
nutty,razes#butty#jutty#nutty,4,42.95
false,ramis#sabal#lased#valse#halse#false,6,42.26
metal,pubis#wheft#emote#metal,4,42.45
match,bluey#rowth#staph#tavah#match,5,42.26
pitch,rhody#ethic#gitch#titch#hitch#mitch#aitch#fitch#witch#pitch,10,42.68
olive,ummed#servo#volve#glove#olive,5,42.44
hater,radge#earnt#taber#later#mater#pater#hater,7,42.46
sally,rente#halwa#lalls#sally,4,42.45
flame,leans#email#blame#flame,4,42.51
gaunt,purpy#untie#stuns#thunk#mount#jaunt#gaunt,7,42.34
leery,rewax#genre#seirs#pedro#herry#beery#veery#leery,8,42.65
oxide,flued#sdein#deice#oxide,4,42.03
perch,ragus#brock#terce#perch,4,42.47
share,ranis#segar#stare#share,4,42.39
reedy,posho#braai#remen#reefy#reeky#reedy,6,42.42
occur,ridgy#toper#flour#occur,4,42.59
moron,pujas#edify#congo#nohow#roton#boron#moron,7,42.75
aging,ravel#phoca#abyss#aging,4,42.32
gnome,quale#eerie#kopje#stove#gnome,5,42.4
habit,biccy#ibrik#mobie#nubia#labis#tabid#habit,7,42.81
filly,qorma#yuzus#idyll#veily#gilly#billy#willy#filly,8,42.7
utile,rands#civil#igloo#while#utile,5,42.61
gland,glode#gland,2,42.98
ought,posed#intro#chota#ought,4,42.42
delay,blook#siles#eclat#pelau#relax#delay,6,42.7
booze,quods#block#biota#booze,4,42.53
spied,narre#ethic#oxies#skiey#spiel#spied,6,42.57
pasty,doomy#casky#paspy#pasty,4,42.11
rupee,tufas#durzi#runny#rubel#rupee,5,42.73
gassy,fetwa#vamps#gadso#gassy,4,42.62
prism,hadst#crisp#prise#priss#prism,5,42.42
shack,nunny#bolls#aesir#pshaw#shakt#shack,6,42.49
willy,convo#jakes#dumpy#filly#gilly#willy,6,42.08
matey,mired#moses#mamey#matey,4,42.34
draft,keeve#crudo#drain#draff#draft,5,42.6
glean,froes#dewax#nugae#glean,4,42.66
ideal,sager#wheat#plead#ideal,4,42.66
booby,strae#filly#doggy#bonny#boozy#boomy#booky#booby,8,42.84
tweak,pilae#escar#wheat#tweak,4,42.31
offal,porer#sulfo#flown#offal,4,42.47
ridge,ropes#rudie#ridge,3,42.53
filmy,pokie#clavi#limby#milty#filmy,5,42.57
asset,queyn#fermi#ekkas#paste#asset,5,42.63
agape,sylis#vomer#theta#aquae#agaze#agape,6,42.4
rower,reaps#rheum#rifle#ryked#roneo#rover#roger#rower,8,42.62
creep,bouts#naiad#gleek#cheer#creep,5,42.37
awful,prims#glute#yokul#awful,4,42.76
dying,reefs#coaly#nymph#dying,4,42.84
gloat,subby#axion#zooea#troad#ploat#float#gloat,7,42.84
clean,quern#sheen#pleon#glean#clean,5,42.66
overt,datos#tempo#clote#overt,4,42.62
ardor,reams#dowar#ardor,3,42.28
trope,potin#typto#trope,3,42.63
taken,quaky#mikra#pekan#oaken#waken#baken#taken,7,42.29
swish,hygge#posho#chasm#dunsh#swish,5,42.79
world,punty#sweir#mowra#world,4,42.27
moral,rates#augur#braid#forza#joram#moray#moral,7,42.55
ratio,lunes#gormy#ottar#ratio,4,42.46
crier,sable#tenno#wrier#frier#crier,5,42.35
fjord,nurls#fiber#fjord,3,42.66
caulk,prima#allot#leach#ducal#caulk,5,42.67
wacky,rewon#twixt#spawl#macaw#wacky,5,42.2
cleat,peony#tiger#stell#cleat,4,42.68
tying,dried#muist#glitz#tying,4,42.47
river,poots#hyleg#faxed#biker#viner#river,6,42.55
odder,rayah#cerci#fleur#omber#odder,5,42.37
sigma,ambry#metal#spams#summa#sigma,5,42.83
gripe,reame#trice#frise#drive#grike#grize#gripe,7,42.37
folio,sades#butyl#hilch#oxlip#folio,5,42.96
chide,avows#unget#exfil#reiki#chide,5,42.53
lyric,strum#adrad#forze#pyric#lyric,5,42.44
twist,padis#esile#grist#buist#ovist#shist#twist,7,42.77
cedar,roofs#taper#embar#anear#dewar#cedar,6,42.42
hymen,preif#sonde#newly#enzym#hymen,5,42.57
mocha,boric#cough#mochy#mochs#mocha,5,42.45
worst,durum#borer#forth#torcs#worst,5,42.13
pulpy,powin#perts#plumy#pully#pulpy,5,42.57
leash,reeky#pelas#tesla#leash,4,42.61
jolly,algid#souls#cooly#jowly#jolly,5,42.53
spray,raper#apart#sprad#sprag#spray,5,42.49
moist,poort#donut#volet#coact#joist#moist,6,42.93
dowry,raias#corey#loury#dowry,4,42.49
timer,nikab#mimes#cimex#timer,4,42.67
wight,dykon#wrier#wills#wigga#wight,5,42.81
crumb,gyppy#scarf#ridic#crown#crumb,5,43.04
scale,karri#junta#dwalm#coaly#scalp#scale,6,42.62
paint,tweel#punts#print#paint,4,42.8
carve,xebec#scent#loche#crare#carve,5,42.76
stake,preop#white#styme#stane#stage#stake,6,42.33
miner,geist#olein#nixed#ainee#biner#viner#miner,7,42.17
their,eeven#whelm#cheap#sherd#their,5,42.74
mecca,humic#scram#clame#maced#mecca,5,42.79
whose,razed#eying#hecht#shove#whose,5,42.58
lobby,puggy#commy#doozy#yobby#lobby,5,42.33
parse,wocks#raspy#parse,3,42.45
furor,bokeh#occam#sulfo#quoif#futon#furor,6,42.59
sappy,frags#mayst#hashy#sappy,4,42.3
shock,relie#ammon#outdo#copsy#scogs#shock,6,42.47
loose,cults#flask#lowse#loose,4,42.64
macro,lisle#gadjo#canto#yarco#macro,5,42.76
range,fowls#pyned#rente#ranke#range,5,42.67
bawdy,ouphs#zygal#yabba#bayed#bawdy,5,42.43
kneel,miles#elder#nebel#panel#kneel,5,42.7
algae,mazes#pecan#areae#algae,4,43.1
rumba,nimps#gamba#rumba,3,42.51
atoll,ribas#chawk#adept#atoll,4,42.51
stock,passe#styli#strow#stong#stock,5,42.78
drier,swang#curdy#deere#diver#drier,5,42.58
arrow,raved#angry#achar#abris#aurum#arroz#arrow,7,42.34
fluid,howes#dicky#idant#guild#fluid,5,42.41
drove,gombo#scody#frond#droll#drouk#droit#drove,7,42.58
solid,woofs#posey#sound#solid,4,42.7
enema,cases#ethal#enarm#enema,4,42.6
venom,reave#vents#vendu#venom,4,42.64
snort,preop#court#whort#amort#skort#snort,6,42.76
waltz,gluer#lawin#walty#waltz,4,43.0
motor,yrneh#raids#clour#motor,4,42.67
space,besom#escar#saice#space,4,42.45
rugby,cauri#perdu#rubus#rumbo#rugby,5,42.44
swamp,pomps#apism#scamp#stamp#swamp,5,42.93
broke,desex#clove#wrote#prore#froze#grone#brome#broke,8,42.74
tiger,rappe#miler#diker#wiver#biner#titer#tiger,7,42.36
adorn,netes#mirin#radon#adorn,4,42.46
kinky,ricin#nides#final#tinty#ginny#kinky,6,42.92
those,laich#hynde#fehme#ouphe#throe#those,6,42.73
alloy,rawly#allay#alloy,3,42.01
colon,rewan#muton#choon#cogon#colon,5,42.66
flute,poons#kibbi#wyted#eruct#haute#flute,6,42.38
rival,neuks#campy#trial#rival,4,42.73
newly,beaty#sedgy#verry#pecky#jeely#feyly#newly,7,42.6
march,primi#mater#marry#maron#march,5,42.77
blare,quean#toaze#spake#grade#reame#blare,6,42.4
arbor,sycon#thiol#groof#preop#arrow#arbor,6,42.6
spurt,gucky#vertu#ultra#sturt#spurt,5,42.8
affix,reddy#bancs#almah#aguti#affix,5,42.39
being,refel#seams#debit#beigy#being,5,42.69
death,ponds#adult#tread#death,4,42.7
today,rotis#toled#today,3,42.37
befit,poles#kreng#ethic#tatie#befit,5,42.51
pedal,quays#hovea#bread#decal#pedal,5,42.68
grime,yupon#ladle#skite#reive#crime#grime,6,42.59
femme,ricer#blets#endow#kehua#femme,5,42.64
quota,prads#jamon#azoic#float#quota,5,42.86
shall,jougs#snarl#swayl#shall,4,42.54
mossy,ranga#choil#offed#yukos#mossy,5,42.58
white,swans#emmew#wheft#white,4,42.46
goose,grese#guise#goose,3,42.74
wider,cruds#darga#redox#bider#wider,5,42.68
stain,renay#nauch#india#algin#spain#swain#stain,7,42.69
smote,pozzy#shogi#scour#slojd#stove#smote,6,42.89
level,rance#ethos#wifey#bleep#muled#kevel#level,7,42.54
jumpy,reiki#nolos#wauff#judgy#jumpy,5,42.29
fixer,stays#grike#inerm#filer#fiver#fixer,6,42.78
frost,blawn#durry#poser#frosh#frost,5,42.62
spelt,peece#swept#spelt,3,42.71
first,indue#facia#fitly#fists#first,5,42.57
thing,raver#blown#suing#tying#thing,5,42.59
whole,raxed#estoc#piezo#feoff#whole,5,42.6
freer,plesh#inert#aread#grege#freer,5,42.62
whelp,rhine#shlep#whelp,3,42.38
mangy,potae#ahigh#mulga#mangy,4,42.77
upset,colts#tased#reset#muset#unset#upset,6,42.4
rerun,piccy#kagos#thete#lurer#rerun,5,42.57
young,salet#crown#doing#young,4,42.62
