answer,guessed,num_guessed,time_to_solve
tooth,tanky#thirl#tooth,3,1.27
mince,offal#cutie#miche#mince,4,1.37
dowel,blast#leery#voile#model#dowel,5,1.32
clove,seine#cabre#comte#choke#cloze#clove,6,1.28
zebra,wills#fetch#meved#rebuy#zebra,5,1.38
media,ahint#cobia#wuxia#redia#media,5,1.52
drier,folly#sexer#rater#hider#drier,5,1.48
blond,oases#dhobi#blood#blond,4,1.29
wrath,cornu#arear#tramp#wrath,4,1.38
hymen,burgh#shchi#evhoe#haled#hymen,5,1.49
sight,ramus#knish#sidhe#sight,4,1.34
thing,ramal#vogue#zings#dying#icing#thing,6,1.35
dwelt,radar#ducks#donny#devel#dwile#dwelt,6,1.46
truly,ostia#tenet#truck#trump#truly,5,1.29
groan,bares#riyal#groan,3,1.31
lumen,saheb#typed#roker#vixen#elmen#lumen,6,1.29
comfy,worms#pombe#nomoi#comal#comfy,5,1.33
globe,hoyle#alowe#clote#elope#glove#globe,6,1.3
cease,aceta#cedar#cease,3,1.66
adept,borax#tamed#delta#adept,4,1.49
write,haggs#older#cerci#tripe#urite#write,6,1.36
needy,wikis#mouch#graze#bevel#teend#needy,6,1.41
basic,boaks#baisa#basic,3,1.26
leafy,girls#lamed#leany#leavy#leafy,5,1.37
magic,goose#laigh#magic,3,1.32
gawky,purge#whang#gawsy#gawcy#gawky,5,1.36
power,daisy#other#borer#goner#poler#poker#power,7,1.32
drill,bools#haily#quill#grill#prill#trill#drill,7,1.28
vicar,flexi#mucin#biccy#sicks#dicht#vicar,6,1.45
tilde,knarl#luffs#bigly#tilth#tiled#tilde,6,1.4
stone,zuppa#tinks#onset#seton#steno#stone,6,1.46
bathe,carvy#waqfs#hatha#bathe,4,1.27
epoch,mudra#zooks#choli#epoch,4,1.34
chide,tesla#mobey#civie#chide,4,1.34
bison,jeans#psion#vison#bison,4,1.34
stood,fewer#bimah#slung#spots#stood,5,1.46
disco,cluck#terce#waacs#disco,4,1.25
dogma,swire#pampa#myoma#douma#dogma,5,1.31
often,yelps#buteo#oxter#often,4,1.35
pinto,rover#maiko#fugio#cisco#bizzo#litho#pinto,7,1.4
stave,hider#longe#ceaze#abase#ysame#stave,6,1.39
extol,tonka#visto#detox#extol,4,1.38
share,trios#surer#shere#share,4,1.32
sport,recut#sprat#spirt#sport,4,1.24
swoon,flurr#piets#kasha#dsobo#goosy#swoon,6,1.53
slime,mosks#apism#slimy#slime,4,1.51
hotel,doura#yoops#foxie#bowel#novel#hotel,6,1.29
loose,ticky#blear#helms#spule#loose,5,1.42
evict,bourg#liven#stive#evict,4,1.4
graph,antra#gaper#grasp#graph,4,1.53
rusty,stent#basta#wists#gusto#lusty#musty#dusty#fusty#rusty,9,1.45
blame,deffo#latte#algae#clame#blame,5,1.55
pasty,pearl#paska#pasts#pasty,4,1.25
outer,gurge#muter#cuter#outer,4,1.28
crash,bench#crwth#crush#crash,4,1.24
plain,fayne#gnawn#chain#drain#amain#blain#plain,7,1.39
unity,grads#twilt#boite#unity,4,1.3
ovoid,blaes#chord#ovoid,3,1.23
crave,wires#rearm#drave#trave#grave#brave#crave,7,1.37
tarot,silky#phono#modge#caboc#favor#tarot,6,1.37
mania,booed#lahar#paisa#tafia#mania,5,1.36
poppy,there#daiko#bosom#pouff#polyp#powny#pozzy#poppy,8,1.41
koala,atopy#sados#omlah#voila#coala#koala,6,1.58
recut,noyau#fugue#jesus#recut,4,1.3
loopy,sucky#leggy#lairy#lowly#looby#loopy,6,1.27
grasp,adobo#muras#prase#grasp,4,1.59
roger,koppa#hound#forze#goers#roger,5,1.32
bland,ahing#eland#bland,3,1.24
title,foyle#stile#ixtle#title,4,1.26
ample,trees#elfin#dulce#avale#apple#ample,6,1.39
gloom,talma#impel#moyls#gloom,4,1.48
crimp,buras#poler#twirp#crimp,4,1.28
anime,resat#aided#avine#anile#anime,5,1.35
mucus,floss#pyres#dungs#buats#jukus#humus#mucus,7,1.33
chess,obiit#mesas#esnes#flews#speks#dyers#guess#chess,8,1.45
lumpy,surge#buffi#junto#ducky#muzzy#lumpy,6,1.27
prude,gager#riems#trode#prude,4,1.46
fatal,pucka#visas#hyrax#bloat#metal#fatal,6,1.55
agent,soyas#burqa#akene#amend#ahent#agent,6,1.38
wiser,gutta#limbi#wives#wiser,4,1.41
lurch,toted#chili#mulch#lurch,4,1.39
faith,unlit#twigs#atimy#haith#baith#faith,6,1.48
stilt,clogs#esile#spill#stilb#stilt,5,1.4
willy,butch#wings#wimpy#widdy#wifey#willy,6,1.45
humor,barer#tutor#sudor#mucor#humor,5,1.26
broke,takas#klick#perky#wroke#droke#broke,6,1.37
slush,bloom#klieg#alans#plush#slush,5,1.29
nylon,vrouw#apiol#oleos#nylon,4,1.46
gourd,adhan#goods#godly#gored#gourd,5,1.43
canny,colin#chynd#carny#canny,4,1.26
asset,gutsy#taser#asset,3,1.61
board,quilt#morae#hoary#board,4,1.38
rival,anole#flail#ictal#phial#viral#rival,6,1.34
bushy,awake#stoic#drusy#mushy#pushy#lushy#bushy,7,1.37
liver,award#titer#hiker#filer#liver,5,1.47
fishy,bolus#aside#kissy#fisty#fishy,5,1.35
spray,vills#sabre#sorda#scram#surah#sprag#sprat#spray,8,1.49
ounce,edict#percs#check#bonce#ounce,5,1.27
hurry,slows#pubic#yuked#muzzy#gunny#turfy#hurry,7,1.37
etude,filet#torte#stupe#etude,4,1.43
curse,daris#scree#corse#curse,4,1.29
choke,smarm#chott#choli#chowk#choky#choko#choke,7,1.36
easel,arils#sloan#lease#easel,4,1.39
lupus,quota#succi#rudds#mungs#luxes#lusus#lulus#lupus,8,1.34
smile,guana#merer#chime#imide#smile,5,1.43
steak,sling#sowms#shaky#saker#steak,5,1.3
bully,hable#brill#boult#bully,4,1.25
close,wives#egest#mensh#copse#close,5,1.42
sepia,aspic#tapis#sepia,3,1.23
abbot,aband#abris#abcee#about#abbot,5,1.27
felon,venal#nelis#pelon#belon#melon#felon,6,1.29
roach,yoops#tonka#gobar#roach,4,1.27
whirl,yugas#brook#cerci#vizir#twirp#whirl,6,1.34
windy,parts#nihil#fiend#dinky#windy,5,1.31
ennui,whelp#xebec#entia#enoki#ennui,5,1.57
surly,yorks#syrup#surgy#surfy#surly,5,1.29
boozy,kerma#suing#bhoot#boody#boozy,5,1.33
sully,gulch#puled#zulus#tulsi#sulfo#sulky#sully,7,1.32
golem,flays#nevel#loper#holed#golem,5,1.34
dodgy,costa#hobby#goody#dogey#dodgy,5,1.27
grave,wiles#oxeye#urare#prate#brame#grave,6,1.36
chill,sedan#kitty#oribi#chimp#chich#chizz#chill,7,1.31
wimpy,writs#wongi#walie#wimpy,4,1.29
scoop,waded#zoist#lysol#bufos#scrog#scoop,6,1.4
guest,bidon#kapas#hurst#quest#guest,5,1.4
graze,chirr#arede#frape#brave#orate#grame#graze,7,1.54
crier,dazed#loxes#piney#chief#crier,5,1.29
cause,mavis#santo#caese#carse#cause,5,1.32
peril,dross#vaper#peery#perch#peril,5,1.38
tardy,those#tabla#tarty#tardy,4,1.24
cabin,votes#brand#unban#cabin,4,1.31
raspy,wroot#niner#ramus#raspy,4,1.5
paper,relet#grues#ocrea#amber#waver#fader#payer#paper,8,1.38
swath,lores#gnash#staph#scath#swath,5,1.3
rabid,yules#bindi#rabid,3,1.32
crock,kurre#fakir#groks#tronk#crook#crock,6,1.43
moral,aides#coapt#longa#romal#moral,5,1.32
snipe,swoun#snead#snies#snipe,4,1.32
pixie,bills#vigor#mince#hithe#fique#aiyee#dixie#pixie,8,1.34
wager,afros#cedar#blaer#yager#eager#wager,6,1.47
giddy,mafia#cunei#hoiks#piggy#girly#giddy,6,1.54
flora,scuff#filmy#flota#flora,4,1.41
pouch,duomi#boeuf#roups#poulp#pouty#pouch,6,1.5
vapor,lindy#chuts#prore#vapor,4,1.37
photo,domes#onion#choko#thoro#photo,5,1.35
usurp,wried#ragas#skort#usury#usurp,5,1.38
ninny,ovary#tiddy#figgy#pikey#hinny#linny#minny#ninny,8,1.32
opera,watap#apods#opera,3,1.51
river,tripy#bider#fifer#river,4,1.51
payee,cunei#hajes#mated#razer#payee,5,1.3
unzip,vines#unpin#unhip#unzip,4,1.34
verse,tunas#dsobo#meshy#perse#verse,5,1.34
cedar,pyxie#gleet#hejra#reman#kebar#feuar#sewar#cedar,8,1.57
mummy,brash#linen#fudgy#tumpy#yummy#mummy,6,1.34
fizzy,cerne#boats#pupil#giddy#mizzy#fizzy,6,1.37
sulky,truly#luvvy#muley#pulpy#hulky#sulky,6,1.34
quart,hoove#glams#frack#riata#tuart#quart,6,1.42
novel,debit#essay#fuzee#koker#novel,5,1.41
sweet,kibei#rayed#emmew#tweel#sweet,5,1.28
alive,waide#axite#anime#alike#alive,5,1.24
rural,drack#augur#rumba#rusas#rural,5,1.62
cargo,rages#gazar#largo#pargo#cargo,5,1.29
cater,lards#kafir#hazer#caber#caper#cater,6,1.3
eaten,gloze#speks#cubeb#adder#navew#eaten,6,1.55
scowl,achoo#oculi#scowl,3,1.3
apply,guyot#yechy#bialy#apply,4,1.41
under,bland#vodun#nuddy#undee#under,5,1.4
fudge,build#outdo#nuder#pudge#mudge#judge#fudge,7,1.29
trope,gived#ephas#netop#trope,4,1.5
harem,haint#halal#haems#hamed#harem,5,1.26
creme,grows#tranq#drere#crepe#creme,5,1.29
valor,fehme#pandy#jabot#razoo#saros#valor,6,1.45
tulle,dicks#ruler#bulge#tulle,4,1.3
infer,burds#prime#tetri#inner#inker#infer,6,1.45
funky,saner#konbu#junky#gunky#hunky#punky#funky,7,1.27
valid,fluty#kills#aalii#halid#valid,5,1.5
juice,chase#becke#ponce#twice#grice#juice,6,1.32
until,aiyee#kutis#until,3,1.29
frown,bilge#apayd#turms#honor#frorn#frown,6,1.4
cyber,bitou#abray#cyber,3,1.35
proxy,cuter#risks#wrong#frory#proxy,5,1.38
wound,zills#fytte#among#round#wound,5,1.41
knack,eaved#atocs#black#kyack#kiack#knack,6,1.44
prove,scrub#rimae#prole#prove,4,1.43
shady,veldt#gawds#spado#shady,4,1.3
swift,elops#karst#wisht#swift,4,1.31
torso,yills#terse#torsk#torso,4,1.36
gazer,furth#crios#baler#gaper#gazer,5,1.56
strip,merer#scrog#stria#strip,4,1.29
robot,tests#atimy#burnt#robot,4,1.34
queue,dwell#rheum#queue,3,1.27
rayon,cobbs#devot#furor#groom#rayon,5,1.41
ruddy,wheep#stroy#braky#rumly#ruggy#runny#ruddy,7,1.43
white,ureas#fogey#bikie#chive#while#white,6,1.36
swine,fuels#sybbe#stade#shope#siree#swine,6,1.46
morph,wally#ripps#grope#morph,4,1.4
stiff,flung#afoot#tiffs#stiff,4,1.46
twice,pulka#dobby#exits#trier#thine#twice,6,1.39
actor,hiant#extra#artsy#altar#actor,5,1.48
abyss,whomp#auric#aldea#abyss,4,1.45
witch,kembo#civil#discs#hitch#witch,5,1.37
strap,vaute#coapt#strap,3,1.38
aphid,tapis#aphid,2,1.24
moody,gaitt#cower#soyuz#voddy#hoody#moody,6,1.4
rogue,fishy#arrow#opter#roque#rogue,5,1.36
balmy,chirl#lease#amply#malty#balmy,5,1.41
touch,vodka#soums#poult#gouty#touch,5,1.29
charm,arced#scaur#chara#chart#chark#chary#charm,7,1.47
lobby,whish#kombu#lobby,3,1.35
arson,utile#goody#cahow#arroz#arson,5,1.32
bagel,vizor#jhala#ulpan#lammy#eales#bagel,6,1.48
thorn,jeeps#aidoi#ochry#thorn,4,1.37
lever,abask#culet#lemel#leger#lever,5,1.37
buxom,lurch#quins#outgo#buxom,4,1.27
puffy,glued#praus#puton#pubic#puffy,5,1.4
binge,guans#jingo#dinge#tinge#winge#hinge#minge#binge,8,1.42
resin,bardy#rokes#resin,3,1.37
beach,cavel#areca#space#beach,4,1.54
flash,lymph#culch#flosh#flesh#flash,5,1.3
react,hauds#amnic#coala#epact#react,5,1.37
axial,bathe#prima#ixias#axial,4,1.4
fraud,centu#usurp#burgh#odour#fraud,5,1.4
froth,crest#artal#tronk#wroth#froth,5,1.27
crone,fonds#cyton#cronk#crone,4,1.38
hater,unled#cimex#frees#ravey#taber#water#oater#gater#hater,9,1.38
salon,jills#salse#salad#salut#salvo#salon,6,1.31
woman,frays#aahed#occam#molal#toman#woman,6,1.42
icily,plush#laldy#gooly#refly#icily,5,1.4
ranch,grama#whear#harps#ratch#ranch,5,1.71
crank,vutty#whare#prams#brank#crank,5,1.52
debit,kudzu#coeds#maned#dixie#devil#derig#debit,7,1.79
gnome,speks#rerig#bodge#agone#gnome,5,1.51
stuff,armor#yukky#sinus#sculp#stuff,5,1.35
clink,sprod#aglet#chili#climb#clink,5,1.31
scrum,deter#proso#scarf#scrim#scrum,5,1.48
waltz,amirs#baaed#gawcy#kapow#waltz,5,1.34
woozy,scads#niton#boeuf#kooky#goory#loopy#woozy,7,1.38
group,kitty#cusec#group,3,1.44
thank,fella#swack#drank#thank,4,1.41
fiber,daven#serer#buyer#omber#liber#fiber,6,1.31
stick,tepas#sturt#stonn#still#stich#stick,6,1.32
verge,benty#weals#revue#verge,4,1.29
fight,hough#ehing#bight#wight#kight#light#dight#aight#tight#right#might#sight#fight,13,1.66
rebar,otaku#limma#pshaw#abear#begar#debar#rebar,7,1.48
stash,shyly#spahi#snath#stash,4,1.31
medic,volae#getup#zebec#hemic#medic,5,1.38
geeky,clips#ravey#hedgy#genty#gemmy#geeky,6,1.35
plier,breys#rorie#petri#plier,4,1.45
thick,casks#keech#thick,3,1.38
sprig,tawai#fiche#inbox#vrils#sprig,5,1.52
drain,flair#krait#braid#drain,4,1.27
stuck,gyppo#vawte#thuds#frust#stunk#stuck,6,1.53
stump,shool#simba#strum#stump,4,1.28
blind,lordy#aldea#fluid#blind,4,1.44
wrist,capex#sifts#odist#quist#twist#whist#wrist,7,1.37
curve,trank#regur#lucre#curve,4,1.41
notch,uredo#coits#tocky#notch,4,1.35
burnt,allod#twice#frust#burnt,4,1.37
civil,cress#chimo#civil,3,1.31
order,prana#wrier#breer#dryer#order,5,1.32
upset,wauls#gursh#issue#unsex#upsey#upset,6,1.41
vaunt,blurb#naunt#saunt#vaunt,4,1.29
ghost,waved#souks#opsin#grosz#ghost,5,1.35
taunt,boyed#zanja#carns#kaing#haunt#vaunt#naunt#taunt,8,1.4
phase,tanto#pilea#phage#phare#phase,5,1.41
slang,stark#swags#slang,3,1.27
slick,fenks#stook#skrik#saick#slick,5,1.35
tacit,deter#toffs#tabun#tazza#tally#tacit,6,1.47
leave,wudus#monte#revie#veale#leave,5,1.49
coven,skegs#erned#oncet#copen#coven,5,1.46
quota,adown#stoai#flota#quota,4,1.32
opine,judos#loopy#orpin#opine,4,1.47
ficus,payee#ginks#simis#dibbs#ziffs#ficos#ficus,7,1.39
scarf,wrast#chars#scary#scarp#scare#scarf,6,1.31
pecan,gusli#peaty#pecan,3,1.32
flirt,theme#oobit#kiaat#suint#clift#flirt,6,1.46
dryer,cauks#derny#dryer,3,1.27
swish,chynd#sughs#stash#skosh#swish,5,1.51
stank,dazes#nyssa#sonar#snack#swank#stank,6,1.43
quake,mucic#gungy#sused#furze#queue#quate#quake,7,1.32
wince,unpen#bonze#yente#lande#since#mince#wince,7,1.58
cover,dildo#boyos#gompa#fouet#woker#corer#cover,7,1.52
bigot,dimbo#bitou#bigot,3,1.24
elope,lated#celli#enrol#elogy#elope,5,1.39
sally,gusty#spiky#savvy#sadly#sally,5,1.31
deign,yealm#cense#negro#being#feign#deign,6,1.37
anger,haros#rimae#lepra#awner#anker#anger,6,1.41
fluid,llama#elogy#klick#fluid,4,1.29
mecca,wikis#cooly#becap#recta#mecca,5,1.45
since,apace#educe#voice#since,4,1.27
evade,towze#jesse#rayle#apage#evade,5,1.29
stalk,brock#spelk#skulk#stalk,4,1.27
might,weise#varia#nimbi#mixup#mitch#might,6,1.41
tryst,flyer#royst#tryst,3,1.27
pithy,virge#pisco#pipul#pithy,4,1.28
ruler,whims#treat#kurre#cuber#luxer#ruler,6,1.4
frock,silly#cargo#ocher#brock#frock,5,1.37
gusty,stuck#unset#dusts#rusty#gusty,5,1.74
feral,dikas#groan#rural#pyral#feral,5,1.27
arose,syrah#argus#arson#arose,4,1.6
shiny,grass#osmol#spunk#shent#shiny,5,1.34
brawl,incut#dosas#bajra#blaer#brawl,5,1.4
voter,cymas#teend#outre#voter,4,1.32
putty,pates#potch#putid#putty,4,1.29
noise,droog#timbo#pokie#voice#noise,5,1.59
creed,sared#refed#pried#urned#orbed#greed#treed#creed,8,1.3
crush,helos#shrub#frush#crush,4,1.3
beset,folky#reeds#sebum#beast#besit#beset,6,1.44
pound,rusty#kanzu#noule#bound#found#hound#mound#wound#pound,9,1.42
taboo,traik#tauld#tapen#tachs#tammy#tazza#taboo,7,1.3
siege,zooea#blent#check#queme#prese#swede#sieve#siege,8,1.4
beast,sluse#reest#beast,3,1.27
pushy,feted#kukri#punas#pushy,4,1.41
knave,grasp#meane#knave,3,1.29
deity,faqir#iched#elide#deity,4,1.44
worse,graze#chere#rouse#dorse#morse#worse,6,1.34
midst,stear#tucks#fisty#didst#midst,5,1.34
sonar,coaly#sonar,2,1.26
admin,boomy#email#magic#admin,4,1.55
civic,losed#apian#murri#figgy#civic,5,1.33
