answer,guessed,num_guessed,time_to_solve
scowl,areae#ottos#lossy#sloid#swoln#scowl,6,2.24
scent,areae#oleos#stent#sient#scent,5,1.91
graft,areae#urari#orant#tract#brast#yrapt#draft#graft,8,2.01
scare,areae#tarre#soare#snare#scare,5,1.92
stall,areae#taboo#stats#stall,4,2.57
waxen,areae#zooea#tates#lapel#caned#navew#waken#waxen,8,2.64
cocoa,areae#taboo#jiaos#cocoa,4,2.17
husky,areae#ottos#slish#cushy#husky,5,2.41
voice,areae#soote#locie#voice,4,2.34
jiffy,areae#lotto#simis#hinny#piccy#giddy#biffy#jiffy,8,2.23
squat,areae#booai#splat#squat,4,1.91
anime,areae#atone#anile#anise#anime,5,2.2
audio,areae#afoot#anglo#aviso#audio,5,2.18
spray,areae#roral#scrat#suras#skran#syrah#spray,7,2.35
slump,areae#lotto#sills#slung#slump,5,2.37
coast,areae#taboo#loast#coast,4,2.27
hitch,areae#lotto#situs#nitid#hitch,5,2.3
shave,areae#haole#thane#shade#shape#shame#shake#shave,8,2.19
seedy,areae#ogees#ewest#seely#seedy,5,2.11
flood,areae#lotto#olios#cloop#blood#flood,6,2.14
turbo,areae#rotor#turbo,3,2.25
joker,areae#retro#eorls#cooer#goier#doner#fouer#yoker#poker#koker#woker#joker,12,2.75
grind,areae#trior#drill#irids#grind,5,2.16
knife,areae#soote#mille#indie#knife,5,2.11
shirk,areae#rotor#nirls#spiry#shirk,5,2.43
prune,areae#crore#trite#brule#druse#prune,6,2.42
pesky,areae#looey#empty#pesky,4,2.24
sheep,areae#ogees#steel#sneed#sheep,5,2.12
weigh,areae#looey#ettin#seism#heigh#weigh,6,2.66
noble,areae#soote#locie#holme#noule#noble,6,1.98
stilt,areae#lotto#stilt,3,2.39
beset,areae#tetes#beset,3,2.59
hilly,areae#lotto#sills#dilli#hilly,5,2.39
quite,areae#soote#bitte#flite#unite#quite,6,2.07
drank,areae#urari#orant#crans#drank,5,2.12
hazel,areae#zooea#lazes#hazel,4,2.63
radio,areae#sorra#ratoo#radio,4,2.5
stuck,areae#lotto#shist#stung#stuck,5,2.55
atone,areae#atone,2,1.98
query,areae#ruers#fuero#quern#query,5,2.13
waltz,areae#taboo#matts#laity#waltz,5,2.92
bride,areae#crore#trite#prise#urine#drive#gride#bride,8,2.2
smile,areae#soote#sluse#sidle#spile#smile,6,2.2
mangy,areae#taboo#calls#panni#fanum#mangy,6,2.44
odder,areae#retro#eorls#oncer#odder,5,2.83
aglow,areae#afoot#alloy#aulos#azlon#aglow,6,2.16
clamp,areae#taboo#scall#luach#claim#clamp,6,2.48
juror,areae#rotor#furor#juror,4,2.57
stuff,areae#lotto#shist#stung#stuck#study#stump#stuff,8,2.39
swamp,areae#taboo#scall#snash#smaik#swamy#swamp,7,2.72
minor,areae#rotor#milor#minor,4,2.27
plaza,areae#saola#llama#playa#plaza,5,2.57
vault,areae#taboo#matts#dault#hault#gault#fault#vault,8,2.67
repel,areae#serer#retem#repel,4,2.92
pride,areae#crore#trite#prise#pride,5,2.33
lying,areae#lotto#lulus#linin#lying,5,2.68
flint,areae#lotto#tills#clint#glint#flint,6,2.98
valid,areae#taboo#calls#halid#valid,5,2.47
pubic,areae#lotto#simis#unpin#pudic#pubic,6,2.33
rerun,areae#retro#rerig#rerun,4,2.86
theme,areae#obese#thete#theme,4,2.36
amber,areae#aeros#alter#aider#anger#acker#amber,7,2.27
dirty,areae#rotor#strut#thrid#dirty,5,2.37
fried,areae#ergot#crier#dries#pried#fried,6,2.2
clued,areae#looey#islet#clued,4,2.74
foist,areae#lotto#tossy#hoist#moist#foist,6,2.44
queen,areae#ogees#tweet#kneel#queen,5,2.22
draft,areae#urari#orant#tract#brast#yrapt#draft,7,2.51
cabal,areae#cacao#canal#cabal,4,2.27
roomy,areae#rotor#roons#roopy#roomy,5,2.47
probe,areae#crore#trone#drole#prose#probe,6,2.11
berth,areae#retro#terts#nertz#certy#vertu#derth#berth,8,2.81
spite,areae#soote#styte#sixte#suite#shite#spite,7,2.17
datum,areae#taboo#matts#datum,4,2.92
clack,areae#taboo#scall#luach#clack,5,2.69
parka,areae#parra#parma#parka,4,2.75
arson,areae#ardor#ariot#argol#arson,5,2.5
flare,areae#tarre#soare#glare#blare#flare,6,2.54
crest,areae#brers#trest#crest,4,2.53
toddy,areae#lotto#tossy#towny#tocky#touzy#toddy,7,2.63
trite,areae#crore#trite,3,2.2
quail,areae#taboo#scall#miaul#quail,5,2.97
patch,areae#taboo#matts#lathi#natch#catch#hatch#patch,8,2.57
quake,areae#haole#state#inane#buaze#quake,6,2.48
neigh,areae#looey#ettin#sensi#neigh,5,2.77
onion,areae#lotto#shoos#onion,4,2.8
worst,areae#rotor#torts#horst#worst,5,2.38
wordy,areae#rotor#loris#cornu#dormy#wordy,6,2.51
rapid,areae#sorra#ratty#ralph#rapid,5,2.86
extra,areae#terra#extra,3,3.24
fussy,areae#lotto#simis#bussu#hussy#gussy#fussy,7,2.63
coral,areae#roral#loral#soral#coral,5,2.62
couch,areae#lotto#sonsy#iodic#couch,5,2.57
aptly,areae#afoot#attic#aptly,4,2.41
close,areae#soote#close,3,2.85
jewel,areae#tetes#lemel#nebel#devel#jewel,6,2.72
whelp,areae#oleos#knelt#quell#yield#chelp#whelp,7,2.55
haste,areae#haole#haste,3,2.5
feign,areae#looey#ettin#deign#feign,5,2.67
chalk,areae#taboo#scall#chalk,4,2.7
tumor,areae#rotor#tumor,3,2.58
lymph,areae#lotto#lulus#linin#lymph,5,3.08
godly,areae#lotto#nolls#poilu#coyly#dowly#godly,7,2.59
leapt,areae#zooea#easts#teach#leant#leapt,6,3.04
brisk,areae#trior#drill#priss#grisy#brisk,6,2.72
retch,areae#retro#retch,3,2.75
viola,areae#taboo#loans#idola#viola,5,2.97
teary,areae#rater#tears#teary,4,3.34
click,areae#lotto#sills#blini#click,5,3.04
harry,areae#roars#tarry#carry#harry,5,2.78
deity,areae#looey#empty#testy#deity,5,2.62
timer,areae#retro#tires#tiler#timer,5,2.95
earth,areae#rater#earth,3,3.07
diner,areae#retro#epris#iller#niner#diner,6,3.31
cacti,areae#taboo#matts#laity#cacti,5,2.83
sally,areae#taboo#calls#sally,4,2.64
sunny,areae#lotto#simis#sunny,4,2.5
tilde,areae#soote#title#tilde,4,2.33
rabid,areae#sorra#ratty#ralph#radii#ranid#rabid,7,3.25
comma,areae#taboo#loans#podia#mocha#comma,6,3.0
gassy,areae#taboo#calls#sasin#massy#gassy,6,2.98
crush,areae#trior#dryly#crush,4,2.82
twirl,areae#rotor#strut#thirl#twirl,5,2.83
rouse,areae#rorie#roose#rouse,4,2.6
blond,areae#lotto#knoll#clons#blond,5,2.93
glide,areae#soote#mille#cline#ylike#glide,6,2.69
trait,areae#urari#trait,3,2.37
touch,areae#lotto#tossy#tonic#touch,5,2.7
sheet,areae#ogees#steel#sheet,4,3.1
guess,areae#oleos#stets#chess#guess,5,3.71
chime,areae#soote#mille#imine#chime,5,2.48
goner,areae#retro#eorls#cooer#goier#goner,6,3.27
dress,areae#brers#trets#cress#dress,5,2.62
quota,areae#taboo#loast#outta#quota,5,2.77
diary,areae#sorra#lairy#diary,4,2.97
comic,areae#lotto#sonsy#iodic#comic,5,2.93
stash,areae#taboo#platt#stash,4,3.07
canon,areae#taboo#salol#canon,4,2.7
syrup,areae#rotor#nirls#scrum#syrup,5,2.72
wheel,areae#ogees#tweet#wheel,4,2.69
blurb,areae#rotor#nirls#churl#blurb,5,2.83
shady,areae#taboo#scall#snash#spahi#shady,6,3.29
awash,areae#awato#awash,3,2.42
unmet,areae#looey#sites#tuned#unmet,5,2.98
dumpy,areae#lotto#simis#nummy#dumpy,5,3.52
sissy,areae#lotto#simis#sinky#sippy#sissy,6,2.65
prawn,areae#urari#orant#drawn#prawn,5,2.81
cinch,areae#lotto#simis#hinny#cinch,5,2.89
exact,areae#zooea#easts#exalt#exact,5,4.21
slung,areae#lotto#sills#slung,4,3.02
organ,areae#briar#troat#orval#orcas#organ,6,2.63
guppy,areae#lotto#simis#dunny#yucky#huggy#guppy,7,3.24
onset,areae#looey#octet#onset,4,2.96
trout,areae#trior#trots#trout,4,3.12
elect,areae#ogees#elect,3,2.59
smock,areae#lotto#pisos#swoun#scody#shock#smock,7,3.2
slimy,areae#lotto#sills#sling#slick#slimy,6,3.24
bulge,areae#soote#mille#dulce#bulge,5,2.88
rhino,areae#rotor#rhody#rhino,4,2.76
sheer,areae#teers#sleer#sneer#sheer,5,2.59
spill,areae#lotto#sills#slily#shill#spill,6,2.88
sigma,areae#taboo#scall#spina#sidha#sigma,6,3.15
alloy,areae#afoot#alloy,3,2.68
truck,areae#trior#trust#trull#trunk#truck,6,2.53
rumba,areae#sorra#rhyta#rupia#rumba,5,3.23
pulpy,areae#lotto#sills#culch#pulpy,5,3.0
groom,areae#trior#orlon#broos#crook#droop#groom,7,3.15
truer,areae#ergot#trier#truer,4,2.81
press,areae#brers#trets#cress#dress#press,6,3.1
clank,areae#taboo#scall#luach#claim#clang#clank,7,3.42
digit,areae#lotto#shist#innit#digit,5,2.78
greet,areae#erect#greet,3,2.52
mucus,areae#lotto#simis#mungs#mucus,5,3.08
towel,areae#looey#toles#towel,4,4.87
women,areae#looey#totes#hoied#nomen#women,6,2.99
drape,areae#crare#orate#urase#irade#drape,6,2.96
aisle,areae#atone#aisle,3,2.87
slice,areae#soote#sluse#slice,4,2.78
unfit,areae#lotto#shist#innit#unfit,5,2.84
woven,areae#looey#totes#hoied#nomen#copen#boxen#woken#woven,9,3.16
sauna,areae#saola#sansa#sauna,4,2.97
spear,areae#rheas#stear#spear,4,3.23
brood,areae#trior#orlon#broos#brood,5,3.41
blimp,areae#lotto#sills#blini#blimy#blimp,6,3.5
often,areae#looey#octet#often,4,3.11
worse,areae#rorie#torte#corse#dorse#horse#morse#gorse#worse,9,2.71
alert,areae#alert,2,3.08
theft,areae#oleos#duett#theft,4,2.74
cream,areae#drear#treat#ureal#cream,5,2.82
yearn,areae#rater#enarm#learn#yearn,5,4.2
meaty,areae#zooea#easts#neath#peaty#meaty,6,3.3
flesh,areae#oleos#slept#flesh,4,2.86
lever,areae#serer#deter#leper#leger#lever,6,3.01
north,areae#rotor#torts#north,4,3.53
tuber,areae#retro#tires#tyler#tuner#tuber,6,3.31
grout,areae#trior#ortho#grots#grout,5,2.83
ninny,areae#lotto#simis#hinny#pinny#ginny#finny#ninny,8,3.09
plate,areae#haole#slate#plate,4,3.06
blush,areae#lotto#sills#plush#blush,5,3.24
loopy,areae#lotto#loons#loopy,4,3.2
tooth,areae#lotto#oonts#tooth,4,3.1
crick,areae#trior#drill#priss#iring#crick,6,3.03
howdy,areae#lotto#sonsy#cocky#yobby#poddy#howdy,7,2.96
cobra,areae#sorra#moira#copra#cobra,5,3.25
rural,areae#roral#rural,3,2.92
terse,areae#serre#terse,3,2.74
allow,areae#afoot#alloy#allod#allow,5,2.66
horse,areae#rorie#torte#corse#dorse#horse,6,2.88
hyper,areae#retro#epris#puler#hyper,5,3.6
rarer,areae#rater#raser#racer#raper#rager#raker#rawer#raver#razer#rarer,11,3.63
honey,areae#looey#toney#coney#honey,5,3.2
ardor,areae#ardor,2,2.88
regal,areae#escar#reran#retag#regal,5,3.01
cargo,areae#sorra#karoo#tardo#largo#cargo,6,3.5
booth,areae#lotto#oonts#hooty#booth,5,2.98
spook,areae#lotto#shoos#snood#scoop#spoom#spoof#spook,8,3.42
rouge,areae#rorie#roose#rotte#roule#rouge,6,3.24
navel,areae#zooea#tates#lapel#navel,5,3.3
crust,areae#trior#crust,3,2.87
purge,areae#rorie#turme#lurve#surge#purge,6,3.16
farce,areae#tarre#large#carse#farce,5,2.77
steel,areae#ogees#steel,3,2.85
wacky,areae#taboo#calls#panic#wacky,5,3.3
slink,areae#lotto#sills#sling#slink,5,3.01
dimly,areae#lotto#sills#gibli#dimly,5,3.03
savor,areae#sorra#sapor#savor,4,3.38
opine,areae#soote#ollie#opine,4,3.18
flake,areae#haole#slate#plane#clade#blame#glaze#flake,8,2.88
force,areae#rorie#torte#corse#force,5,3.58
stank,areae#taboo#platt#stash#stain#stand#stang#stank,8,3.59
scoop,areae#lotto#shoos#snood#scoop,5,3.37
pause,areae#haole#taste#saine#cause#pause,6,2.95
banal,areae#cacao#salat#lahal#naval#banal,6,3.18
gypsy,areae#lotto#simis#dunsh#gypsy,5,3.3
mauve,areae#haole#taste#daine#wacke#mauve,6,3.42
perky,areae#retro#herls#ceric#nerdy#perky,6,3.69
smith,areae#lotto#snits#smith,4,3.21
surge,areae#rorie#turme#lurve#surge,5,3.32
ovoid,areae#lotto#shoos#ovoid,4,3.4
tying,areae#lotto#shist#tyiyn#tying,5,3.21
equip,areae#looey#ettin#equid#equip,5,3.34
drunk,areae#trior#dryly#drums#drunk,5,3.22
loser,areae#retro#eorls#loser,4,3.53
humor,areae#rotor#milor#humor,4,2.95
creme,areae#drere#prese#creme,4,3.47
comet,areae#looey#totes#nonet#comet,5,3.35
gravy,areae#urari#orant#crawl#grass#grapy#gravy,7,3.13
junta,areae#taboo#platt#sista#junta,5,3.67
foray,areae#roral#toras#korai#coram#foray,6,3.13
madam,areae#cacao#talas#naiad#dadah#madam,6,3.02
cluck,areae#lotto#sills#clung#cluck,5,3.43
sedan,areae#eclat#senas#sedan,4,3.15
totem,areae#looey#totes#toted#totem,5,3.84
niece,areae#obese#thete#liege#niece,5,3.39
torso,areae#rotor#torso,3,3.29
clean,areae#toeas#ileal#clean,4,3.07
roast,areae#sorra#roast,3,3.5
gamma,areae#saola#batta#mania#padma#gamma,6,3.23
pixie,areae#soote#mille#nixie#dixie#pixie,6,3.24
utter,areae#retro#titer#utter,4,3.4
sneer,areae#reest#eyers#sleer#sneer,5,3.31
psalm,areae#taboo#scall#psalm,4,3.62
apart,areae#aorta#apart,3,4.14
omega,areae#laevo#omega,3,3.09
suing,areae#lotto#simis#snick#suing,5,3.3
extol,areae#looey#extol,3,3.59
caput,areae#taboo#matts#dault#caput,5,3.54
study,areae#lotto#shist#stung#stuck#study,6,3.9
shard,areae#roars#start#snarl#scary#shard,6,3.61
harsh,areae#sorra#tarts#karsy#harsh,5,3.62
sandy,areae#taboo#calls#sasin#sandy,5,3.57
undid,areae#lotto#simis#unpin#undid,5,3.5
token,areae#looey#totes#toned#token,5,3.24
yield,areae#oleos#knelt#quell#yield,5,3.61
black,areae#taboo#slabs#blain#black,5,3.86
drawn,areae#urari#orant#drawn,4,3.06
hedge,areae#cooee#ettle#seise#penne#bevue#hedge,7,3.14
bravo,areae#urari#orant#praos#draco#bravo,6,3.09
llama,areae#saola#llama,3,3.26
spent,areae#oleos#stent#sient#scent#suent#shent#spent,8,3.49
twixt,areae#lotto#stint#twixt,4,3.42
leper,areae#serer#deter#leper,4,3.7
rebel,areae#serer#retem#repel#rebel,5,4.01
bully,areae#lotto#sills#cully#dully#hully#pully#gully#bully,9,3.75
racer,areae#terra#raser#racer,4,3.93
braid,areae#urari#trait#drail#braid,5,3.38
mealy,areae#zooea#easts#leany#mealy,5,3.77
caddy,areae#taboo#calls#canid#caddy,5,3.52
afoot,areae#afoot,2,3.22
guild,areae#lotto#sills#icily#guild,5,3.34
copse,areae#soote#louse#posse#copse,5,3.24
crier,areae#ergot#crier,3,3.53
bribe,areae#crore#trite#prise#urine#drive#grime#bribe,8,3.21
enema,areae#enema,2,3.22
buxom,areae#lotto#pisos#unwon#buxom,5,3.49
brown,areae#trior#proso#droll#crony#grown#brown,7,3.71
shirt,areae#rotor#strut#snirt#shirt,5,4.04
disco,areae#lotto#shiso#inspo#cisco#disco,6,4.25
knock,areae#lotto#pisos#oundy#known#knock,6,3.38
tonga,areae#taboo#toast#tomia#tonga,5,3.69
gully,areae#lotto#sills#cully#dully#hully#pully#gully,8,3.66
cacao,areae#cacao,2,3.42
cling,areae#lotto#sills#blini#cling,5,3.56
stump,areae#lotto#shist#stung#stuck#study#stump,7,3.37
salve,areae#haole#latte#salse#salue#salve,6,3.17
spunk,areae#lotto#simis#sunny#spunk,5,3.65
throb,areae#rotor#lirot#tyros#throb,5,4.3
whiff,areae#lotto#simis#nying#chich#phizz#whiff,7,3.48
crept,areae#brers#preon#crept,4,3.09
outgo,areae#lotto#outdo#outgo,4,3.34
brief,areae#ergot#crier#dries#prief#brief,6,3.41
juice,areae#soote#mille#indie#juice,5,3.32
email,areae#zooea#easts#elain#email,5,3.69
flail,areae#taboo#scall#flail,4,4.03
arise,areae#arose#arise,3,3.46
rifle,areae#rorie#rifte#rifle,4,3.75
fable,areae#haole#table#sable#cable#gable#fable,7,3.33
algae,areae#antae#algae,3,3.89
magic,areae#taboo#calls#panic#magic,5,3.51
ethic,areae#looey#ettin#etuis#ethic,5,3.53
patty,areae#taboo#matts#katti#natty#catty#patty,7,3.77
sewer,areae#serer#seder#sefer#sewer,5,3.57
azure,areae#ayrie#adore#antre#alure#azure,6,3.13
harpy,areae#sorra#tarty#lardy#narky#carby#harpy,7,3.8
magma,areae#saola#batta#mania#mahua#magma,6,4.01
arrow,areae#ardor#arrow,3,3.62
align,areae#afoot#allis#alibi#align,5,3.38
quote,areae#soote#clote#quote,4,3.32
ember,areae#serer#enter#elder#emmer#ember,6,3.62
unlit,areae#lotto#tills#unlit,4,3.78
mange,areae#haole#taste#daine#nance#mange,6,3.59
islet,areae#looey#islet,3,3.4
shrub,areae#rotor#nirls#scrum#syrup#shrug#shrub,7,4.27
steed,areae#ogees#steel#steen#steed,5,3.44
tulip,areae#lotto#tills#tulip,4,3.67
scalp,areae#taboo#scall#scaly#scald#scalp,6,3.6
guide,areae#soote#mille#indie#chide#guide,6,3.59
woman,areae#booai#total#socas#honan#yojan#dogan#powan#woman,9,3.78
debar,areae#escar#regar#petar#belar#debar,6,3.64
realm,areae#rater#realo#reals#realm,5,4.09
notch,areae#lotto#soths#notch,4,3.57
livid,areae#lotto#lulus#linin#lipid#livid,6,3.6
yeast,areae#zooea#easts#least#yeast,5,4.45
amiss,areae#afoot#allis#amiss,4,3.36
ought,areae#lotto#stops#obiit#oucht#ought,6,3.78
creep,areae#erect#creel#crees#creed#creep,6,3.38
fecal,areae#eclat#cecal#decal#fecal,5,3.44
quash,areae#taboo#scall#quass#quasi#quash,6,3.7
slang,areae#taboo#scall#slash#slain#slang,6,3.93
quack,areae#taboo#scall#chain#quack,5,3.9
shout,areae#lotto#stops#snout#scout#shout,6,3.7
debut,areae#looey#ettin#sects#teugh#debut,6,4.37
needy,areae#ogees#elect#beedi#needy,5,3.62
leech,areae#ogees#elect#leech,4,3.5
ingot,areae#lotto#stops#obiit#ingot,5,3.62
plain,areae#taboo#scall#liang#plain,5,3.7
toxin,areae#lotto#tossy#tonic#toxin,5,3.54
green,areae#erect#dreer#prees#green,5,3.44
piggy,areae#lotto#simis#hinny#piccy#piggy,6,3.62
jetty,areae#looey#empty#testy#netty#betty#jetty,7,3.98
wooly,areae#lotto#sools#mooli#cooly#dooly#hooly#gooly#wooly,9,3.6
maize,areae#haole#taste#daine#maize,5,3.48
unset,areae#looey#sites#tsked#unset,5,4.06
whirl,areae#rotor#nirls#chirl#whirl,5,3.72
award,areae#aorta#alary#agars#acari#awarn#award,7,3.6
mouth,areae#lotto#costs#ponty#mouth,5,3.62
tiara,areae#parra#tiara,3,3.7
cheer,areae#reest#emery#fleer#cheer,5,3.49
upper,areae#retro#epris#upper,4,4.91
taboo,areae#taboo,2,3.98
leaky,areae#zooea#easts#leany#leady#leafy#leaky,7,4.21
plumb,areae#lotto#sills#clung#bludy#plumb,6,3.81
aware,areae#aware,2,3.72
tweak,areae#toeas#tweak,3,3.44
duchy,areae#lotto#simis#dunny#duchy,5,3.56
nymph,areae#lotto#simis#nummy#nymph,5,4.08
loyal,areae#booai#total#local#loyal,5,4.59
dance,areae#haole#taste#daine#dance,5,3.32
where,areae#rieve#there#shere#chere#where,6,3.98
reset,areae#serer#reset,3,4.41
birch,areae#rotor#nirls#mirid#birch,5,3.81
mango,areae#taboo#hallo#canso#danio#panko#mango,7,3.64
assay,areae#anoas#assai#assay,4,3.5
vinyl,areae#lotto#sills#nihil#vinyl,5,3.85
shrug,areae#rotor#nirls#scrum#syrup#shrug,6,4.41
pixel,areae#looey#tiles#kidel#pixel,5,3.71
pudgy,areae#lotto#simis#dunny#cuddy#pudgy,6,4.13
manor,areae#roars#karoo#tabor#valor#nagor#manor,7,4.18
puffy,areae#lotto#simis#dunny#yucky#huggy#buppy#puffy,8,4.08
swirl,areae#rotor#nirls#skirl#swirl,5,3.66
think,areae#lotto#shist#thing#think,5,4.2
eying,areae#looey#emyds#eying,4,3.66
ninth,areae#lotto#snits#ninth,4,3.72
haunt,areae#taboo#matts#dault#naunt#haunt,6,3.84
dusty,areae#lotto#snits#dusty,4,3.62
cumin,areae#lotto#simis#cumin,4,3.86
bloke,areae#soote#clone#ploye#glode#bloke,6,3.77
vocal,areae#booai#total#local#focal#vocal,6,3.52
labor,areae#sorra#ratoo#labor,4,4.26
image,areae#haole#state#inane#image,5,3.59
relic,areae#retro#relic,3,3.93
recap,areae#escar#recal#recap,4,3.52
basis,areae#taboo#balls#basis,4,4.03
cavil,areae#taboo#calls#cavil,4,3.89
tenth,areae#looey#ettin#tents#tenth,5,4.2
occur,areae#rotor#occur,3,3.92
macro,areae#roars#macro,3,4.07
gloat,areae#booai#stoat#ploat#gloat,5,4.15
fjord,areae#rotor#curio#shorl#fjord,5,4.04
mount,areae#lotto#tossy#noint#count#mount,6,3.97
latch,areae#taboo#matts#lathi#latch,5,4.78
taken,areae#zooea#tates#tapen#taken,5,3.87
crumb,areae#trior#dryly#crush#crunk#crump#crumb,7,3.9
brand,areae#urari#orant#crans#drank#grand#brand,7,3.81
basin,areae#taboo#balls#bassi#basin,5,4.6
prior,areae#trior#prior,3,3.62
imply,areae#lotto#sills#icily#imply,5,4.23
honor,areae#rotor#color#sopor#donor#honor,6,3.94
ripen,areae#retro#riles#ripen,4,4.54
habit,areae#taboo#habit,3,4.27
krill,areae#trior#drill#prill#grill#brill#frill#krill,8,4.17
taper,areae#terra#tater#taler#taser#taper,6,4.62
snaky,areae#taboo#scall#shans#spain#snafu#snaky,7,4.17
fuzzy,areae#lotto#simis#dunny#yucky#huggy#buppy#fuzzy,8,4.14
beach,areae#zooea#easts#leany#peach#beach,6,4.24
taint,areae#taboo#taits#taint,4,4.26
eaten,areae#eaten,2,3.98
swing,areae#lotto#simis#snick#suing#swing,6,3.81
pushy,areae#lotto#simis#dunsh#cushy#hushy#pushy,7,4.62
flirt,areae#rotor#strut#flirt,4,3.98
mower,areae#retro#eorls#cooer#goier#doner#fouer#yoker#hoper#mower,10,4.73
cutie,areae#soote#title#untie#cutie,5,3.74
track,areae#urari#orant#trats#trawl#track,6,3.75
groan,areae#briar#troat#proas#groan,5,3.61
trace,areae#crare#trace,3,3.69
excel,areae#tetes#elmen#excel,4,3.91
erase,areae#erase,2,3.97
chute,areae#soote#bitte#glute#chute,5,3.86
derby,areae#retro#herls#cerci#derny#derby,6,4.01
quill,areae#lotto#sills#chill#quill,5,4.08
twine,areae#soote#title#thine#twine,5,3.77
thumb,areae#lotto#shist#thunk#thump#thumb,6,4.53
nomad,areae#booai#total#socas#honan#noyau#nomad,7,4.25
beret,areae#serer#terek#beret,4,4.07
cover,areae#retro#eorls#cooer#coyer#coder#coper#comer#cower#cover,10,4.47
decal,areae#eclat#cecal#decal,4,3.77
fairy,areae#roars#lairy#dairy#hairy#fairy,6,4.34
split,areae#lotto#tills#split,4,4.01
lupus,areae#lotto#lulus#lusus#lupus,5,3.96
steam,areae#toeas#steal#stean#stead#steam,6,3.83
spool,areae#lotto#olios#snool#shool#spool,6,4.6
child,areae#lotto#sills#icily#child,5,4.15
story,areae#rotor#turbo#story,4,4.0
bitty,areae#lotto#ditts#nitty#bitty,5,4.04
state,areae#haole#state,3,4.3
vapid,areae#taboo#calls#panni#vapid,5,4.12
apply,areae#afoot#allis#apply,4,4.0
twice,areae#soote#title#thine#twice,5,4.46
lemur,areae#retro#herls#lemur,4,4.07
enjoy,areae#looey#envoy#enjoy,4,4.29
liken,areae#looey#lites#libel#linen#limen#liken,7,4.67
butte,areae#soote#bitte#butte,4,4.97
tibia,areae#taboo#tibia,3,3.91
blind,areae#lotto#sills#blini#bliny#blind,6,4.85
