answer,guessed,num_guessed,time_to_solve
mambo,sayne#paoli#tabor#gambo#jambo#zambo#mambo,7,1.63
lusty,sayne#horsy#fisty#lusty,4,1.77
along,sayne#piano#along,3,1.6
laden,sayne#oaten#paren#laden,4,1.62
agape,sayne#roate#image#glace#agape,5,1.69
extra,sayne#hoaed#terai#alert#extra,5,1.73
nylon,sayne#noily#nylon,3,1.67
quark,sayne#coati#brawl#guard#quark,5,1.69
masse,sayne#raise#tawse#cause#halse#basse#passe#masse,8,1.67
swash,sayne#spado#stair#slack#shawm#swash,6,1.66
curvy,sayne#roily#crudy#curvy,4,1.69
lyric,sayne#roily#lyric,3,1.65
shave,sayne#soare#slate#space#suave#shave,6,1.66
holly,sayne#roily#hotly#hooly#holly,5,1.72
sheer,sayne#solei#suber#serer#steer#speer#sheer,7,1.72
prose,sayne#toise#brose#prose,4,1.79
whose,sayne#toise#brose#close#whose,5,1.68
smelt,sayne#solei#slept#smelt,4,1.64
datum,sayne#paoli#garth#mazut#datum,5,1.69
broil,sayne#doilt#broil,3,1.68
paddy,sayne#lairy#tacky#dauby#paddy,5,1.81
skirt,sayne#sodic#shiur#spirt#skirt,5,1.7
chide,sayne#moire#twice#clipe#chide,5,1.73
glove,sayne#moire#thole#cloke#globe#glode#glove,7,1.75
death,sayne#hoaed#death,3,1.77
bingo,sayne#coign#lingo#bingo,4,1.73
depot,sayne#goier#helot#depot,4,1.74
tepee,sayne#moire#tuple#tepee,4,1.82
chore,sayne#moire#chore,3,1.69
scrap,sayne#spado#strap#scrap,4,1.73
rinse,sayne#noise#rinse,3,1.84
chant,sayne#piano#brant#chant,4,1.72
month,sayne#coign#north#month,4,1.77
cleft,sayne#goier#fecht#cleft,4,1.8
fable,sayne#haole#raile#table#cable#fable,6,1.76
hasty,sayne#daisy#raspy#hasty,4,1.75
frill,sayne#doilt#whilk#brill#prill#frill,6,1.79
pearl,sayne#hoaed#peart#pearl,4,1.88
bless,sayne#loser#welsh#blest#bless,5,1.92
tweet,sayne#goier#culet#bewet#tweet,5,1.9
wryly,sayne#goyim#crypt#dryly#wryly,5,1.92
goofy,sayne#roily#tocky#womby#podgy#goofy,6,1.84
sumac,sayne#shako#spial#sugar#sumac,5,1.94
admit,sayne#boart#ducat#admit,4,2.0
juicy,sayne#borty#chivy#juicy,4,1.82
unzip,sayne#porin#unhip#unzip,4,1.82
stank,sayne#scant#stand#stang#stank,5,1.93
bleat,sayne#hoaed#petar#cleat#bleat,5,2.07
swear,sayne#spaer#segar#stear#shear#skear#smear#swear,8,1.99
scowl,sayne#sohur#stoic#scold#scowl,5,1.8
folio,sayne#mohur#doilt#folic#folio,5,1.86
hyper,sayne#corey#tyler#hyper,4,1.9
clang,sayne#piano#brant#clang,4,1.95
issue,sayne#torse#disme#issue,4,1.79
lemur,sayne#goier#lemur,3,1.84
bloom,sayne#mohur#clomb#bloom,4,1.8
admin,sayne#ngaio#abrin#actin#auxin#admin,6,2.04
leper,sayne#goier#tuber#emeer#ferer#leper,6,1.99
vague,sayne#haole#targe#bagie#vague,5,1.83
mulch,sayne#mohur#mutch#mulch,4,1.85
pecan,sayne#arpen#pecan,3,1.96
elide,sayne#forte#clipe#blive#glide#elide,6,1.85
leash,sayne#arsed#least#leash,4,2.09
wreck,sayne#goier#vertu#dreck#wreck,5,1.92
payer,sayne#layer#bayer#hayer#payer,5,1.88
jelly,sayne#corey#deity#kelpy#belly#felly#gelly#welly#jelly,9,2.0
chose,sayne#torse#close#chose,4,1.87
clack,sayne#boart#miaul#plack#flack#alack#clack,7,1.93
goody,sayne#borty#doily#howdy#foody#goody,6,1.91
filth,sayne#mohur#whipt#filth,4,1.96
stoke,sayne#socle#store#stope#stoke,5,1.95
chill,sayne#mohur#whipt#child#chili#chill,6,1.91
since,sayne#sonce#since,3,1.93
disco,sayne#torsi#bisom#pisco#disco,5,1.91
three,sayne#forte#turme#three,4,1.97
gnash,sayne#gnash,2,2.03
betel,sayne#goier#bluet#betel,4,1.96
allow,sayne#boart#cloak#aldol#allow,5,1.94
dirty,sayne#borty#dirty,3,1.99
steer,sayne#soler#shier#suber#serer#steer,6,1.89
proof,sayne#mohur#droit#prowl#proof,5,1.93
medal,sayne#hoaed#cedar#pedal#medal,5,1.98
stunk,sayne#sound#shunt#stung#stunk,5,1.91
baker,sayne#pareo#taler#caber#baker,5,1.93
acorn,sayne#ngaio#toran#acorn,4,1.97
finer,sayne#toner#liner#biner#finer,5,2.08
nosey,sayne#nosey,2,2.45
vivid,sayne#mohur#clipt#bifid#vivid,5,1.96
slack,sayne#shako#skart#smaik#slack,5,2.15
money,sayne#toney#coney#boney#honey#poney#money,7,2.05
strut,sayne#sohur#sirup#strum#strut,5,1.96
erupt,sayne#goier#vertu#eruct#erupt,5,2.14
clung,sayne#corni#clung,3,1.94
roost,sayne#torsi#roust#roost,4,2.04
belly,sayne#corey#deity#kelpy#belly,5,2.05
ulcer,sayne#goier#tuber#ulcer,4,2.02
filer,sayne#goier#tiler#piler#filer,5,2.05
posit,sayne#torsi#posit,3,2.01
clear,sayne#hoaed#petar#clear,4,2.27
semen,sayne#soken#siren#semen,4,2.01
lefty,sayne#corey#deity#felty#lefty,5,2.04
gloat,sayne#boart#ploat#float#gloat,5,2.01
porch,sayne#mohur#torch#porch,4,2.01
truer,sayne#goier#tuber#truer,4,2.06
scram,sayne#shako#sitar#sural#scrab#scrap#scrag#scram,8,2.04
downy,sayne#corny#towny#powny#downy,5,2.08
bland,sayne#piano#brant#bland,4,1.96
moose,sayne#torse#hoise#louse#copse#bowse#fosse#goose#moose,9,2.06
stale,sayne#soare#slate#stale,4,2.02
vapor,sayne#paoli#vapor,3,2.01
frame,sayne#roate#irade#crape#brake#frame,6,2.05
libel,sayne#goier#filet#pixel#kidel#libel,6,2.11
anode,sayne#knawe#anole#anode,4,2.05
smoke,sayne#socle#store#shope#smoke,5,2.09
hunch,sayne#porin#bundt#lunch#munch#hunch,6,2.13
minim,sayne#porin#unlit#dinic#minim,5,2.08
derby,sayne#corey#ferly#herby#derby,5,2.15
udder,sayne#goier#tuber#ulcer#upper#udder,6,2.12
cliff,sayne#mohur#clipt#click#cliff,5,2.09
piper,sayne#goier#tiler#cider#biker#hiver#wiper#riper#piper,9,2.15
swore,sayne#socle#store#shore#spore#smore#swore,7,2.11
biddy,sayne#borty#blimy#biccy#biffy#biddy,6,2.12
adobe,sayne#roate#olpae#adobe,4,2.14
onion,sayne#porin#tigon#onion,4,2.06
satin,sayne#salon#sarin#satin,4,2.11
prawn,sayne#ngaio#brawn#prawn,4,2.13
elite,sayne#forte#blite#elite,4,2.08
pause,sayne#carse#paise#pause,4,2.34
faith,sayne#paoli#fakir#faith,4,2.1
prove,sayne#forte#prole#probe#proke#prove,6,2.16
spite,sayne#socle#surge#shite#spite,5,2.12
rebus,sayne#loser#perst#heirs#recks#rebus,6,2.31
quell,sayne#goier#delft#blech#quell,5,2.36
write,sayne#forte#urite#write,4,2.13
field,sayne#goier#fecit#field,4,2.19
grasp,sayne#roast#crash#grasp,4,2.23
gauge,sayne#haole#targe#cadge#gauge,5,2.13
chief,sayne#goier#quiet#clied#chief,5,2.24
count,sayne#corni#count,3,2.09
trade,sayne#roate#trace#trape#trade,5,2.17
drake,sayne#roate#irade#drape#drake,5,2.16
remit,sayne#goier#merit#remit,4,2.19
shall,sayne#shako#sharp#shalt#shalm#shall,6,2.17
pinto,sayne#porin#pinot#pinto,4,2.16
inane,sayne#crane#liane#inane,4,2.15
noise,sayne#noise,2,2.15
beach,sayne#hoaed#reach#teach#leach#beach,6,2.53
heron,sayne#toner#nerol#heron,4,2.34
facet,sayne#pareo#valet#cadet#facet,5,2.23
chair,sayne#boart#frail#chair,4,2.25
shift,sayne#sohur#shift,3,2.36
blood,sayne#mohur#viold#blood,4,2.38
bible,sayne#forte#clipe#bilge#bible,5,2.19
dough,sayne#mohur#touch#lough#bough#dough,6,2.27
deign,sayne#toner#feign#deign,4,2.29
parry,sayne#tardy#parly#parky#parry,5,2.22
black,sayne#boart#biach#black,4,2.5
dicey,sayne#corey#dicey,3,2.29
heard,sayne#hoaed#heard,3,2.29
rainy,sayne#carny#rainy,3,2.14
creed,sayne#goier#cruet#creel#creep#creed,6,2.34
moult,sayne#mohur#moult,3,2.21
plead,sayne#hoaed#begad#tread#plead,5,2.33
fresh,sayne#loser#perst#fresh,4,2.33
adorn,sayne#ngaio#toran#acorn#adorn,5,2.36
scion,sayne#sonic#scion,3,2.23
began,sayne#arpen#leman#decan#began,5,2.41
serif,sayne#soler#seric#serif,4,2.27
night,sayne#porin#nicht#night,4,2.31
kebab,sayne#hoaed#petar#fecal#kebab,5,2.41
swoon,sayne#sonic#snort#swoln#swoun#swoon,6,2.27
slept,sayne#soler#sield#slept,4,2.32
shove,sayne#socle#store#shope#shove,5,2.26
forte,sayne#forte,2,2.31
wafer,sayne#pareo#taler#caber#haver#fader#wafer,7,2.3
whisk,sayne#torsi#flisk#whisk,4,2.37
allot,sayne#boart#ploat#allot,4,2.28
bilge,sayne#forte#clipe#bilge,4,2.33
exult,sayne#goier#delft#clept#exult,5,2.39
afoot,sayne#boart#ploat#amowt#afoot,5,2.35
midge,sayne#forte#clipe#kidge#midge,5,2.44
marsh,sayne#fatso#marsh,3,2.55
spend,sayne#segno#sient#scend#shend#spend,6,2.35
fecal,sayne#hoaed#petar#fecal,4,2.4
irate,sayne#roate#irate,3,2.35
chasm,sayne#roast#quasi#clash#chasm,5,2.37
event,sayne#reink#olent#event,4,2.28
tonic,sayne#porin#tonic,3,2.34
caddy,sayne#tardy#zaidy#baldy#gaudy#caddy,6,2.36
stave,sayne#soare#slate#stade#stage#stake#stave,7,2.42
tarot,sayne#paoli#tabor#taroc#tarok#tarot,6,2.37
drawn,sayne#ngaio#brawn#prawn#drawn,5,2.46
usurp,sayne#torsi#cruds#usurp,4,2.33
sappy,sayne#savoy#sarky#salty#saucy#sassy#sappy,7,2.63
spell,sayne#soler#sield#spelt#spelk#spell,6,2.38
ester,sayne#loser#usher#ester,4,2.5
waste,sayne#carse#baste#haste#paste#waste,6,2.35
maxim,sayne#paoli#fakir#habit#gamic#madid#maxim,7,2.44
frail,sayne#boart#frail,3,2.36
spoof,sayne#sohur#stoic#slojd#swobs#spoof,6,2.39
lever,sayne#goier#tuber#emeer#ferer#leper#lever,7,2.47
quest,sayne#loser#heist#guest#quest,5,2.52
inept,sayne#toner#nepit#inept,4,2.6
newer,sayne#toner#nicer#nuder#neper#newer,6,2.43
unmet,sayne#toner#inlet#unget#unket#unmet,6,2.52
beard,sayne#hoaed#beard,3,2.42
valet,sayne#pareo#valet,3,2.39
wiser,sayne#loser#miser#wiser,4,2.48
acute,sayne#roate#axite#acute,4,2.43
charm,sayne#boart#liard#chark#charm,5,2.49
voila,sayne#boart#copal#voila,4,2.5
staff,sayne#shako#stair#stamp#stats#stall#staff,7,2.58
while,sayne#forte#clipe#guile#while,5,2.5
sunny,sayne#stony#shiny#sunny,4,2.7
gaily,sayne#tardy#haily#gaily,4,2.7
ocean,sayne#arpen#leman#ocean,4,2.61
yearn,sayne#renay#yearn,3,3.02
gaudy,sayne#tardy#zaidy#baldy#gaudy,5,2.45
ripen,sayne#toner#unred#ripen,4,2.63
drawl,sayne#boart#frail#crawl#drawl,5,2.77
adage,sayne#roate#image#plage#adage,5,2.5
lasso,sayne#fatso#gadso#lasso,4,2.61
copse,sayne#torse#hoise#louse#copse,5,2.63
delve,sayne#forte#clipe#bugle#melee#helve#delve,7,2.6
dogma,sayne#boart#copal#douma#dogma,5,2.66
pixel,sayne#goier#filet#pixel,4,2.49
basin,sayne#canso#basin,3,2.5
spank,sayne#slant#scand#shank#spank,5,2.74
glide,sayne#forte#clipe#blive#glide,5,2.55
briar,sayne#boart#burka#briar,4,2.57
bezel,sayne#goier#bluet#bedel#bevel#bezel,6,2.91
rhino,sayne#corni#rhino,3,2.48
vomit,sayne#mohur#vomit,3,2.52
borne,sayne#borne,2,2.58
bison,sayne#nkosi#rosin#bison,4,2.62
leaky,sayne#agley#leary#leafy#leady#leaky,6,2.76
chard,sayne#boart#liard#chard,4,2.52
virus,sayne#torsi#cirls#virus,4,2.69
scrum,sayne#sohur#sirup#strum#scrum,5,2.7
groan,sayne#ngaio#logan#groan,4,2.7
tried,sayne#goier#tried,3,2.65
brash,sayne#roast#crash#brash,4,2.64
trunk,sayne#corni#brunt#trunk,4,2.64
musty,sayne#horsy#fisty#lusty#busty#dusty#gusty#musty,8,2.59
taste,sayne#carse#baste#haste#paste#waste#taste,7,2.55
vowel,sayne#goier#volet#vowel,4,2.91
minty,sayne#noily#rindy#minty,4,2.59
cameo,sayne#pareo#cameo,3,2.77
slang,sayne#slant#slang,3,2.48
strip,sayne#sohur#sprit#strip,4,2.59
smart,sayne#shako#stair#slart#scart#spart#smart,7,2.61
orbit,sayne#mohur#droit#orbit,4,2.65
quilt,sayne#mohur#built#guilt#quilt,5,2.59
juror,sayne#mohur#fluor#pudor#juror,5,2.67
magma,sayne#paoli#garth#dagga#magma,5,2.6
spiel,sayne#soler#shiel#spiel,4,2.91
idler,sayne#goier#tiler#idler,4,2.86
crepe,sayne#forte#cripe#crepe,4,2.56
diver,sayne#goier#tiler#cider#diker#dimer#diver,7,2.9
hydro,sayne#borty#hydro,3,2.6
ether,sayne#goier#tuber#peter#ether,5,2.72
radio,sayne#paoli#ratio#radio,4,2.53
drier,sayne#goier#twier#plier#crier#brier#frier#drier,8,2.66
wedge,sayne#forte#clipe#budge#hedge#kedge#wedge,7,2.63
wimpy,sayne#borty#chivy#dimly#gimpy#wimpy,6,2.66
edify,sayne#corey#deity#edify,4,2.71
twine,sayne#borne#thine#twine,4,2.56
stock,sayne#sohur#stoic#stock,4,2.76
spunk,sayne#sound#shunt#slung#spunk,5,3.08
renew,sayne#toner#urned#renew,4,2.88
elder,sayne#goier#tuber#emeer#elder,5,2.72
begin,sayne#toner#feign#begin,4,2.72
stole,sayne#socle#stole,3,2.64
flesh,sayne#loser#welsh#plesh#flesh,5,2.78
furor,sayne#mohur#fluor#furor,4,2.7
essay,sayne#arsey#essay,3,2.94
paint,sayne#garni#haint#paint,4,2.73
anvil,sayne#ngaio#abrin#antic#anvil,5,2.67
civil,sayne#mohur#clipt#civil,4,2.65
cubic,sayne#mohur#built#pubic#cubic,5,2.65
rumor,sayne#mohur#tumor#rumor,4,2.72
found,sayne#corni#fount#found,4,2.87
binge,sayne#ronte#mince#binge,4,2.69
pesky,sayne#cosey#resty#meshy#pesky,5,2.89
mealy,sayne#agley#leary#mealy,4,3.1
blaze,sayne#roate#image#clade#blaze,5,2.78
slate,sayne#soare#slate,3,2.75
oxide,sayne#forte#biome#olive#oxide,5,2.82
ladle,sayne#haole#carle#maile#table#padle#ladle,7,2.73
lodge,sayne#forte#moile#dolce#lodge,5,2.94
excel,sayne#goier#bluet#lemel#wheel#excel,6,2.81
glint,sayne#corni#flint#glint,4,2.72
glaze,sayne#roate#image#glace#glade#glaze,6,2.71
wight,sayne#mohur#whipt#wight,4,3.05
khaki,sayne#boart#miaul#khadi#khazi#khaki,6,2.79
foamy,sayne#hoary#toady#coaly#foamy,5,2.73
agate,sayne#roate#blate#quate#agate,5,2.71
dross,sayne#torsi#frosh#grosz#cross#pross#dross,7,2.99
batch,sayne#paoli#garth#batch,4,2.94
shoal,sayne#shako#shoat#shoal,4,3.05
skull,sayne#sohur#sluit#sculp#skull,5,2.8
carol,sayne#paoli#valor#carol,4,3.09
creme,sayne#forte#cripe#crude#creme,5,2.83
splat,sayne#shako#sitar#splat,4,2.83
boney,sayne#toney#coney#boney,4,2.86
apart,sayne#boart#liart#chart#quart#apart,6,2.83
purer,sayne#goier#tuber#puler#pucer#puker#purer,7,2.85
waltz,sayne#paoli#jarul#waltz,4,2.84
pulpy,sayne#borty#chivy#plumy#pully#pulpy,6,2.87
hazel,sayne#pareo#valet#camel#bagel#hazel,6,2.85
leggy,sayne#corey#deity#kelpy#jeely#leggy,6,3.36
taboo,sayne#paoli#tabor#taboo,4,3.13
toddy,sayne#borty#tocky#touzy#tolly#toppy#toffy#toddy,8,2.91
manga,sayne#manor#manic#manul#manat#manga,6,2.85
midst,sayne#torsi#blist#giust#midst,5,3.09
shell,sayne#soler#sield#spelt#shelf#shell,6,2.8
bowel,sayne#goier#volet#bowel,4,3.18
bacon,sayne#manor#talon#capon#bacon,5,2.87
sneer,sayne#soken#sined#snees#sneer,5,2.83
ashen,sayne#antes#ashen,3,3.21
flint,sayne#corni#flint,3,3.13
wager,sayne#pareo#taler#caber#haver#fader#gamer#wager,8,3.19
doubt,sayne#mohur#poilu#doubt,4,2.89
pluck,sayne#mohur#built#pluck,4,2.86
relax,sayne#hoaed#petar#feral#relax,5,3.02
world,sayne#mohur#toric#world,4,2.91
music,sayne#torsi#misch#music,4,2.89
amply,sayne#hoary#uplay#amply,4,2.93
dutch,sayne#mohur#quich#butch#dutch,5,2.91
clued,sayne#goier#bluet#clued,4,2.92
urban,sayne#ngaio#urnal#urban,4,2.93
gnome,sayne#ronte#gnome,3,3.35
utter,sayne#goier#tuber#upter#utter,5,2.94
spout,sayne#sohur#scout#spout,4,2.93
spare,sayne#soare#stare#scare#share#spare,6,2.97
press,sayne#loser#perst#press,4,3.08
flail,sayne#boart#miaul#avail#flail,5,2.96
aside,sayne#urase#aisle#aside,4,3.34
motif,sayne#mohur#motif,3,2.92
froze,sayne#forte#froze,3,2.98
print,sayne#corni#print,3,3.09
argue,sayne#roate#argle#argue,4,3.09
rower,sayne#goier#toper#lower#cower#bower#dower#mower#vower#rower,10,3.06
stoic,sayne#sohur#stoic,3,2.86
primo,sayne#mohur#tromp#primo,4,2.98
mamma,sayne#paoli#garth#jambu#mamma,5,2.98
shear,sayne#spaer#segar#stear#shear,5,2.99
skulk,sayne#sohur#sluit#sculp#skull#skulk,6,3.03
swish,sayne#sohur#shift#slish#swish,5,2.96
cabby,sayne#tardy#haily#campy#cacky#cabby,6,3.5
scent,sayne#segno#sient#scent,4,2.98
spied,sayne#soler#stied#shied#spied,5,3.04
serum,sayne#soler#seric#serum,4,2.98
burly,sayne#borty#burly,3,2.96
missy,sayne#horsy#tipsy#cissy#kissy#missy,6,3.05
dowel,sayne#goier#volet#bowel#dowel,5,2.97
lemon,sayne#toner#belon#lemon,4,3.09
kiosk,sayne#torsi#dipso#kiosk,4,3.5
anger,sayne#arpen#awner#anger,4,3.15
bravo,sayne#boart#bravo,3,3.41
broad,sayne#boart#broad,3,3.34
prism,sayne#torsi#crisp#prism,4,3.08
spoke,sayne#socle#store#shope#spode#spoke,6,3.34
cobra,sayne#boart#cobra,3,3.09
greed,sayne#goier#gruel#greet#greed,5,3.09
rigor,sayne#mohur#livor#rigor,4,3.57
bonus,sayne#nkosi#bosun#bonus,4,3.11
minus,sayne#nkosi#rinds#tings#cinqs#minus,6,3.13
maker,sayne#pareo#taler#caber#haver#fader#gamer#maker,8,3.22
shrub,sayne#sohur#shrub,3,3.19
blare,sayne#roate#irade#blare,4,3.05
fiend,sayne#reink#fient#fiend,4,3.08
glean,sayne#arpen#leman#clean#glean,5,3.17
moist,sayne#torsi#hoist#foist#moist,5,3.14
reach,sayne#hoaed#reach,3,3.27
frost,sayne#torsi#crost#prost#frost,5,3.23
panel,sayne#oaten#caner#panel,4,3.17
revel,sayne#goier#cruet#kerel#rebel#repel#refel#revel,8,3.51
float,sayne#boart#ploat#float,4,3.1
eagle,sayne#haole#carle#maile#table#padle#eagle,7,3.12
adept,sayne#hoaed#cedar#adept,4,3.19
boast,sayne#roast#loast#coast#boast,5,3.2
segue,sayne#socle#surge#segue,4,3.2
plaza,sayne#boart#miaul#plack#plaza,5,3.23
unfit,sayne#porin#unlit#unfit,4,3.1
psalm,sayne#roast#dials#psalm,4,3.29
tacit,sayne#paoli#fakir#habit#davit#tacit,6,3.13
heath,sayne#hoaed#heart#heath,4,3.19
river,sayne#goier#tiler#cider#biker#hiver#fiver#wiver#jiver#river,10,3.29
canny,sayne#carny#canny,3,3.12
verse,sayne#torse#birse#curse#herse#perse#merse#verse,8,3.16
ranch,sayne#manor#ranid#ranch,4,3.42
canal,sayne#manor#canid#canal,4,3.21
stark,sayne#shako#skart#stark,4,3.2
dying,sayne#corny#tying#lying#hying#dying,6,3.23
cargo,sayne#paoli#tabor#cargo,4,3.7
sense,sayne#sonce#singe#sense,4,3.21
scalp,sayne#shako#stair#scalp,4,3.23
award,sayne#boart#liard#chard#guard#award,6,3.23
crumb,sayne#mohur#trump#crumb,4,3.2
brave,sayne#roate#irade#crape#brake#brame#brave,7,3.23
whiny,sayne#corny#twiny#whiny,4,3.22
buggy,sayne#borty#blimy#bubby#buppy#buffy#buddy#buggy,8,3.25
blurt,sayne#mohur#bruit#blurt,4,3.2
upper,sayne#goier#tuber#ulcer#upper,5,3.23
moron,sayne#porin#korun#boron#moron,5,3.29
melee,sayne#forte#clipe#bugle#melee,5,3.19
crown,sayne#porin#crown,3,3.27
solid,sayne#sohur#solid,3,3.21
parse,sayne#carse#parse,3,3.19
thrum,sayne#mohur#thrum,3,3.8
polka,sayne#boart#copal#polka,4,3.21
grove,sayne#forte#prole#crome#broke#drove#grove,7,3.21
thief,sayne#goier#quiet#thief,4,3.24
stilt,sayne#sohur#slipt#stilt,4,3.14
steed,sayne#soler#stied#steed,4,3.29
sinew,sayne#soken#sined#sinew,4,3.46
guess,sayne#loser#heist#guess,4,3.34
owner,sayne#toner#owner,3,3.27
scamp,sayne#shako#stair#scalp#scaup#scamp,6,3.34
flume,sayne#forte#fiche#fluke#flume,5,3.26
goose,sayne#torse#hoise#louse#copse#bowse#fosse#goose,8,3.46
angel,sayne#arpen#anted#angel,4,3.32
shank,sayne#slant#scand#shank,4,3.87
fjord,sayne#mohur#droit#fjord,4,3.38
rapid,sayne#paoli#tapir#rapid,4,3.6
arena,sayne#beano#ahent#amend#arena,5,3.73
agree,sayne#roate#argle#agree,4,3.33
coral,sayne#boart#polar#coral,4,3.79
cadet,sayne#pareo#valet#cadet,4,3.77
fatal,sayne#paoli#jarul#tamal#fatal,5,3.79
whine,sayne#borne#thine#chine#whine,5,3.37
pixie,sayne#forte#clipe#pique#pixie,5,3.23
neigh,sayne#toner#feign#neigh,4,3.89
fling,sayne#corni#flint#fling,4,3.26
felon,sayne#toner#belon#pelon#felon,5,3.38
cleat,sayne#hoaed#petar#cleat,4,3.38
cutie,sayne#forte#tuile#cutie,4,3.35
finch,sayne#porin#nicht#linch#finch,5,3.55
plane,sayne#crane#liane#plane,4,3.35
islet,sayne#loser#clies#islet,4,3.46
exert,sayne#goier#vertu#crept#blert#exert,6,3.97
space,sayne#soare#slate#space,4,3.45
nicer,sayne#toner#nicer,3,3.7
stood,sayne#sohur#stoic#stomp#stoss#stool#stood,7,3.43
gleam,sayne#hoaed#petar#ileac#bleak#fleam#gleam,7,3.55
apron,sayne#ngaio#toran#apron,4,3.44
corer,sayne#goier#toper#lower#coder#comer#cover#cooer#corer,9,3.48
drown,sayne#porin#crown#brown#frown#drown,6,3.98
gulch,sayne#mohur#quich#butch#gulch,5,3.35
coach,sayne#boart#woald#poach#coach,5,3.4
tribe,sayne#forte#trice#tribe,4,3.66
towel,sayne#goier#volet#towel,4,3.36
hutch,sayne#mohur#quich#butch#dutch#kutch#cutch#hutch,8,3.45
bulky,sayne#borty#blimy#bulgy#bulky,5,3.37
title,sayne#forte#tuile#title,4,3.34
logic,sayne#mohur#doilt#folic#logic,5,3.37
vogue,sayne#forte#moile#coupe#bogue#vogue,6,3.32
snake,sayne#snare#snake,3,3.36
mucus,sayne#torsi#clubs#hucks#fucus#mucus,6,3.5
trove,sayne#forte#trope#trode#troke#trove,6,3.46
junto,sayne#porin#knout#junto,4,3.44
boozy,sayne#borty#booby#boofy#boody#boogy#booky#boomy#boozy,9,3.44
punch,sayne#porin#punch,3,3.41
shore,sayne#socle#store#shore,4,3.37
viral,sayne#boart#urial#viral,4,3.5
assay,sayne#artsy#assay,3,3.98
puppy,sayne#borty#chivy#plumy#pudgy#puppy,6,3.57
blind,sayne#corni#flint#blind,4,3.36
bluer,sayne#goier#tuber#bluer,4,3.47
ounce,sayne#ronte#ounce,3,3.37
glade,sayne#roate#image#glace#glade,5,3.41
mania,sayne#manor#manic#mania,4,3.57
bushy,sayne#horsy#fishy#tushy#lushy#cushy#bushy,7,3.68
