answer,guessed,num_guessed,time_to_solve
organ,sycee#laari#douar#troat#organ,5,2.65
abase,sycee#rasse#abase,3,2.36
awful,sycee#laari#total#ahull#annul#ampul#awful,7,2.51
drank,sycee#laari#bravo#trant#prang#frank#drank,7,2.5
abort,sycee#laari#abort,3,2.36
spoon,sycee#salsa#sooth#spoor#spoon,5,2.53
chore,sycee#apace#cooze#crore#chore,5,2.66
spoke,sycee#salse#soote#snore#shope#spode#spoke,7,2.48
blurb,sycee#laari#whorl#flurr#blurt#blurb,6,2.61
exalt,sycee#reata#exalt,3,2.5
along,sycee#laari#total#aloof#aloud#along,6,2.52
ulcer,sycee#racer#oncer#dicer#ulcer,5,2.41
dealt,sycee#reata#dealt,3,2.7
odder,sycee#baaed#rodeo#order#older#odder,6,2.44
croak,sycee#carat#croak,3,2.47
risen,sycee#oases#riser#risen,4,2.38
wrung,sycee#laari#rotor#brung#wrung,5,2.51
purse,sycee#rasse#torse#birse#nurse#purse,6,2.42
proxy,sycee#gayly#moory#irony#proxy,5,2.53
sauna,sycee#salsa#sabra#saiga#sauna,5,2.45
jumpy,sycee#gayly#moory#wimpy#tumpy#bumpy#humpy#dumpy#jumpy,9,2.64
trout,sycee#laari#rotor#trout,4,2.54
using,sycee#tassa#boors#using,4,2.91
treat,sycee#reata#treat,3,2.56
gravy,sycee#gayly#goary#grapy#gravy,5,2.89
wrong,sycee#laari#rotor#proud#wrong,5,2.74
gaily,sycee#gayly#gaily,3,2.47
pizza,sycee#laari#umiak#avoid#pitta#pinna#pizza,7,2.6
moron,sycee#laari#rotor#boron#moron,5,2.51
welch,sycee#react#leuco#belch#felch#welch,6,2.58
preen,sycee#teaed#breer#preen,4,2.58
haunt,sycee#laari#taboo#naunt#haunt,5,2.58
stall,sycee#salsa#slart#stall,4,2.5
fleet,sycee#teaed#freet#fleet,4,2.61
rinse,sycee#rasse#roose#rinse,4,2.59
knock,sycee#carat#hooch#block#knock,5,2.58
ardor,sycee#laari#douar#ardor,4,2.67
tamer,sycee#baaed#pareo#rater#taler#taker#tamer,7,2.51
slurp,sycee#salsa#sotol#slurb#slurp,5,2.58
dolly,sycee#gayly#hooly#roily#tolly#polly#folly#dolly,8,2.94
shady,sycee#sonsy#stymy#sarky#shaly#shady,6,2.57
thigh,sycee#laari#nooit#thigh,4,2.66
lithe,sycee#maare#looie#lithe,4,2.75
house,sycee#rasse#loose#toise#bouse#house,6,2.56
blind,sycee#laari#polio#ilium#flitt#blind,6,2.7
shark,sycee#salsa#shako#shark,4,2.85
shape,sycee#salse#soare#state#suave#spane#shape,7,2.89
blond,sycee#laari#goold#blond,4,2.71
dingy,sycee#gayly#boogy#durgy#dingy,5,2.88
super,sycee#saser#sorer#slier#suber#super,6,2.64
forgo,sycee#laari#rotor#porno#borgo#forgo,6,2.66
demur,sycee#reata#bevor#kefir#lemur#demur,6,2.71
sheet,sycee#seres#sleet#sheet,4,2.58
amiss,sycee#tassa#brass#amiss,4,2.69
digit,sycee#laari#nooit#pipit#fixit#digit,6,2.97
dowdy,sycee#gayly#moory#botty#nouny#hoppy#dowdy,7,2.73
ladle,sycee#maare#haole#table#dalle#ladle,6,2.9
bossy,sycee#lassy#tossy#bossy,4,3.04
pithy,sycee#gayly#moory#twiny#bitty#pithy,6,2.71
wound,sycee#laari#tooth#bound#pound#found#mound#wound,8,2.72
beset,sycee#reses#beset,3,2.64
sleet,sycee#seres#sleet,3,2.54
print,sycee#laari#iroko#britt#print,5,2.68
coast,sycee#cusso#coast,3,2.8
novel,sycee#baaed#wooer#motet#novel,5,2.66
femme,sycee#leare#geode#neive#hefte#femme,6,2.67
retro,sycee#reata#repot#retro,4,2.7
thief,sycee#baaed#wooer#quiet#thief,5,2.7
guess,sycee#gesso#guess,3,2.89
envoy,sycee#feyly#aiery#ebony#envoy,5,2.8
sweet,sycee#seres#sleet#sheet#skeet#sweet,6,2.64
bacon,sycee#cacao#racon#bacon,4,2.58
crate,sycee#apace#coate#crate,4,2.6
avail,sycee#laari#avail,3,2.69
skill,sycee#salsa#sotol#skirl#skill,5,2.64
evade,sycee#leare#enate#evade,4,2.66
repay,sycee#feyly#teary#beray#renay#repay,6,2.8
award,sycee#laari#apart#awarn#award,5,2.81
trial,sycee#laari#trial,3,2.75
prove,sycee#maare#oorie#trone#prole#probe#proke#prove,8,2.84
swirl,sycee#salsa#sotol#skirl#swirl,5,2.8
titan,sycee#laari#umiak#titan,4,3.06
savvy,sycee#sonsy#stymy#sarky#sally#sappy#saggy#savvy,8,2.86
swung,sycee#salsa#sooth#skirr#sunup#swung,6,2.72
swoon,sycee#salsa#sooth#spoor#swoon,5,2.76
goner,sycee#baaed#wooer#porer#goier#goner,6,2.71
graft,sycee#laari#bravo#trant#kraut#wrapt#draft#graft,8,3.13
nomad,sycee#laari#fouat#honan#nomad,5,2.98
gulch,sycee#carat#hooch#quich#gulch,5,2.82
forty,sycee#gayly#moory#rorty#borty#porty#forty,7,2.87
fable,sycee#maare#haole#table#fable,5,2.77
sever,sycee#seres#sefer#seder#sewer#sever,6,2.69
sheen,sycee#seres#sleet#sheen,4,2.66
axial,sycee#laari#axial,3,2.74
blaze,sycee#maare#toaze#blaze,4,2.67
hater,sycee#baaed#pareo#rater#tater#later#hater,7,2.77
surer,sycee#saser#sorer#surer,4,2.66
woozy,sycee#gayly#moory#booty#nooky#hoody#poopy#woofy#woozy,9,2.87
olden,sycee#baaed#rodeo#olden,4,2.7
river,sycee#baaed#wooer#trier#hirer#riper#rifer#rimer#river,9,2.88
niche,sycee#nacre#niche,3,2.71
waste,sycee#rasse#taste#baste#haste#paste#waste,7,2.81
bawdy,sycee#gayly#tarry#zaidy#bandy#baddy#bawdy,7,2.9
colon,sycee#carat#cooch#colon,4,2.89
wharf,sycee#laari#boart#gnarr#quark#pharm#wharf,7,2.86
queer,sycee#teaed#breer#fleer#queer,5,2.75
blurt,sycee#laari#whorl#flurr#blurt,5,2.81
amass,sycee#tassa#amass,3,2.89
bleak,sycee#reata#paeon#ileal#bleak,5,2.86
point,sycee#laari#nooit#point,4,2.83
mulch,sycee#carat#hooch#quich#gulch#mulch,6,2.91
sixty,sycee#sonsy#stymy#satay#silty#sixty,6,2.84
stern,sycee#sensa#steno#stern,4,2.82
paddy,sycee#gayly#tarry#zaidy#bandy#paddy,6,2.91
racer,sycee#racer,2,3.09
welsh,sycee#gesso#reast#leish#welsh,5,3.08
brawn,sycee#laari#bravo#brant#brawn,5,2.85
duvet,sycee#baaed#rodeo#dizen#duvet,5,2.89
solve,sycee#salse#solde#solve,4,2.75
steep,sycee#seres#sleet#steen#steep,5,2.8
orbit,sycee#laari#iroko#trior#orbit,5,2.96
lemur,sycee#reata#bevor#kefir#lemur,5,2.99
torso,sycee#tassa#torso,3,3.09
melon,sycee#reata#geoid#belon#pelon#felon#melon,7,3.12
brash,sycee#tassa#brash,3,3.34
right,sycee#laari#iroko#vizir#birth#right,6,2.98
filth,sycee#laari#polio#tilth#filth,5,2.97
elope,sycee#leare#plebe#elope,4,3.15
spook,sycee#salsa#sooth#spoor#spoon#spoof#spook,7,2.88
wrote,sycee#maare#oorie#trone#wrote,5,2.87
level,sycee#teaed#ferer#lemel#level,5,2.98
teddy,sycee#feyly#teary#tepoy#tenty#teddy,6,3.08
prose,sycee#rasse#torse#brose#prose,5,2.92
epoxy,sycee#feyly#aiery#ebony#epoxy,5,3.05
cavil,sycee#carat#caboc#cavil,4,3.28
kappa,sycee#laari#manat#babka#kappa,5,2.91
laden,sycee#baaed#darer#laden,4,3.05
order,sycee#baaed#rodeo#order,4,2.86
punch,sycee#carat#hooch#quich#gulch#bunch#punch,7,3.28
genre,sycee#leare#petre#genre,4,2.96
slink,sycee#salsa#sotol#slurb#sling#slink,6,3.25
facet,sycee#racer#tacet#lacet#facet,5,2.9
tepee,sycee#raree#topee#tepee,4,2.86
biddy,sycee#gayly#moory#twiny#biffy#biddy,6,3.06
eerie,sycee#leare#terne#berme#perve#eerie,6,2.94
livid,sycee#laari#login#limit#lipid#livid,6,3.0
bluer,sycee#baaed#borer#biter#bluer,5,3.13
rarer,sycee#baaed#pareo#farer#rarer,5,2.91
musty,sycee#lassy#toshy#rusty#busty#fusty#dusty#gusty#musty,9,3.22
howdy,sycee#gayly#moory#botty#nouny#hoppy#howdy,7,3.14
graph,sycee#laari#bravo#trant#fraud#graph,6,3.03
reply,sycee#feyly#mealy#reply,4,3.06
cubic,sycee#carat#cooch#civil#cubic,5,3.08
whelp,sycee#reata#boeuf#wield#whelp,5,3.04
carol,sycee#carat#carol,3,2.99
elite,sycee#leare#plebe#eloge#elite,5,3.0
brown,sycee#laari#rotor#proud#wrong#brown,6,3.28
scalp,sycee#saics#scala#scall#scalp,5,3.01
weedy,sycee#peeoy#leery#teeny#beefy#heedy#deedy#weedy,8,3.56
intro,sycee#laari#fiord#guiro#intro,5,3.05
decor,sycee#aecia#decor,3,2.93
tawny,sycee#gayly#tarry#tanty#tawny,5,3.52
aging,sycee#laari#umiak#anion#ahint#aping#aging,7,3.41
tapir,sycee#laari#ratio#tapir,4,3.06
steed,sycee#seres#sleet#steen#steep#steed,6,3.42
snort,sycee#salsa#sooth#stour#snort,5,3.02
cruel,sycee#caaed#cooer#cruet#cruel,5,3.04
chart,sycee#carat#craft#clart#chart,5,3.09
timer,sycee#baaed#wooer#trier#titer#tiler#tiger#timer,8,3.1
gaunt,sycee#laari#taboo#naunt#haunt#daunt#gaunt,7,3.11
knead,sycee#reata#paeon#knead,4,3.21
month,sycee#laari#tooth#fouth#month,5,3.12
dusty,sycee#lassy#toshy#rusty#busty#fusty#dusty,7,3.41
hitch,sycee#carat#tonic#hitch,4,3.21
stool,sycee#salsa#sotol#stool,4,3.07
diary,sycee#gayly#ataxy#roary#diary,5,3.17
icing,sycee#carat#hooch#dinic#icing,5,3.23
parka,sycee#laari#radar#aargh#jarta#varna#parka,7,3.18
sworn,sycee#salsa#sooth#sworn,4,3.17
scent,sycee#serac#specs#scent,4,3.19
candy,sycee#coyly#carry#catty#canny#candy,6,3.29
hedge,sycee#leare#geode#hedge,4,3.46
piney,sycee#hayey#looey#piney,4,3.05
crier,sycee#caaed#cooer#crier,4,3.44
comma,sycee#carat#coach#conia#colza#comma,6,3.38
blade,sycee#maare#toaze#liane#blade,5,3.3
mower,sycee#baaed#wooer#rower#tower#lower#power#mower,8,3.6
condo,sycee#carat#cooch#colon#condo,5,3.26
tense,sycee#fesse#tease#terse#tense,5,3.18
suave,sycee#salse#soare#state#suave,5,3.35
lunge,sycee#maare#looie#lunge,4,3.09
heavy,sycee#feyly#teary#beany#heapy#heady#heavy,7,3.27
copse,sycee#carse#copse,3,3.3
large,sycee#maare#targe#large,4,3.09
error,sycee#reata#preon#error,4,3.26
amaze,sycee#maare#amate#amaze,4,3.12
merge,sycee#leare#terne#berme#merde#merge,6,3.17
scone,sycee#scuse#scare#scone,4,3.62
weary,sycee#feyly#teary#deary#weary,5,3.26
whirl,sycee#laari#flirt#whirl,4,3.21
civil,sycee#carat#cooch#civil,4,3.3
pixie,sycee#maare#looie#nixie#pixie,5,3.41
broth,sycee#laari#rotor#trout#broth,5,3.49
dully,sycee#gayly#hooly#drily#dully,5,3.28
found,sycee#laari#tooth#bound#pound#found,6,3.23
niece,sycee#ceaze#grece#niece,4,3.31
crank,sycee#carat#coarb#craic#crawl#crank,6,3.43
saner,sycee#saser#saner,3,3.27
scree,sycee#scree,2,3.24
beget,sycee#teaed#peter#benet#beget,5,3.39
fetus,sycee#gesso#rears#teils#netts#fetus,6,3.65
snipe,sycee#salse#soote#surge#shine#snipe,6,3.71
sneer,sycee#seres#steer#sleer#sneer,5,3.21
aloud,sycee#laari#total#aloof#aloud,5,3.29
weave,sycee#leare#teade#meane#heave#weave,6,3.25
batch,sycee#carat#vatic#latch#natch#batch,6,3.35
crimp,sycee#carat#color#crick#crimp,5,3.3
ficus,sycee#ascus#locus#ficus,4,3.57
logic,sycee#carat#hooch#ionic#folic#logic,6,3.57
grasp,sycee#tassa#brash#grasp,4,3.78
polar,sycee#laari#roral#tolar#bolar#polar,6,3.36
bylaw,sycee#byway#bylaw,3,3.41
parry,sycee#gayly#tarry#barry#harry#parry,6,3.36
mummy,sycee#gayly#moory#minty#muddy#muzzy#mummy,7,3.87
apron,sycee#laari#douar#arrow#apron,5,3.48
frisk,sycee#tassa#hoosh#brisk#frisk,5,3.39
wield,sycee#reata#boeuf#wield,4,3.84
scary,sycee#saucy#scary,3,3.35
groom,sycee#laari#rotor#kroon#brood#proof#groom,7,3.35
spare,sycee#salse#soare#stare#snare#share#spare,7,3.31
smith,sycee#salsa#sooth#smith,4,3.35
water,sycee#baaed#pareo#rater#tater#later#hater#gater#mater#water,10,3.48
shift,sycee#salsa#sooth#shirt#shift,5,3.76
mound,sycee#laari#tooth#bound#pound#found#mound,7,3.39
plush,sycee#tassa#hoosh#brush#plush,5,3.46
growl,sycee#laari#dolor#troll#proul#growl,6,3.88
metal,sycee#reata#bepat#fetal#metal,5,3.99
lemon,sycee#reata#geoid#belon#lemon,5,3.96
sleep,sycee#seres#sleet#sleep,4,3.71
youth,sycee#gayly#yobbo#yourt#youth,5,3.42
admin,sycee#laari#umiak#admit#admin,5,3.38
puppy,sycee#gayly#moory#twiny#buppy#duppy#puppy,7,3.6
creme,sycee#ceaze#crepe#creme,4,3.75
first,sycee#tassa#roost#frist#first,5,3.51
offal,sycee#laari#total#offal,4,3.37
drove,sycee#maare#oorie#trone#prole#broke#froze#drove,8,3.53
macro,sycee#cacao#macro,3,3.28
vodka,sycee#laari#fouat#doona#hodja#vodka,6,3.92
rebut,sycee#reata#repot#relit#rebut,5,3.43
maple,sycee#maare#mahoe#maile#maple,5,3.41
sneak,sycee#sensa#stean#sneap#snead#sneak,6,3.36
share,sycee#salse#soare#stare#snare#share,6,3.76
conic,sycee#carat#cooch#coign#conic,5,3.95
nasal,sycee#tassa#nasal,3,3.62
grand,sycee#laari#bravo#trant#prang#grand,6,3.41
daily,sycee#gayly#parly#haily#daily,5,3.82
cello,sycee#react#celom#cello,4,3.48
rajah,sycee#laari#radar#rabat#rajah,5,3.64
shunt,sycee#salsa#sooth#shirt#shunt,5,3.42
unity,sycee#gayly#moory#twiny#unity,5,3.57
creak,sycee#react#creak,3,3.54
vaunt,sycee#laari#taboo#naunt#haunt#daunt#gaunt#vaunt,8,3.92
safer,sycee#saser#saner#saber#safer,5,3.55
pasta,sycee#tassa#rasta#basta#hasta#pasta,6,3.92
guppy,sycee#gayly#goory#ginny#gutty#guppy,6,3.94
fugue,sycee#maare#looie#butte#fugue,5,3.51
stein,sycee#sensa#steno#stern#stein,5,3.38
queen,sycee#teaed#breer#fleek#queen,5,3.5
squad,sycee#salsa#shako#sitar#sugan#squab#squad,7,3.53
lyric,sycee#cyano#lyric,3,3.45
smack,sycee#saics#stack#slack#snack#shack#smack,7,3.72
skull,sycee#salsa#sotol#skirl#skull,5,3.53
abled,sycee#baaed#abled,3,3.62
willy,sycee#gayly#hooly#drily#tilly#billy#filly#willy,8,3.95
cried,sycee#caaed#cooed#cried,4,3.79
frond,sycee#laari#rotor#proud#brond#frond,6,3.62
break,sycee#reata#maerl#oread#break,5,3.57
revue,sycee#leare#terne#reive#revue,5,3.52
agony,sycee#gayly#hoagy#agony,4,3.54
prone,sycee#maare#oorie#trone#prone,5,3.62
local,sycee#cacao#local,3,3.53
salve,sycee#salse#salle#salue#salve,5,3.59
gusty,sycee#lassy#toshy#rusty#busty#fusty#dusty#gusty,8,3.84
clued,sycee#caaed#cooed#cried#clued,5,3.59
pleat,sycee#reata#bleat#pleat,4,3.61
creek,sycee#ceder#creel#creep#creek,5,3.98
theft,sycee#reata#theow#thein#theft,5,3.98
rebar,sycee#reata#rebar,3,3.8
canny,sycee#coyly#carry#catty#canny,5,3.66
fleck,sycee#react#cleck#fleck,4,3.71
silky,sycee#sonsy#stymy#sarky#spiky#silky,6,3.59
coupe,sycee#apace#coupe,3,3.55
union,sycee#laari#nooit#inion#union,5,3.55
dwell,sycee#reata#boeuf#wield#dwell,5,3.91
torus,sycee#tassa#toots#torrs#torus,5,3.78
lumen,sycee#baaed#wooer#quiet#puzel#lumen,6,3.57
hotel,sycee#baaed#wooer#motet#hotel,5,3.58
baggy,sycee#gayly#rangy#taggy#baggy,5,3.74
chirp,sycee#craal#corno#chirr#chirt#chiru#chirp,7,3.72
cutie,sycee#apace#cooze#crine#civie#cutie,6,3.64
strap,sycee#salsa#shako#sitar#surat#strap,6,3.7
brass,sycee#tassa#brass,3,4.09
nymph,sycee#byway#hyoid#myrrh#lymph#nymph,6,3.62
trope,sycee#maare#oorie#trone#trope,5,3.56
whose,sycee#rasse#loose#those#whose,5,3.63
begun,sycee#reata#geoid#leugh#begun,5,4.29
visor,sycee#tassa#boson#visor,4,4.2
swish,sycee#salsa#sposh#shish#swish,5,3.58
slate,sycee#salse#slate,3,3.48
decal,sycee#aecia#recal#cecal#fecal#decal,6,3.99
wrest,sycee#gesso#presa#trest#drest#wrest,6,4.04
slant,sycee#salsa#slart#slant,4,4.22
tilde,sycee#maare#looie#tuile#tilde,5,3.56
daisy,sycee#lassy#karsy#daisy,4,3.85
