answer,guessed,num_guessed,time_to_solve
rinse,semee#rasse#roose#rinse,4,2.06
incur,semee#gayly#poori#britt#vizir#incur,6,2.29
salve,semee#sasse#sayne#sarge#saice#saute#salle#salve,8,2.15
gleam,semee#premy#abeam#fleam#gleam,5,2.29
grown,semee#gayly#gonof#groin#grown,5,2.21
clear,semee#faery#arear#clear,4,2.22
maple,semee#maybe#maare#mahoe#maile#macle#maple,7,2.17
pithy,semee#gayly#rooty#twiny#pithy,5,2.27
visor,semee#lassy#boson#visor,4,2.38
shore,semee#sasse#soyle#store#score#snore#shore,7,2.16
still,semee#sassy#sooth#sprit#still,5,2.16
label,semee#hayey#caaed#pareo#valet#label,6,2.19
udder,semee#hayey#cooer#trier#bluer#nuder#udder,7,2.22
carve,semee#fayre#parae#targe#carle#carve,6,2.18
wound,semee#gayly#poori#count#bound#hound#found#wound,8,2.37
taffy,semee#gayly#tarry#tatty#tacky#tawny#tabby#taffy,8,2.31
droit,semee#gayly#poori#droit,4,2.26
bonus,semee#lassy#boors#botts#bocks#bouns#bonus,7,2.49
waltz,semee#gayly#laari#baloo#taluk#waltz,6,2.35
ozone,semee#fayre#looie#ohone#ozone,5,2.21
plush,semee#lassy#glost#flisk#blush#plush,6,2.45
table,semee#fayre#kanae#haole#table,5,2.18
freed,semee#aweel#ogeed#treed#creed#breed#preed#freed,8,2.23
caper,semee#hayey#caaed#carer#cater#caner#caber#caper,8,2.25
derby,semee#feyly#teary#derny#derby,5,2.22
joint,semee#gayly#poori#noint#joint,5,2.34
stale,semee#sasse#soare#state#stale,5,2.2
parse,semee#rasse#carse#parse,4,2.24
affix,semee#gayly#araba#afoot#affix,5,2.39
eaten,semee#aweel#eater#eaten,4,2.21
snoop,semee#sassy#sooth#spoor#sloop#scoop#snoop,7,2.27
loopy,semee#gayly#loony#looby#loopy,5,2.33
scoff,semee#sassy#sooth#scour#scold#scowp#scoff,7,2.28
hutch,semee#gayly#poori#butut#cutch#hutch,6,2.37
video,semee#hayey#cooer#video,4,2.3
nerve,semee#yente#neafe#nerve,4,2.23
dream,semee#premy#cream#bream#dream,5,2.37
forty,semee#gayly#rooty#borty#porty#forty,6,2.36
glaze,semee#fayre#alate#clade#plane#blaze#glaze,7,2.3
birth,semee#gayly#poori#britt#birth,5,2.38
mince,semee#maybe#moove#murre#mixte#mille#mince,7,2.31
ovine,semee#fayre#looie#opine#ovine,5,2.32
fuzzy,semee#gayly#rooty#chivy#nunny#bubby#puppy#fuffy#fuddy#fuzzy,10,2.46
grate,semee#fayre#roate#irate#crate#urate#prate#grate,8,2.37
humor,semee#yampy#nomoi#rumor#tumor#humor,6,2.25
cacao,semee#gayly#taata#cacao,4,2.4
ruder,semee#hayey#cooer#trier#lurer#ruder,6,2.34
savvy,semee#sassy#satay#savoy#savvy,5,2.33
plumb,semee#thymy#kaama#coomb#plumb,5,2.44
penal,semee#feyly#pearl#petal#penal,5,2.38
privy,semee#gayly#rooty#firry#pricy#privy,6,2.5
dopey,semee#hayey#looey#corey#toney#bogey#pokey#dopey,8,2.45
whirl,semee#gayly#loord#flurr#thirl#chirl#whirl,7,2.55
khaki,semee#gayly#araba#coati#piani#khadi#khaki,7,2.49
brawn,semee#gayly#araba#bravo#brain#brawn,6,2.52
later,semee#hayey#caaed#pareo#rater#tater#later,7,2.39
juice,semee#fayre#looie#twite#chine#juice,6,2.36
slept,semee#syens#stear#sieth#slept,5,2.37
tweak,semee#faery#aheap#zoeal#tweak,5,2.53
anode,semee#fayre#alate#agone#anode,5,2.4
wrong,semee#gayly#boong#prong#wrong,5,2.5
spice,semee#sasse#soyle#surge#shite#spice,6,2.34
flesh,semee#loess#blest#plesh#flesh,5,2.63
twang,semee#gayly#again#orang#thang#twang,6,2.5
prick,semee#gayly#poori#print#prick,5,2.48
match,semee#thymy#match,3,2.56
twine,semee#fayre#looie#twite#twice#twine,6,2.39
patty,semee#gayly#tarry#catty#natty#batty#patty,7,2.52
whine,semee#fayre#looie#twite#whine,5,2.41
acorn,semee#gayly#araba#aport#acorn,5,2.55
refer,semee#reney#refer,3,2.34
spank,semee#sassy#scala#shako#skart#spank,6,2.45
visit,semee#lassy#boson#ursid#visit,5,2.7
libel,semee#hayey#cooer#ivied#filet#libel,6,2.48
ready,semee#feyly#teary#ready,4,2.38
adage,semee#fayre#alate#apace#adage,5,2.45
buddy,semee#gayly#rooty#chivy#nunny#bubby#buppy#buffy#buddy,9,2.61
dingy,semee#gayly#boogy#durgy#dingy,5,2.53
snuck,semee#sassy#sooth#skirr#slunk#snuck,6,2.45
beefy,semee#peeoy#leery#teeny#beefy,5,2.35
foist,semee#lassy#roost#hoist#foist,5,2.67
fussy,semee#lassy#tossy#cissy#hussy#fussy,6,2.73
split,semee#sassy#sooth#sprit#split,5,2.41
amuse,semee#masse#amuse,3,2.41
apnea,semee#hayey#zoaea#aldea#apnea,5,2.44
puffy,semee#gayly#rooty#chivy#nunny#bubby#puppy#puffy,8,2.65
gaudy,semee#gayly#gaucy#gaudy,4,2.53
favor,semee#gayly#taata#karoo#razor#vapor#favor,7,2.68
hasty,semee#lassy#raspy#tasty#nasty#hasty,6,2.8
sooth,semee#sassy#sooth,3,2.5
moist,semee#massy#moist,3,2.8
shown,semee#sassy#sooth#shorl#shogi#shock#shown,7,2.52
spend,semee#syens#scena#steno#shend#spend,6,2.52
joust,semee#lassy#roost#hoist#joust,5,2.74
brake,semee#fayre#roate#irade#crane#brake,6,2.48
proof,semee#gayly#poori#proof,4,2.57
swell,semee#syens#stear#sheol#speil#skell#swell,7,2.55
amply,semee#thymy#marry#amply,4,2.7
puree,semee#payee#puree,3,2.42
dummy,semee#yampy#tommy#rummy#lummy#nummy#dummy,7,2.49
karma,semee#thymy#kaama#karma,4,2.66
probe,semee#fayre#oorie#trone#prole#probe,6,2.57
admin,semee#yampy#atman#ammon#admin,5,2.52
skulk,semee#sassy#sooth#skirr#skull#skulk,6,2.56
motto,semee#thymy#matai#motor#motto,5,2.81
agent,semee#faery#aheap#aweto#anent#agent,6,2.71
dowel,semee#hayey#cooer#toted#dowel,5,2.51
thrum,semee#thymy#tharm#thrum,4,2.63
rough,semee#gayly#boong#corgi#rough,5,2.66
blank,semee#gayly#alaap#claro#flail#blatt#blaud#blank,8,2.73
meter,semee#merer#meter,3,2.46
envoy,semee#faery#elogy#envoy,4,2.6
proxy,semee#gayly#rooty#frory#irony#proxy,6,2.76
hilly,semee#gayly#cooly#drily#tilly#billy#hilly,7,2.72
trove,semee#fayre#oorie#trone#trope#trode#troke#trove,8,2.66
cache,semee#fayre#kanae#haole#tache#cache,6,2.61
sting,semee#sassy#sooth#sprit#still#stick#sting,7,2.62
stink,semee#sassy#sooth#sprit#still#stick#stink,7,2.61
toddy,semee#gayly#rooty#tocky#touzy#towny#toppy#toffy#toddy,9,2.73
ethos,semee#loess#eyots#ethos,4,2.87
stunk,semee#sassy#sooth#sprit#stull#stuck#stunk,7,2.62
belly,semee#feyly#vealy#reply#telly#nelly#belly,7,2.61
showy,semee#sassy#slyly#sooty#scody#snowy#showy,7,2.7
shelf,semee#syens#stear#sheol#shelf,5,2.65
ditch,semee#gayly#poori#binit#titch#hitch#fitch#ditch,8,2.86
relay,semee#feyly#leary#relay,4,2.58
sweat,semee#syens#stear#sceat#speat#sweat,6,2.63
plate,semee#fayre#alate#blate#plate,5,2.66
shine,semee#sasse#soyle#surge#shite#shine,6,2.72
dense,semee#cesse#peyse#tease#herse#weise#lense#dense,8,2.73
those,semee#rasse#poyse#those,4,2.63
patch,semee#gayly#taata#ratoo#vatic#catch#natch#batch#hatch#patch,10,2.82
ovoid,semee#gayly#poori#ovoid,4,2.74
solar,semee#sassy#scala#solar,4,2.64
shalt,semee#sassy#scala#shalt,4,2.75
viola,semee#gayly#afald#voila#viola,5,2.82
tacit,semee#gayly#taata#taboo#tapir#tacit,6,2.93
sword,semee#sassy#sooth#scour#sworn#sword,6,2.75
femme,semee#lemme#femme,3,2.64
terra,semee#feyly#reata#terra,4,2.67
drake,semee#fayre#roate#irade#drape#drake,6,2.68
argue,semee#fayre#roate#aurae#aruhe#argue,6,2.77
ankle,semee#fayre#alate#anole#anile#ancle#angle#ankle,8,2.82
jelly,semee#feyly#vealy#reply#telly#nelly#belly#delly#gelly#kelly#welly#jelly,12,2.75
magic,semee#thymy#malar#macon#mafic#magic,6,2.91
musky,semee#massy#misty#mushy#musky,5,2.99
tempo,semee#hempy#tempo,3,2.61
dance,semee#fayre#kanae#canoe#lance#nance#hance#pance#dance,9,2.76
repel,semee#reney#refer#relet#rebel#repel,6,2.69
enemy,semee#emery#enemy,3,2.81
hater,semee#hayey#hakea#hater,4,2.67
dogma,semee#thymy#kaama#norma#dolma#douma#dogma,7,2.85
brawl,semee#gayly#alaap#loath#brail#brawl,6,2.95
folio,semee#gayly#loord#bobol#polio#folio,6,2.85
woken,semee#hayey#cooer#toted#novel#gonef#boxen#woken,8,2.79
often,semee#hayey#cooer#video#owlet#often,6,2.77
prude,semee#fayre#oorie#truce#brule#prune#prude,7,2.82
catty,semee#gayly#tarry#catty,4,2.86
kappa,semee#gayly#taata#barra#haika#nakfa#kappa,7,2.85
exact,semee#faery#elain#epact#exact,5,2.85
bible,semee#fayre#looie#tuile#bible,5,2.83
eking,semee#faery#ebook#eking,4,2.82
reach,semee#feyly#reata#reach,4,2.71
brain,semee#gayly#araba#bravo#brain,5,2.87
brink,semee#gayly#poori#britt#brick#brink,6,2.89
vixen,semee#hayey#cooer#ivied#vitex#vixen,6,2.89
trust,semee#lassy#roost#trist#trust,5,3.1
sauce,semee#sasse#sayne#sarge#saice#sauce,6,2.91
theta,semee#faery#aheap#theta,4,2.91
cobra,semee#gayly#araba#borna#cobra,5,2.94
unite,semee#fayre#looie#twite#quite#unite,6,2.8
wield,semee#faery#doeth#bield#wield,5,2.91
stave,semee#sasse#soare#state#stale#stane#stade#stage#stake#stave,10,2.96
point,semee#gayly#poori#point,4,2.89
scant,semee#sassy#scala#scaur#scapi#scatt#scant,7,2.79
tower,semee#hayey#cooer#borer#goier#toter#toner#toper#toker#tower,10,2.88
fancy,semee#gayly#tarry#zaidy#cacky#nancy#fancy,7,2.97
cocoa,semee#gayly#araba#doona#cocoa,5,2.98
singe,semee#sasse#soyle#surge#singe,5,2.8
lousy,semee#lassy#lousy,3,3.01
handy,semee#gayly#tarry#zaidy#candy#bandy#handy,7,2.94
hatch,semee#gayly#taata#ratoo#vatic#catch#natch#batch#hatch,9,3.05
tryst,semee#lassy#royst#tryst,4,3.05
minty,semee#thymy#malty#motty#minty,5,2.96
drank,semee#gayly#araba#draco#drain#drant#drank,7,3.01
about,semee#gayly#araba#aboon#about,5,3.04
tipsy,semee#lassy#boysy#grisy#tipsy,5,3.1
abyss,semee#lassy#abyss,3,3.12
candy,semee#gayly#tarry#zaidy#candy,5,3.08
holly,semee#gayly#cooly#roily#tolly#lolly#holly,7,3.1
avail,semee#gayly#alaap#avail,4,2.97
touch,semee#gayly#poori#count#touch,5,3.01
druid,semee#gayly#poori#britt#druid,5,3.0
cargo,semee#gayly#pagan#cargo,4,2.97
crone,semee#fayre#oorie#trone#crone,5,2.85
awake,semee#fayre#alate#apace#adage#awake,6,2.87
olden,semee#hayey#cooer#video#olden,5,2.94
skunk,semee#sassy#sooth#skirr#skull#skunk,6,3.02
excel,semee#aweel#excel,3,2.98
bleak,semee#faery#aheap#zoeal#ileac#bleat#bleak,7,3.12
lurch,semee#gayly#loord#lurch,4,3.03
death,semee#feyly#reata#neath#beath#heath#death,7,2.89
whisk,semee#lassy#roost#cuish#whisk,5,3.18
prize,semee#fayre#oorie#trite#crine#bribe#pride#prize,8,2.97
droop,semee#gayly#poori#troop#droop,5,3.02
press,semee#loess#tress#cress#press,5,3.18
defer,semee#reney#perea#deter#defer,5,2.89
vivid,semee#gayly#poori#binit#civic#vivid,6,3.03
tight,semee#gayly#boong#rigid#tight,5,3.08
queue,semee#yfere#naeve#opepe#liege#thete#queue,7,3.12
koala,semee#gayly#afald#coala#koala,5,3.07
foyer,semee#hayey#toyer#coyer#foyer,5,2.99
legal,semee#feyly#pearl#legal,4,2.95
solve,semee#sasse#soyle#solde#solve,5,2.94
slink,semee#sassy#sooth#skirr#slick#slink,6,2.97
purge,semee#fayre#oorie#lurve#burke#purge,6,3.09
fever,semee#reney#perea#deter#leger#bever#fever,7,3.05
under,semee#hayey#cooer#trier#bluer#nuder#under,7,3.1
racer,semee#hayey#caaed#racer,4,2.94
angry,semee#gayly#hoagy#angry,4,3.12
tarot,semee#gayly#taata#taboo#taxor#tarot,6,3.1
agate,semee#fayre#alate#abate#agate,5,3.05
cello,semee#feyly#realo#cello,4,3.0
fella,semee#feyly#fella,3,2.93
straw,semee#sassy#scala#sonar#surat#strap#strad#strag#strak#straw,10,3.16
rumor,semee#yampy#nomoi#rumor,4,3.06
melee,semee#melee,2,2.98
react,semee#feyly#reata#react,4,3.05
homer,semee#gamey#romeo#comer#homer,5,3.1
broil,semee#gayly#loord#broil,4,3.21
manic,semee#thymy#malar#macon#manic,5,3.27
black,semee#gayly#alaap#claro#black,5,3.32
cling,semee#gayly#logoi#cling,4,3.2
fence,semee#yente#venae#genre#penie#hence#fence,7,3.09
scamp,semee#smash#swamy#stamp#scamp,5,3.05
reign,semee#feyly#reata#reorg#reign,5,3.14
photo,semee#gayly#poori#photo,4,3.2
alone,semee#fayre#alate#alone,4,3.13
spied,semee#sises#skiey#slier#stied#shied#spied,7,3.05
drive,semee#fayre#oorie#trite#crine#bribe#pride#drive,8,3.27
wafer,semee#hayey#caaed#pareo#rater#baler#naker#faver#wafer,9,3.09
gloat,semee#gayly#graal#gloat,4,3.17
canny,semee#gayly#tarry#zaidy#cacky#canny,6,3.24
slope,semee#sasse#soyle#slope,4,3.08
boost,semee#lassy#roost#coost#boost,5,3.36
joker,semee#hayey#cooer#borer#goier#toter#poler#fouer#doner#koker#woker#joker,12,3.2
fleck,semee#faery#foehn#field#fleck,5,3.19
pasta,semee#lassy#tasar#basta#hasta#pasta,6,3.36
vomit,semee#yampy#nomoi#vomit,4,3.03
snack,semee#sassy#scala#stack#snack,5,3.12
drink,semee#gayly#poori#britt#crick#drink,6,3.33
sumac,semee#samas#symar#soman#sumac,5,3.19
wharf,semee#gayly#araba#hoard#charr#wharf,6,3.39
hotly,semee#gayly#cooly#roily#tolly#hotly,6,3.39
spiny,semee#sassy#slyly#sooty#surfy#spicy#spiny,7,3.2
award,semee#gayly#araba#acari#apart#awarn#award,7,3.31
sling,semee#sassy#sooth#skirr#spill#sling,6,3.17
crowd,semee#gayly#poori#trout#crock#crown#crowd,7,3.32
dryly,semee#gayly#coyly#dryly,4,3.32
pilot,semee#gayly#loord#thiol#pilot,5,3.37
scalp,semee#sassy#scala#scall#scalp,5,3.18
mourn,semee#thymy#malar#moron#mourn,5,3.37
wordy,semee#gayly#rooty#worry#wordy,5,3.29
alive,semee#fayre#alate#alone#alike#alive,6,3.16
chute,semee#fayre#looie#butte#chute,5,3.17
madam,semee#thymy#malar#macaw#mapau#madam,6,3.35
going,semee#gayly#gonof#going,4,3.4
spill,semee#sassy#sooth#skirr#spill,5,3.17
sharp,semee#sassy#scala#shako#sharn#sharp,6,3.22
idler,semee#hayey#cooer#trier#piler#iller#idler,7,3.3
local,semee#gayly#alaap#roral#total#local,6,3.37
moult,semee#thymy#matai#molto#moult,5,3.4
leggy,semee#feyly#leary#leccy#ledgy#leggy,6,3.36
trait,semee#gayly#araba#draco#urari#trait,6,3.38
horny,semee#gayly#rooty#worry#corny#horny,6,3.34
spent,semee#syens#scena#steno#sient#suent#shent#spent,8,3.29
value,semee#fayre#kanae#haole#walie#calve#value,7,3.24
frock,semee#gayly#poori#trout#crock#brock#frock,7,3.56
quiet,semee#hayey#cooer#ivied#quiet,5,3.24
labor,semee#gayly#laari#labor,4,3.34
penny,semee#feyly#teary#peony#penny,5,3.22
vista,semee#lassy#dosai#absit#vista,5,3.45
howdy,semee#gayly#rooty#cocky#nouny#bobby#hoppy#howdy,8,3.44
hyper,semee#hayey#hyper,3,3.23
valve,semee#fayre#kanae#haole#walie#calve#valve,7,3.28
sunny,semee#sassy#slyly#sooty#surfy#sucky#sunny,7,3.31
midst,semee#massy#moist#midst,4,3.55
psalm,semee#massy#amahs#psalm,4,3.72
tulip,semee#gayly#loord#filii#unlit#tulip,6,3.57
picky,semee#gayly#rooty#chivy#biccy#picky,6,3.46
range,semee#fayre#parae#raile#rathe#rance#range,7,3.34
baron,semee#gayly#taata#karoo#caron#baron,6,3.45
plank,semee#gayly#alaap#plait#plack#plank,6,3.48
disco,semee#lassy#boson#visto#cisco#pisco#disco,7,3.55
ascot,semee#lassy#arars#askoi#ascot,5,3.61
wrist,semee#lassy#roost#trist#frist#grist#wrist,7,3.61
couch,semee#gayly#poori#count#couch,5,3.44
pride,semee#fayre#oorie#trite#crine#bribe#pride,7,3.36
delve,semee#yente#leare#belie#helve#delve,6,3.31
belch,semee#feyly#pearl#teloi#belch,5,3.31
modem,semee#matey#mooed#moder#model#modem,6,3.5
harpy,semee#gayly#tarry#carny#barby#harpy,6,3.58
brace,semee#fayre#roate#irade#crane#brace,6,3.46
dully,semee#gayly#cooly#drily#dully,5,3.41
swish,semee#sassy#slosh#shish#swish,5,3.3
thief,semee#hayey#oohed#threw#thief,5,3.49
plant,semee#gayly#alaap#plait#platt#plant,6,3.58
harem,semee#matey#harem,3,3.38
expel,semee#aweel#excel#expel,4,3.31
enter,semee#aweel#erred#enter,4,3.38
foamy,semee#thymy#barmy#loamy#foamy,5,3.45
mount,semee#thymy#matai#molto#mount,5,3.57
squad,semee#sassy#scala#sonar#shiai#squat#squab#squad,8,3.4
parer,semee#hayey#caaed#pareo#parer,5,3.33
greed,semee#aweel#ogeed#greed,4,3.35
idiot,semee#gayly#poori#idiot,4,3.63
leant,semee#feyly#pearl#leant,4,3.48
tuber,semee#hayey#cooer#trier#tuner#tuber,6,3.58
ninth,semee#gayly#poori#binit#ninth,5,3.63
drove,semee#fayre#oorie#trone#prole#croze#broke#drove,8,3.63
kneed,semee#aweel#ogeed#treed#kneed,5,3.56
roost,semee#lassy#roost,3,3.82
bicep,semee#hayey#cooer#ticed#bicep,5,3.55
chose,semee#rasse#poyse#those#chose,5,3.54
rupee,semee#payee#topee#rupee,4,3.46
bused,semee#asses#cosey#riser#unset#fusel#bused,7,3.65
pansy,semee#lassy#karsy#daisy#tansy#pansy,6,3.62
impel,semee#matey#golem#impel,4,3.44
bowel,semee#hayey#cooer#toted#novel#bowel,6,3.48
payee,semee#payee,2,3.5
spurt,semee#sassy#sooth#sprit#spurt,5,3.59
rocky,semee#gayly#rooty#rocky,4,3.7
olive,semee#fayre#looie#olive,4,3.45
steer,semee#snees#steer,3,3.51
chump,semee#thymy#whamo#rhumb#chump,5,3.57
scout,semee#sassy#sooth#stour#scout,5,3.49
tepee,semee#tepee,2,3.38
blame,semee#maybe#brame#blame,4,3.52
shyly,semee#sassy#slyly#shyly,4,3.49
beach,semee#feyly#reata#beano#beach,5,3.53
craze,semee#fayre#roate#irade#crane#crape#crake#crave#craze,9,3.58
hover,semee#hayey#honer#hoper#hover,5,3.51
ralph,semee#gayly#laari#valor#ralph,5,3.58
poker,semee#hayey#cooer#borer#goier#toter#poler#poker,8,3.6
silky,semee#sassy#slyly#silty#silky,5,3.5
finch,semee#gayly#poori#binit#cinch#finch,6,3.58
waist,semee#lassy#baisa#waist,4,3.73
brown,semee#gayly#poori#trout#crock#brond#brown,7,3.76
apron,semee#gayly#araba#aport#apron,5,3.65
unfed,semee#hayey#cooer#ivied#tuned#unled#unbed#unfed,8,3.57
roger,semee#hayey#cooer#borer#roper#roger,6,3.49
verso,semee#gesso#verso,3,3.45
latte,semee#fayre#kanae#haole#walie#latte,6,3.65
braid,semee#gayly#araba#bravo#brain#braid,6,3.69
lease,semee#cesse#peyse#tease#lease,5,3.59
build,semee#gayly#woold#trild#child#build,6,3.7
spoke,semee#sasse#soyle#store#scone#shope#spode#spoke,8,3.63
price,semee#fayre#oorie#trite#crine#price,6,3.64
umbra,semee#thymy#praam#maror#umbra,5,3.83
crack,semee#gayly#araba#draco#tract#crack,6,3.67
sloop,semee#sassy#sooth#spoor#sloop,5,3.59
salty,semee#sassy#satay#salty,4,3.67
chide,semee#fayre#looie#twite#chine#chide,6,3.66
tying,semee#gayly#zygon#tying,4,3.74
snake,semee#sasse#soare#state#slane#snake,6,3.61
close,semee#rasse#poyse#those#close,5,3.57
joist,semee#lassy#roost#hoist#foist#joist,6,3.88
golly,semee#gayly#gooly#golly,4,3.69
awful,semee#gayly#alaap#aboil#annul#awful,6,3.75
teary,semee#feyly#teary,3,3.59
weird,semee#feyly#reata#decor#jerid#weird,6,3.63
