answer,guessed,num_guessed,time_to_solve
adept,sayne#hoaed#cedar#adept,4,2.55
bezel,sayne#goier#bluet#bedel#bevel#bezel,6,2.73
knock,sayne#porin#knout#knoll#knock,5,2.46
woken,sayne#toner#novel#cohen#boxen#dozen#woken,7,2.58
paddy,sayne#tardy#zaidy#baldy#gaudy#caddy#paddy,7,2.59
smart,sayne#shako#stair#slart#scart#spart#smart,7,2.54
spilt,sayne#sohur#slipt#spilt,4,2.47
world,sayne#mohur#toric#world,4,2.7
seize,sayne#socle#surge#shite#spide#skive#seise#seize,8,2.5
deity,sayne#corey#deity,3,2.47
setup,sayne#soler#sepic#setup,4,2.49
masse,sayne#carse#paise#tawse#halse#basse#masse,7,2.69
tawny,sayne#carny#tawny,3,2.55
click,sayne#mohur#clipt#click,4,2.66
occur,sayne#mohur#clour#occur,4,2.44
apart,sayne#boart#liart#chart#quart#apart,6,2.69
dusky,sayne#horsy#fisty#cuspy#busky#dusky,6,2.55
spoil,sayne#sohur#stoic#sloid#spoil,5,2.43
pansy,sayne#tansy#pansy,3,2.68
cough,sayne#mohur#touch#cough,4,2.53
dirty,sayne#borty#dirty,3,2.46
youth,sayne#borty#youth,3,2.77
argue,sayne#roate#argle#argue,4,2.84
crust,sayne#torsi#crust,3,2.52
crave,sayne#roate#irade#crape#crake#crame#crave,7,2.61
shyly,sayne#soyuz#styli#slyly#shyly,5,2.48
derby,sayne#corey#ferly#herby#derby,5,2.66
spoon,sayne#sonic#snort#swoln#shoon#spoon,6,2.8
lunar,sayne#ngaio#urnal#lunar,4,2.73
mealy,sayne#agley#leary#mealy,4,2.62
spear,sayne#spaer#spear,3,2.5
stove,sayne#socle#store#stope#stoke#stove,6,2.85
smote,sayne#socle#store#shote#smote,5,2.57
cyber,sayne#corey#cyber,3,2.65
proof,sayne#mohur#droit#prowl#proof,5,2.67
manga,sayne#manor#manic#manul#manat#manga,6,2.6
vocal,sayne#boart#copal#focal#vocal,5,2.81
stood,sayne#sohur#stoic#stomp#stots#stool#stood,7,2.92
quark,sayne#boart#liard#chark#quark,5,2.77
teach,sayne#hoaed#reach#teach,4,2.7
nanny,sayne#carny#tawny#fanny#danny#janny#nanny,7,2.58
liner,sayne#toner#liner,3,2.83
vigil,sayne#mohur#clipt#vigil,4,2.55
shrug,sayne#sohur#shrub#shrug,4,2.75
maker,sayne#pareo#taler#caber#haver#fader#gamer#maker,8,2.66
poker,sayne#goier#toper#poler#poker,5,2.92
pride,sayne#forte#cripe#pride,4,2.77
ledge,sayne#forte#clipe#bugle#ledge,5,2.59
mural,sayne#boart#urial#fural#dural#mural,6,2.77
dryly,sayne#goyim#crypt#dryly,4,2.55
crown,sayne#porin#crown,3,2.64
print,sayne#corni#print,3,2.58
minim,sayne#porin#unlit#dinic#minim,5,2.67
giver,sayne#goier#giber#giver,4,2.82
louse,sayne#torse#hoise#louse,4,2.63
smock,sayne#sohur#stoic#scold#smock,5,2.72
handy,sayne#narky#tangy#manly#candy#bandy#handy,7,2.61
moose,sayne#torse#hoise#louse#copse#bowse#fosse#goose#moose,9,2.72
noise,sayne#noise,2,2.63
obese,sayne#torse#close#obese,4,2.61
fatty,sayne#tardy#laity#bawty#catty#patty#fatty,7,2.63
class,sayne#roast#quasi#clash#clasp#class,6,3.1
watch,sayne#paoli#garth#batch#match#watch,6,2.84
cloth,sayne#mohur#choil#cloth,4,2.69
plush,sayne#torsi#blush#plush,4,2.67
pooch,sayne#mohur#hoick#botch#cooch#pooch,6,2.66
vapid,sayne#paoli#tapir#capiz#vapid,5,2.72
mourn,sayne#porin#bourn#mourn,4,2.67
folly,sayne#borty#doily#jowly#cooly#holly#polly#folly,8,2.71
crime,sayne#forte#cripe#crime,4,2.73
carol,sayne#paoli#valor#carol,4,2.94
filet,sayne#goier#filet,3,2.71
tibia,sayne#boart#tubal#tibia,4,2.69
robot,sayne#mohur#toric#poort#robot,5,2.87
stomp,sayne#sohur#stoic#stomp,4,2.69
chasm,sayne#roast#quasi#clash#chasm,5,2.83
mammy,sayne#tardy#haily#campy#gamay#jammy#mammy,7,2.82
icily,sayne#borty#chivy#juicy#icily,5,2.92
serve,sayne#socle#surge#siree#serre#serve,6,2.74
leery,sayne#corey#reify#leery,4,3.14
sweet,sayne#soler#stied#sheet#skeet#sweet,6,3.08
magic,sayne#paoli#fakir#habit#gamic#magic,6,2.71
known,sayne#porin#clown#known,4,2.8
waist,sayne#fatso#tarsi#maist#waist,5,2.71
fugue,sayne#forte#fiche#fluke#fudge#fugue,6,2.99
tenet,sayne#toner#tined#tenet,4,2.94
juror,sayne#mohur#fluor#pudor#juror,5,2.97
float,sayne#boart#ploat#float,4,2.78
salvo,sayne#sapor#salto#salvo,4,2.77
dozen,sayne#toner#novel#cohen#boxen#dozen,6,2.99
quill,sayne#mohur#built#guild#quill,5,2.88
ramen,sayne#oaten#paren#ramen,4,2.86
leash,sayne#arsed#least#leash,4,3.13
wring,sayne#corni#print#bring#wring,5,2.8
dusty,sayne#horsy#fisty#lusty#busty#dusty,6,3.0
crock,sayne#mohur#droit#prowl#brock#frock#crock,7,2.88
slunk,sayne#sound#shunt#slung#slunk,5,2.79
rotor,sayne#mohur#rotor,3,2.83
cider,sayne#goier#tiler#cider,4,3.0
gavel,sayne#pareo#valet#cavel#favel#gavel,6,2.85
coast,sayne#roast#loast#coast,4,2.97
booty,sayne#borty#boxty#booty,4,2.88
ember,sayne#goier#tuber#weber#ember,5,2.99
beset,sayne#loser#wised#muset#beset,5,2.95
heave,sayne#roate#image#clade#buaze#heave,6,2.81
snack,sayne#starn#snail#snack,4,2.77
fence,sayne#ronte#mince#bunce#hence#pence#fence,7,2.86
width,sayne#mohur#whipt#width,4,2.91
whoop,sayne#mohur#choil#bhoot#whoop,5,2.87
might,sayne#mohur#micht#might,4,3.03
bland,sayne#piano#brant#bland,4,2.92
savvy,sayne#savoy#savvy,3,2.88
giant,sayne#piano#riant#hiant#giant,5,2.88
polar,sayne#boart#polar,3,3.11
easel,sayne#paseo#taser#lased#easel,5,3.03
jaunt,sayne#garni#haunt#daunt#vaunt#jaunt,6,2.83
forgo,sayne#mohur#toric#world#zorro#borgo#forgo,7,2.94
scorn,sayne#sonic#scorn,3,2.88
cover,sayne#goier#toper#lower#coder#comer#cover,7,2.96
pound,sayne#corni#fount#lound#bound#hound#pound,7,2.84
catch,sayne#paoli#garth#batch#match#watch#catch,7,2.91
forty,sayne#borty#porty#forty,4,2.86
payee,sayne#fayre#bayle#payee,4,3.18
close,sayne#torse#close,3,2.97
foyer,sayne#toyer#coyer#foyer,4,2.87
wimpy,sayne#borty#chivy#dimly#gimpy#wimpy,6,2.91
seven,sayne#soken#siren#semen#sewen#seven,6,2.92
sport,sayne#sohur#sport,3,3.13
piano,sayne#piano,2,2.96
roach,sayne#boart#roach,3,3.09
admit,sayne#boart#ducat#admit,4,3.24
stump,sayne#sohur#sluit#stuck#stump,5,2.91
bloke,sayne#forte#biome#bloke,4,2.93
cumin,sayne#porin#cutin#cumin,4,2.95
short,sayne#sohur#short,3,2.91
avert,sayne#hoaed#petar#alert#avert,5,3.04
wrack,sayne#boart#frail#cramp#drack#wrack,6,3.17
fewer,sayne#goier#tuber#ferer#fewer,5,2.96
break,sayne#hoaed#petar#ureal#creak#break,6,3.11
recap,sayne#hoaed#petar#recap,4,3.3
trove,sayne#forte#trope#trode#troke#trove,6,2.96
dally,sayne#tardy#daily#dally,4,3.17
pried,sayne#goier#tried#cried#pried,5,3.05
alien,sayne#arpen#alien,3,3.03
tubal,sayne#boart#tubal,3,3.05
twang,sayne#piano#brant#thang#twang,5,3.03
south,sayne#sohur#south,3,3.0
skiff,sayne#sohur#slipt#skids#skiff,5,3.01
roomy,sayne#borty#loury#rocky#rowdy#roopy#roofy#roomy,8,3.1
morph,sayne#mohur#morph,3,3.07
aping,sayne#piano#aping,3,3.08
awake,sayne#roate#image#clade#buaze#heave#awake,7,3.13
heist,sayne#loser#heist,3,3.16
epoxy,sayne#corey#deoxy#epoxy,4,3.11
cleat,sayne#hoaed#petar#cleat,4,3.27
udder,sayne#goier#tuber#ulcer#upper#udder,6,3.18
glean,sayne#arpen#leman#clean#glean,5,3.44
fungi,sayne#porin#nicht#lungi#fungi,5,3.01
pause,sayne#carse#paise#pause,4,3.09
woozy,sayne#borty#doily#comfy#hooky#poopy#woozy,7,3.1
stake,sayne#soare#slate#stade#stage#stake,6,3.09
waive,sayne#haole#targe#baize#waide#waive,6,3.02
imply,sayne#borty#chivy#dimly#imply,5,3.15
filly,sayne#borty#chivy#dimly#filly,5,3.11
scant,sayne#slant#scant,3,3.05
beast,sayne#arsed#least#beast,4,3.34
delve,sayne#forte#clipe#bugle#helve#delve,6,3.45
flame,sayne#roate#image#clame#blame#flame,6,3.02
shake,sayne#soare#slate#space#suave#shade#shake,7,3.11
hotly,sayne#borty#tocky#hotly,4,3.07
feign,sayne#toner#feign,3,3.19
junto,sayne#porin#knout#junto,4,3.09
breed,sayne#goier#cruet#breed,4,3.28
belie,sayne#forte#clipe#bilge#belie,5,3.08
paste,sayne#carse#baste#haste#paste,5,3.27
venom,sayne#toner#genom#venom,4,3.11
creep,sayne#goier#cruet#creel#creep,5,3.63
wedge,sayne#forte#clipe#budge#hedge#kedge#wedge,7,3.09
sushi,sayne#sohur#sulph#sushi,4,3.16
stern,sayne#soken#serin#stern,4,3.12
locus,sayne#torsi#cowls#locus,4,3.41
egret,sayne#goier#urged#repeg#egret,5,3.22
surge,sayne#socle#surge,3,3.34
rebus,sayne#loser#perst#heirs#recks#rebus,6,3.3
linen,sayne#toner#lined#linen,4,3.3
bacon,sayne#manor#talon#capon#bacon,5,3.23
tryst,sayne#royst#tryst,3,3.38
remit,sayne#goier#merit#remit,4,3.23
stank,sayne#slant#stand#stang#stank,5,3.19
fussy,sayne#horsy#tipsy#fubsy#fussy,5,3.19
olden,sayne#toner#olden,3,3.23
smack,sayne#shako#skart#smaik#smack,5,3.23
moody,sayne#borty#doily#howdy#foody#goody#moody,7,3.59
idler,sayne#goier#tiler#idler,4,3.47
layer,sayne#layer,2,3.58
lunch,sayne#porin#bundt#lunch,4,3.17
tweet,sayne#goier#bluet#tweet,4,3.48
fanny,sayne#carny#tawny#fanny,4,3.23
hovel,sayne#goier#volet#hovel,4,3.25
ensue,sayne#noise#unsee#ensue,4,3.12
glove,sayne#forte#biome#cloke#glode#glove,6,3.47
haste,sayne#carse#baste#haste,4,3.13
rowdy,sayne#borty#loury#rocky#rowdy,5,3.51
blind,sayne#corni#flint#blind,4,3.19
optic,sayne#mohur#viold#optic,4,3.4
privy,sayne#borty#drily#pricy#primy#privy,6,3.46
salsa,sayne#sapor#saith#sagum#salsa,5,3.41
hedge,sayne#forte#clipe#budge#hedge,5,3.42
trash,sayne#roast#trash,3,3.44
smell,sayne#soler#sield#spelt#shelf#skelm#smell,7,3.4
troop,sayne#mohur#droit#trock#troop,5,3.38
snake,sayne#snare#snake,3,3.14
ardor,sayne#boart#croak#argol#ardor,5,3.44
angle,sayne#knawe#anole#anile#ancle#angle,6,3.57
brawn,sayne#ngaio#brawn,3,3.48
dealt,sayne#hoaed#deair#dealt,4,3.33
stung,sayne#sound#shunt#stung,4,3.35
ralph,sayne#paoli#ralph,3,3.44
tread,sayne#hoaed#begad#tread,4,3.39
groan,sayne#ngaio#logan#groan,4,3.3
sonic,sayne#sonic,2,3.24
beard,sayne#hoaed#beard,3,3.45
spiky,sayne#soily#spiry#spicy#spiky,5,3.39
witty,sayne#borty#whity#wifty#witty,5,3.58
extra,sayne#hoaed#petar#extra,4,3.4
mecca,sayne#hoaed#petar#ceiba#mecca,5,3.41
sissy,sayne#soily#sixty#sicky#sippy#sissy,6,3.41
booth,sayne#mohur#hoick#fowth#tooth#booth,6,3.55
craft,sayne#boart#krait#craft,4,3.39
jetty,sayne#corey#deity#felty#betty#petty#jetty,7,3.4
brine,sayne#borne#brine,3,3.48
scone,sayne#sowne#stone#scone,4,3.48
foist,sayne#torsi#hoist#foist,4,3.63
chute,sayne#forte#blite#chute,4,3.28
swine,sayne#sowne#swine,3,3.29
quota,sayne#boart#octal#azoth#diota#quota,6,3.73
canny,sayne#carny#canny,3,3.32
habit,sayne#paoli#fakir#habit,4,3.45
stuff,sayne#sohur#sluit#stuck#stump#stubs#stuff,7,3.7
dairy,sayne#tardy#dairy,3,3.41
doubt,sayne#mohur#poilu#doubt,4,3.66
idiom,sayne#mohur#clomb#impot#idiom,5,3.5
lousy,sayne#horsy#tousy#lousy,4,3.4
cavil,sayne#paoli#laird#cavil,4,3.56
greet,sayne#goier#gruel#greet,4,3.41
tamer,sayne#pareo#taler#taber#taker#tamer,6,3.34
pedal,sayne#hoaed#cedar#pedal,4,3.4
bagel,sayne#pareo#valet#camel#bagel,5,3.35
elope,sayne#forte#biome#cloke#glode#elope,6,3.62
prick,sayne#mohur#dript#prick,4,3.51
credo,sayne#goier#ceorl#credo,4,3.57
evict,sayne#goier#meith#edict#evict,5,3.44
nicer,sayne#toner#nicer,3,3.5
baste,sayne#carse#baste,3,3.36
field,sayne#goier#fecit#field,4,3.46
welch,sayne#goier#delft#belch#welch,5,3.52
soapy,sayne#soapy,2,3.6
rival,sayne#boart#urial#viral#rival,5,3.51
hasty,sayne#karsy#hasty,3,3.67
pinch,sayne#porin#pinch,3,3.72
metro,sayne#goier#ceorl#metro,4,3.51
aside,sayne#urase#aisle#aside,4,3.9
smoky,sayne#soily#story#scody#showy#smoky,6,3.42
binge,sayne#ronte#mince#binge,4,3.53
tripe,sayne#forte#trice#tribe#tripe,5,3.51
thumb,sayne#mohur#humic#thumb,4,3.49
rally,sayne#tardy#lairy#rawly#rally,5,3.6
touch,sayne#mohur#touch,3,3.92
humor,sayne#mohur#humor,3,3.68
plain,sayne#ngaio#train#blain#plain,5,3.54
idyll,sayne#goyim#idyll,3,3.84
shawl,sayne#shako#sharp#shalt#shaul#shawl,6,3.59
event,sayne#reink#olent#event,4,3.68
verge,sayne#forte#birle#curve#verge,5,3.47
cadet,sayne#pareo#valet#cadet,4,3.42
loose,sayne#torse#hoise#louse#lowse#loose,6,3.68
allot,sayne#boart#ploat#allot,4,3.82
sprig,sayne#sohur#sprit#sprig,4,3.55
curry,sayne#borty#girly#curdy#curvy#curry,6,3.56
patio,sayne#paoli#patio,3,3.55
medic,sayne#goier#fecit#melic#medic,5,3.52
gross,sayne#torsi#frosh#grosz#gross,5,3.62
bride,sayne#forte#cripe#bride,4,3.46
sheer,sayne#soler#shier#sheer,4,3.65
wield,sayne#goier#fecit#bield#wield,5,3.63
enter,sayne#toner#niter#enter,4,3.76
lilac,sayne#boart#phial#limax#lilac,5,3.53
detox,sayne#goier#helot#detox,4,3.87
villa,sayne#boart#phial#alcid#wilga#villa,6,3.88
petal,sayne#hoaed#petar#petal,4,4.03
atoll,sayne#boart#octal#atoll,4,3.82
libel,sayne#goier#filet#pixel#kidel#libel,6,3.69
merry,sayne#corey#ferly#herby#perdy#germy#merry,7,3.81
gooey,sayne#corey#motey#holey#bogey#gooey,6,3.74
