answer,guessed,num_guessed,time_to_solve
stunk,resee#asana#toons#stint#stung#stunk,6,2.55
shunt,resee#asana#toons#stint#shunt,5,2.49
sulky,resee#asana#ottos#slily#sulky,5,2.87
sight,resee#asana#toots#still#situp#sicht#sight,7,2.68
beget,resee#teaed#betel#benet#beget,5,2.62
medal,resee#aecia#beano#petal#legal#dedal#medal,7,2.29
lucid,resee#taata#ovolo#xylyl#linin#lucid,6,2.36
pitch,resee#taata#potoo#pitch,4,2.4
doing,resee#taata#ovolo#ionic#poind#doing,6,2.58
crane,resee#aurae#paire#orate#crane,5,2.28
quite,resee#alate#motte#unite#quite,5,2.53
gravy,resee#araba#urari#orant#crawl#grapy#gravy,7,2.46
which,resee#taata#ovolo#kinin#chich#which,6,2.49
eagle,resee#elate#eagle,3,2.33
adorn,resee#araba#actor#andro#adorn,5,2.55
dough,resee#taata#ovolo#ionic#dough,5,2.33
exalt,resee#eclat#exalt,3,2.29
slept,resee#etats#doest#spelt#slept,5,2.7
testy,resee#testa#tests#testy,4,2.27
gnash,resee#asana#noahs#snath#gnash,5,3.17
sixth,resee#asana#toots#silty#sixth,5,2.75
leggy,resee#aecia#petto#nelly#ledgy#leggy,6,2.43
smoke,resee#abase#soote#slope#snoke#smoke,6,2.42
gawky,resee#taata#paolo#iambi#nanny#cacky#gawky,7,2.5
otter,resee#arret#otter,3,2.3
quell,resee#eclat#olein#quell,4,2.43
chime,resee#alate#ohone#chide#chime,5,2.25
filer,resee#arret#cooer#iller#piler#miler#filer,7,2.72
rifle,resee#roate#rille#rifle,4,2.25
cough,resee#taata#ovolo#ionic#couch#cough,6,2.54
scout,resee#asana#toots#stoic#scout,5,2.77
ovoid,resee#taata#ovolo#ovoid,4,3.03
brick,resee#araba#brool#britt#briki#brink#brick,7,2.59
mushy,resee#tassa#boson#gusli#cusum#mushy,6,2.67
ditto,resee#taata#lotto#ditto,4,2.56
plaid,resee#taata#llano#claim#plaid,5,2.41
flyer,resee#arret#cooer#iller#gluer#plyer#flyer,7,2.52
since,resee#abase#soote#slice#since,5,2.35
fatty,resee#taata#datto#katti#natty#catty#patty#batty#fatty,9,2.59
flare,resee#aurae#paire#crare#glare#blare#flare,7,2.45
niece,resee#elate#oxeye#niece,4,2.7
booth,resee#taata#molto#hooty#booth,5,2.65
beast,resee#aeons#setal#yeast#heast#beast,6,2.47
sting,resee#asana#toons#stint#sting,5,2.47
anger,resee#arret#alder#aimer#anger,5,2.57
whoop,resee#taata#ovolo#zooid#choon#whoop,6,2.49
welch,resee#aecia#telco#belch#felch#welch,6,2.47
crisp,resee#arars#proso#crisp,4,2.82
exist,resee#etats#estoc#exist,4,2.84
slack,resee#asana#toast#scall#slack,5,2.66
split,resee#asana#ottos#sluit#split,5,2.79
vodka,resee#taata#moola#conia#yowza#hodja#vodka,7,2.59
karma,resee#araba#parra#targa#larva#maria#karma,7,2.77
spook,resee#asana#ottos#shool#scoop#spoom#spoof#spook,8,2.86
motor,resee#araba#morro#motor,4,2.53
shrew,resee#tares#sorer#siren#screw#shrew,6,2.72
igloo,resee#taata#ovolo#polio#igloo,5,2.71
brass,resee#arars#orals#trats#crass#grass#brass,7,2.99
nicer,resee#arret#cooer#ulcer#nicer,5,2.45
skate,resee#abase#soave#state#slate#spate#skate,7,2.39
creme,resee#eagre#crepe#creme,4,2.47
hippy,resee#taata#ovolo#kinin#piccy#yippy#dippy#hippy,8,2.57
nomad,resee#taata#agloo#honan#noyau#nomad,6,2.69
straw,resee#arars#sorta#stray#strad#strap#strag#strak#straw,9,3.46
great,resee#earnt#arett#great,4,2.67
began,resee#aecia#beano#began,4,2.77
decry,resee#terra#ceorl#decry,4,2.45
obese,resee#esile#caese#obese,4,2.5
sneer,resee#ester#sleer#sneer,4,2.54
music,resee#tassa#boson#gusli#music,5,2.52
urine,resee#aurae#orgue#urite#urine,5,3.53
odder,resee#arret#cooer#oller#owner#odder,6,2.5
stood,resee#asana#toots#stool#stood,5,3.27
stray,resee#arras#soral#stray,4,3.2
baler,resee#arret#oaker#lacer#haler#paler#baler,7,2.99
revel,resee#refer#retem#repel#rebel#revel,6,2.56
woozy,resee#taata#ovolo#zooid#boozy#woozy,6,3.01
showy,resee#asana#ottos#slosh#shogi#shock#shoyu#showy,8,3.7
grout,resee#araba#grrrl#groom#grout,5,2.73
copse,resee#abase#loose#toise#sonse#copse,6,2.54
slate,resee#abase#soave#state#slate,5,3.16
rupee,resee#raree#rupee,3,2.34
annoy,resee#taata#agloo#aidoi#ancon#annoy,6,2.72
maize,resee#alate#canoe#waide#maize,5,2.71
surge,resee#soare#sprue#surge,4,2.92
chant,resee#taata#otaku#plait#chant,5,2.96
krill,resee#araba#grrrl#crool#trill#drill#prill#frill#krill,9,2.81
clove,resee#alate#ollie#clone#cloye#cloke#clove,7,2.92
sworn,resee#arars#snort#scorn#shorn#sworn,6,3.71
frown,resee#araba#grrrl#ortho#irony#crown#drown#frown,8,2.89
swept,resee#etats#doest#spelt#swept,5,2.82
wiser,resee#arses#loser#miser#wiser,5,2.66
stomp,resee#asana#toots#stoic#stoup#stomp,6,3.29
court,resee#araba#morro#court,4,2.77
spite,resee#abase#soote#styte#sixte#suite#shite#spite,8,2.84
first,resee#arars#torso#first,4,3.26
swarm,resee#arars#start#snarl#scary#shard#spark#smarm#swarm,9,3.12
dwell,resee#eclat#olein#quell#dwell,5,2.66
sooth,resee#asana#ottos#sooty#sooth,5,3.23
shack,resee#asana#toast#scall#spacy#shack,6,2.96
perky,resee#terra#nerol#cerci#perdu#perky,6,2.93
scrub,resee#arars#torso#surly#sirup#scrum#scrub,7,3.26
detox,resee#aecia#petto#metol#beton#detox,6,2.56
fewer,resee#perea#deter#leger#newer#hewer#fewer,7,2.73
cloud,resee#taata#ovolo#choil#clonk#cloud,6,2.8
flute,resee#alate#clote#blite#glute#flute,6,2.62
grief,resee#arret#oriel#cried#prief#grief,6,3.05
enact,resee#eclat#enact,3,2.5
spark,resee#arras#psora#spart#spard#spark,6,3.18
idler,resee#arret#cooer#iller#idler,5,2.8
whiny,resee#taata#ovolo#kinin#cuing#whiny,6,2.8
fable,resee#alate#haole#ladle#maile#wanle#caple#bayle#gable#fable,10,2.69
clown,resee#taata#ovolo#choil#clonk#clown,6,2.9
adept,resee#eclat#anent#adept,4,2.72
silky,resee#asana#ottos#silly#silky,5,3.36
serif,resee#serra#seron#serfs#serif,5,3.12
night,resee#taata#potoo#itchy#light#night,6,3.03
cycle,resee#alate#looie#dulce#cycle,5,2.77
speck,resee#etats#sheol#sdein#speck,5,3.41
pygmy,resee#taata#ovolo#kinin#yucch#gyppy#pygmy,7,3.43
pizza,resee#taata#moola#india#wicca#bigha#kippa#pizza,8,2.67
ovate,resee#alate#ovate,3,2.98
dunce,resee#alate#ohone#indie#dunce,5,2.95
mania,resee#taata#haoma#lamia#mania,5,2.91
brine,resee#aurae#crore#trite#brine,5,2.93
shard,resee#arras#psora#saury#start#snarl#scarf#shard,8,3.42
march,resee#araba#maror#marly#marid#march,6,3.17
sewer,resee#serer#seder#sefer#sewer,5,2.77
speed,resee#eales#steen#speed,4,3.02
torus,resee#arars#toros#torts#torcs#torus,6,3.42
paler,resee#arret#oaker#lacer#haler#paler,6,2.85
event,resee#exeat#elect#event,4,2.74
flora,resee#araba#morra#flora,4,2.99
plead,resee#eclat#zoeal#glean#plead,5,2.91
paper,resee#arret#oaker#lacer#namer#yager#dazer#haver#paper,9,2.92
eater,resee#eater,2,2.78
jazzy,resee#taata#paolo#iambi#nanny#cacky#gaudy#faffy#jazzy,9,3.43
relic,resee#reata#repro#relic,4,2.69
begun,resee#aecia#petto#nelly#vendu#begun,6,2.67
spend,resee#etats#sheol#sdein#scend#spend,6,3.14
brain,resee#araba#bravo#brant#brain,5,2.87
amply,resee#taata#agloo#ahull#apply#amply,6,2.79
drunk,resee#araba#grrrl#ortho#primi#crunk#drunk,7,3.06
fauna,resee#taata#haoma#nalla#bania#fauna,6,3.02
thank,resee#taata#toady#thali#thang#thank,6,2.76
saute,resee#abase#saute,3,2.89
creed,resee#eater#creel#creed,4,3.2
roach,resee#radar#roach,3,3.02
world,resee#araba#morro#torii#lordy#world,6,3.19
rhyme,resee#roate#rille#rhyne#rhyme,5,2.92
loose,resee#abase#loose,3,3.14
token,resee#zoaea#looey#toted#token,5,2.9
ninny,resee#taata#ovolo#kinin#ninny,5,3.57
again,resee#taata#alamo#again,4,3.15
minim,resee#taata#ovolo#kinin#dinic#minim,6,2.9
piece,resee#elate#oxeye#niece#piece,5,2.98
cacao,resee#taata#aalii#cacao,4,3.01
equal,resee#eclat#eliad#equal,4,3.29
betel,resee#teaed#betel,3,3.32
hover,resee#arret#cooer#loner#goier#fouer#yoker#doper#homer#hover,10,2.95
guise,resee#abase#loose#scuse#guise,5,2.82
salty,resee#asana#salto#salts#salty,5,3.41
smith,resee#asana#toots#silty#smith,5,3.27
imbue,resee#alate#ohone#civie#imbue,5,2.83
unite,resee#alate#motte#unite,4,3.02
gazer,resee#arret#oaker#lacer#namer#yager#gaper#gazer,8,3.21
shady,resee#asana#toast#scall#shays#shady,6,3.25
notch,resee#taata#potoo#lotic#notch,5,2.99
sieve,resee#esile#siege#sieve,4,2.75
ovine,resee#alate#ohone#opine#ovine,5,2.91
glaze,resee#alate#plane#clade#blame#glaze,6,2.89
askew,resee#aloes#ashet#aspen#asked#askew,6,3.0
blaze,resee#alate#plane#clade#blame#blaze,6,3.12
doubt,resee#taata#potoo#doilt#donut#doubt,6,3.03
bicep,resee#zoaea#intel#kibei#bicep,5,2.98
stony,resee#asana#toons#stonn#stony,5,3.35
freed,resee#eater#creel#preen#dreed#greed#breed#freed,8,3.59
glean,resee#eclat#zoeal#glean,4,3.04
penny,resee#aecia#petto#penny,4,2.92
truck,resee#araba#grrrl#ortho#fritt#trunk#truck,7,3.49
abate,resee#alate#amate#agate#abate,5,2.94
shire,resee#arose#sprue#stire#shire,5,3.55
amend,resee#eclat#faena#amend,4,3.1
opium,resee#taata#ovolo#onium#odium#opium,6,3.15
scorn,resee#arars#snort#scorn,4,4.08
widow,resee#taata#ovolo#ionic#bijou#widow,6,3.16
unlit,resee#taata#potoo#itchy#limit#unlit,6,3.06
blush,resee#asana#ottos#slily#plush#blush,6,3.49
rumor,resee#radar#rotor#rigor#rumor,5,3.07
dingy,resee#taata#ovolo#kinin#cinch#pinup#dingy,7,3.52
jetty,resee#aecia#petto#netty#betty#jetty,6,2.81
gooey,resee#zoaea#looey#cooey#hooey#gooey,6,2.99
vouch,resee#taata#ovolo#covin#vouch,5,3.51
berth,resee#terra#nertz#certy#vertu#derth#berth,7,3.09
udder,resee#arret#cooer#iller#nuder#udder,6,3.02
navel,resee#zoaea#aglet#lapel#navel,5,3.45
civil,resee#taata#ovolo#civil,4,3.17
trait,resee#araba#urari#trait,4,3.39
bound,resee#taata#ovolo#ionic#nouny#hound#pound#mound#bound,9,3.38
realm,resee#reata#rearm#realm,4,2.88
sheer,resee#ester#sleer#sneer#sheer,5,3.36
bonus,resee#asana#snoot#nolls#yonis#conus#bonus,7,3.59
larva,resee#araba#parra#targa#larva,5,3.08
small,resee#asana#toast#scall#shall#spall#small,7,3.49
screw,resee#aster#orles#siren#screw,5,3.44
block,resee#taata#ovolo#choil#block,5,3.27
alive,resee#alate#alone#alike#alive,5,2.96
fiend,resee#eclat#odeon#piend#fiend,5,3.11
craze,resee#aurae#paire#orate#crane#crame#crake#crave#craze,9,3.13
rebut,resee#reata#retro#relit#recut#rebut,6,3.07
roost,resee#ratas#roost,3,2.98
clung,resee#taata#ovolo#xylyl#linin#clung,6,3.27
froth,resee#araba#grrrl#ortho#troth#froth,6,3.37
owing,resee#taata#ovolo#onium#ohing#oping#owing,7,3.13
privy,resee#araba#grrrl#ortho#primi#prink#pricy#privy,8,3.48
croup,resee#araba#grrrl#ortho#irony#crock#croup,7,3.78
posit,resee#tassa#posit,3,3.16
wrist,resee#arras#proso#trist#grist#frist#wrist,7,3.49
froze,resee#aurae#crore#trone#drole#probe#grove#froze,8,3.02
tense,resee#setae#tense,3,3.37
least,resee#aeons#setal#least,4,3.08
input,resee#taata#potoo#clipt#input,5,3.38
staff,resee#asana#toast#stall#stays#staid#stack#staph#staff,9,3.37
graze,resee#aurae#paire#orate#crane#drake#grame#grave#graze,9,3.16
green,resee#eater#creel#preen#green,5,3.08
nutty,resee#taata#lotto#nitty#nutty,5,3.32
winch,resee#taata#ovolo#kinin#cinch#pinch#ginch#finch#winch,9,3.59
chick,resee#taata#ovolo#kinin#chick,5,3.53
alien,resee#zoaea#aglet#alien,4,3.07
lance,resee#alate#haole#lance,4,3.27
mange,resee#alate#canoe#panne#mange,5,3.15
scrum,resee#arras#torso#surly#sirup#scrum,6,4.06
tasty,resee#tassa#tasty,3,3.42
rumba,resee#radar#roach#rupia#rumba,5,3.06
sloth,resee#asana#toots#sloth,4,3.91
prize,resee#aurae#crore#trite#brine#drive#prime#prize,8,3.31
cruel,resee#arret#oriel#cruel,4,3.35
tower,resee#arret#otter#toner#toyer#toper#toker#tower,8,3.35
punch,resee#taata#ovolo#kinin#cundy#hunch#punch,7,3.65
wreak,resee#earnt#arear#oread#ureal#cream#break#freak#wreak,9,3.58
geeky,resee#eejit#veena#peeoy#deely#geeky,6,3.15
steer,resee#ester#steer,3,3.5
truly,resee#araba#grrrl#orlon#trild#truly,6,3.5
dwelt,resee#eclat#olent#dwelt,4,3.51
moody,resee#taata#ovolo#zooid#doody#hoody#moody,7,3.61
rugby,resee#radar#roton#rubli#rugby,5,3.23
bench,resee#aecia#telco#dench#hench#bench,6,3.25
corer,resee#arret#corer,3,3.55
smart,resee#arars#start#slart#scart#spart#smart,7,3.69
scone,resee#abase#soote#slope#snoke#scone,6,3.29
whale,resee#alate#loave#quale#dwale#whale,6,3.16
worry,resee#araba#morro#lorry#worry,5,3.59
arena,resee#earnt#arena,3,3.27
drake,resee#aurae#paire#orate#crane#drake,6,3.13
fault,resee#taata#matlo#dault#hault#gault#fault,7,3.32
place,resee#alate#plane#place,4,3.33
champ,resee#taata#llano#biach#champ,5,3.48
taboo,resee#taata#taboo,3,3.35
ionic,resee#taata#ovolo#ionic,4,3.5
friar,resee#araba#friar,3,3.73
dopey,resee#zoaea#looey#toney#covey#dopey,6,3.73
infer,resee#arret#cooer#iller#inner#infer,6,3.43
hence,resee#telae#geode#penie#benne#hence,6,3.34
phone,resee#alate#ohone#phone,4,3.45
faith,resee#taata#canto#laity#haith#baith#faith,7,3.34
surly,resee#arars#torso#surly,4,3.75
brown,resee#araba#brool#broth#bronc#brown,6,3.68
chief,resee#zoaea#intel#kibei#chief,5,3.23
abbot,resee#taata#afoot#allot#adbot#abbot,6,3.81
elegy,resee#exeat#elemi#elegy,4,3.41
shawl,resee#asana#toast#scall#spail#shaul#shawl,7,3.45
pinto,resee#taata#molto#pinto,4,3.85
dolly,resee#taata#ovolo#lolly#colly#dolly,6,3.48
cider,resee#arret#cooer#cider,4,3.33
leapt,resee#aecia#beano#dealt#leapt,5,3.41
order,resee#arret#order,3,3.72
house,resee#abase#loose#toise#sonse#copse#youse#douse#house,9,3.3
scram,resee#arras#soral#stray#scran#scrap#scram,7,3.81
swing,resee#asana#toons#sling#suing#swing,6,3.61
virus,resee#arars#toros#nirls#siris#circs#virus,7,3.91
nymph,resee#taata#ovolo#kinin#chynd#nymph,6,3.67
pasta,resee#tassa#hasta#pasta,4,3.33
orbit,resee#araba#brool#orbit,4,3.86
parse,resee#soare#arise#carse#parse,5,3.51
humid,resee#taata#ovolo#kinin#mucic#humid,6,3.59
credo,resee#earnt#credo,3,3.61
bible,resee#alate#looie#mille#bible,5,3.6
afoot,resee#taata#afoot,3,3.72
vegan,resee#aecia#beano#penal#geyan#vegan,6,3.75
probe,resee#aurae#crore#trone#drole#probe,6,4.12
taste,resee#ansae#taste,3,3.45
right,resee#radar#roton#richt#right,5,3.42
wooer,resee#arret#cooer#wooer,4,3.37
prawn,resee#araba#urari#orant#drawn#prawn,6,3.59
mouth,resee#taata#molto#monty#mouth,5,3.4
sugar,resee#arars#sorta#sabir#sugar,5,4.2
skimp,resee#asana#ottos#slily#shish#skimp,6,3.97
grape,resee#aurae#paire#trape#crape#drape#grape,7,3.39
yearn,resee#terra#learn#yearn,4,3.38
basin,resee#tassa#mason#basin,4,3.49
piney,resee#zoaea#inlet#cunei#piney,5,3.67
scarf,resee#arars#start#snarl#scary#scarp#scarf,7,4.1
spoke,resee#abase#soote#slope#spode#spoke,6,3.41
femur,resee#terra#decor#lemur#femur,5,3.48
stake,resee#abase#soave#state#stale#stane#stade#stage#stake,9,3.57
dodgy,resee#taata#ovolo#ionic#dough#dodgy,6,3.54
flume,resee#alate#ollie#clype#blude#glume#flume,7,3.67
sassy,resee#tassa#lasso#sassy,4,3.36
assay,resee#tassa#assai#assay,4,3.3
filet,resee#zoaea#inlet#gilet#filet,5,3.41
putty,resee#taata#lotto#nitty#cutty#putty,6,3.65
tabby,resee#taata#taboo#tabid#tabun#tabby,6,3.93
ascot,resee#asana#ascot,3,3.88
frame,resee#aurae#paire#orate#crane#drake#grame#brame#frame,9,3.59
miser,resee#arses#loser#miser,4,3.41
guest,resee#etats#doest#blest#fiest#chest#guest,7,3.79
bowel,resee#zoaea#looey#toled#novel#mohel#bowel,7,3.5
stein,resee#etats#steno#stein,4,3.84
shiny,resee#asana#toons#sling#shiny,5,3.8
foist,resee#asana#ottos#sloth#tousy#moist#foist,7,3.83
stash,resee#asana#toast#stash,4,3.82
fussy,resee#tassa#mosso#sissy#hussy#gussy#fussy,7,3.52
fresh,resee#earst#cress#fresh,4,4.13
flier,resee#arret#cooer#iller#plier#flier,6,3.55
covet,resee#zoaea#looey#toted#nonet#comet#covet,7,3.65
enema,resee#exeat#enema,3,3.74
rebar,resee#reata#reran#regar#rebar,5,3.63
belly,resee#aecia#petto#nelly#delly#gelly#belly,7,3.58
hutch,resee#taata#potoo#intil#cutch#dutch#hutch,7,3.99
rodeo,resee#rarer#roneo#rodeo,4,3.53
synod,resee#asana#snoot#scion#synod,5,4.68
angry,resee#araba#actor#agrin#angry,5,3.78
stack,resee#asana#toast#stall#stays#staid#stack,7,4.03
grill,resee#araba#grrrl#growl#grill,5,3.95
handy,resee#taata#paolo#iambi#nanny#candy#dandy#handy,8,4.11
bully,resee#taata#ovolo#dilli#cully#hully#pully#gully#bully,9,4.05
jerky,resee#terra#nerol#cerci#perdu#herby#germy#kerky#jerky,9,4.11
favor,resee#araba#maror#taxor#valor#favor,6,4.57
poise,resee#abase#loose#toise#noise#hoise#poise,7,3.71
lemon,resee#aecia#petto#lemon,4,3.51
sharp,resee#arars#start#snarl#scary#shard#sharp,7,4.3
lapse,resee#abase#tawse#lapse,4,3.53
qualm,resee#taata#llano#biali#chalk#qualm,6,3.68
globe,resee#alate#ollie#clone#ploye#glode#globe,7,3.6
total,resee#taata#total,3,3.67
cried,resee#arret#oriel#cried,4,3.59
junto,resee#taata#molto#pinto#junto,5,4.01
datum,resee#taata#matlo#datum,4,3.61
crepe,resee#eagre#crepe,3,3.66
smack,resee#asana#toast#scall#spacy#shack#smack,7,4.28
pecan,resee#aecia#cecal#decan#pecan,5,3.69
weird,resee#terra#ceorl#weird,4,4.31
quack,resee#taata#llano#biach#quack,5,3.66
glory,resee#araba#morro#ochry#glory,5,4.09
gusto,resee#tassa#posit#gusto,4,3.85
canal,resee#taata#aalii#lahal#naval#canal,6,3.99
shoal,resee#asana#salto#shoal,4,4.37
apply,resee#taata#agloo#ahull#apply,5,3.74
acute,resee#alate#azote#axite#acute,5,3.9
allot,resee#taata#afoot#allot,4,3.91
gonad,resee#taata#agloo#dogan#gonad,5,4.34
dealt,resee#aecia#beano#dealt,4,3.65
guide,resee#alate#ohone#civie#imbue#guide,6,4.15
lever,resee#perea#deter#leger#lever,5,3.98
agony,resee#taata#agloo#agony,4,3.89
buxom,resee#taata#ovolo#ionic#upbow#buxom,6,4.2
lumpy,resee#taata#ovolo#xylyl#linny#lucky#lumpy,7,4.16
foyer,resee#arret#cooer#loner#goier#fouer#foyer,7,3.82
sheik,resee#etats#sheol#sheik,4,4.4
clink,resee#taata#ovolo#xylyl#linin#cling#clink,7,3.83
flesh,resee#etats#sheol#plesh#flesh,5,3.95
diner,resee#arret#cooer#iller#niner#diner,6,3.66
leech,resee#eejit#veena#peeoy#leech,5,4.17
rogue,resee#roate#rorie#roule#rogue,5,3.59
chest,resee#etats#doest#blest#fiest#chest,6,4.16
steel,resee#eales#steel,3,3.66
aging,resee#taata#agloo#aging,4,3.73
stave,resee#abase#soave#stave,4,3.7
curvy,resee#araba#morro#turnt#curli#curch#curdy#curvy,8,4.98
palsy,resee#asana#salto#lalls#palsy,5,4.34
tawny,resee#taata#taboo#tally#tangy#tawny,6,3.84
decor,resee#terra#decor,3,3.66
lathe,resee#alate#lathe,3,3.98
dozen,resee#zoaea#oozed#dozen,4,3.66
amble,resee#alate#anole#aizle#addle#apple#amble,7,4.5
mower,resee#arret#cooer#loner#goier#fouer#yoker#doper#homer#mower,10,4.1
vixen,resee#zoaea#intel#cunei#nided#mixen#vixen,7,3.85
essay,resee#easts#essay,3,3.79
allay,resee#taata#allay,3,4.46
broke,resee#aurae#crore#trone#drole#probe#brome#broke,8,3.77
dicey,resee#zoaea#intel#kibei#dicey,5,4.2
manga,resee#taata#haoma#lamia#manna#manga,6,3.8
botch,resee#taata#potoo#lotic#notch#hotch#gotch#botch,8,3.83
halve,resee#alate#haole#halve,4,4.05
happy,resee#taata#paolo#campi#nappy#yappy#happy,7,3.99
gloom,resee#taata#ovolo#loony#cloop#blood#gloom,7,4.04
spoon,resee#asana#snoot#shoon#spoon,5,4.27
leach,resee#aecia#teach#leach,4,3.68
chute,resee#alate#motte#unite#chute,5,3.84
steak,resee#etats#steal#stean#stead#steam#steak,7,4.72
throw,resee#araba#morro#lirot#throw,5,4.07
cyber,resee#arret#cooer#cider#cuber#cyber,6,3.95
devil,resee#aecia#helio#legit#devil,5,3.95
purge,resee#aurae#murre#ourie#lurve#purge,6,3.71
embed,resee#eaten#excel#eiked#edged#embed,6,3.77
wrung,resee#araba#grrrl#droog#iring#wrung,6,4.02
atone,resee#alate#atone,3,4.16
tilde,resee#alate#toile#tilde,4,4.15
liner,resee#arret#cooer#iller#liner,5,3.99
fleck,resee#eclat#oleic#cleck#fleck,5,3.85
preen,resee#eater#creel#preen,4,4.12
modal,resee#taata#agloo#local#nodal#podal#modal,7,4.62
unify,resee#taata#ovolo#kinin#cuing#unify,6,4.14
droll,resee#araba#grrrl#crool#troll#droll,6,4.06
antic,resee#taata#afoot#atigi#aitch#antic,6,3.99
mince,resee#alate#ohone#indie#yince#mince,6,3.86
druid,resee#araba#grrrl#ortho#primi#druid,6,4.34
lager,resee#arret#oaker#lacer#layer#lader#lamer#lager,8,4.06
toddy,resee#taata#topoi#tolyl#towny#tocky#touzy#toddy,8,3.88
carat,resee#araba#tatar#carat,4,4.07
serve,resee#seare#serge#serve,4,4.09
moose,resee#abase#loose#noose#moose,5,3.95
brink,resee#araba#brool#britt#briki#brink,6,4.3
golly,resee#taata#ovolo#lolly#colly#dolly#holly#polly#molly#golly,10,4.3
shirk,resee#arras#snort#skirl#shirk,5,4.36
human,resee#taata#agloo#nicad#unman#human,6,4.21
sumac,resee#asana#salto#sidas#sumac,5,4.65
erode,resee#eagre#erode,3,3.88
