answer,guessed,num_guessed,time_to_solve
sunny,sayne#stony#shiny#sunny,4,1.48
harem,sayne#pareo#caret#bared#harem,5,1.55
voila,sayne#boart#copal#voila,4,1.59
steed,sayne#soler#stied#steed,4,1.54
spawn,sayne#starn#slain#shawn#spawn,5,1.58
torso,sayne#torsi#torsk#torso,4,1.61
jelly,sayne#corey#deity#kelpy#belly#felly#gelly#welly#jelly,9,1.73
preen,sayne#toner#unred#ripen#preen,5,1.66
leery,sayne#corey#reify#leery,4,1.66
south,sayne#sohur#south,3,1.56
civil,sayne#mohur#clipt#civil,4,1.69
court,sayne#mohur#court,3,1.66
canoe,sayne#canoe,2,1.53
wordy,sayne#borty#lordy#wordy,4,1.63
eerie,sayne#forte#birle#curie#eerie,5,1.6
humus,sayne#torsi#clubs#humps#humfs#humus,6,1.71
cigar,sayne#boart#urial#cigar,4,1.65
segue,sayne#socle#surge#segue,4,1.62
inbox,sayne#porin#nicol#ingot#inbox,5,1.76
muddy,sayne#borty#chivy#plumy#dumky#muddy,6,1.75
brand,sayne#piano#brant#brand,4,1.74
risky,sayne#horsy#risky,3,1.68
debar,sayne#hoaed#cedar#debar,4,1.77
press,sayne#loser#perst#press,4,1.88
catty,sayne#tardy#laity#bawty#catty,5,1.69
vaunt,sayne#garni#haunt#daunt#vaunt,5,1.59
flour,sayne#mohur#clour#flour,4,1.66
piece,sayne#forte#clipe#piece,4,1.66
there,sayne#forte#trice#there,4,1.66
outdo,sayne#mohur#quoit#outdo,4,1.66
boxer,sayne#goier#toper#lower#coder#fouer#boxer,7,1.74
epoch,sayne#goier#helot#chemo#epoch,5,1.73
split,sayne#sohur#slipt#split,4,1.62
renal,sayne#arpen#denar#renal,4,1.89
iliac,sayne#boart#phial#iliac,4,1.74
grape,sayne#roate#irade#crape#frape#grape,6,1.79
shown,sayne#sonic#snort#swoln#shown,5,1.71
queue,sayne#forte#clipe#budge#queue,5,1.68
slack,sayne#shako#skart#smaik#slack,5,1.7
stunt,sayne#sound#shunt#stunt,4,1.65
dizzy,sayne#borty#chivy#dimly#dippy#diddy#dizzy,7,1.77
spiny,sayne#stony#shiny#spiny,4,1.69
embed,sayne#goier#bluet#zebec#ebbed#embed,6,1.79
smack,sayne#shako#skart#smaik#smack,5,1.71
shush,sayne#sohur#sulph#shush,4,1.71
birch,sayne#mohur#crith#birch,4,1.86
madly,sayne#tardy#daily#badly#madly,5,1.75
truth,sayne#mohur#brugh#truth,4,1.84
heave,sayne#roate#image#clade#buaze#heave,6,1.84
treat,sayne#hoaed#petar#great#treat,5,1.86
carry,sayne#tardy#parly#carby#carvy#carry,6,1.75
roach,sayne#boart#roach,3,1.76
gavel,sayne#pareo#valet#cavel#favel#gavel,6,1.75
chili,sayne#mohur#whipt#child#chili,5,1.76
jaunt,sayne#garni#haunt#daunt#vaunt#jaunt,6,1.76
bleed,sayne#goier#bluet#bleep#bleed,5,1.79
matey,sayne#ravey#matey,3,1.74
vapid,sayne#paoli#tapir#capiz#vapid,5,1.76
felon,sayne#toner#belon#pelon#felon,5,1.81
other,sayne#goier#twoer#outer#other,5,1.81
fresh,sayne#loser#perst#fresh,4,2.05
fiend,sayne#reink#fient#fiend,4,1.86
patio,sayne#paoli#patio,3,1.77
jumpy,sayne#borty#chivy#plumy#dumpy#jumpy,6,1.98
paler,sayne#pareo#pater#paler,4,1.81
crone,sayne#borne#irone#trone#crone,5,1.79
savvy,sayne#savoy#savvy,3,1.8
heron,sayne#toner#nerol#heron,4,1.88
junto,sayne#porin#knout#junto,4,1.84
overt,sayne#goier#ceorl#fuero#overt,5,1.88
giddy,sayne#borty#chivy#dimly#giddy,5,1.86
dunce,sayne#ronte#mince#bunce#punce#dunce,6,1.84
count,sayne#corni#count,3,1.79
spurn,sayne#sonic#spurn,3,1.81
bleat,sayne#hoaed#petar#cleat#bleat,5,1.95
harpy,sayne#tardy#parly#harpy,4,1.85
cause,sayne#carse#cause,3,1.84
whale,sayne#roate#image#clade#quale#whale,6,1.89
axion,sayne#ngaio#avion#axion,4,1.92
rural,sayne#boart#urial#fural#dural#mural#jural#aural#rural,9,1.98
spade,sayne#soare#slate#space#spade,5,1.85
tilde,sayne#forte#tuile#tilde,4,1.88
leapt,sayne#hoaed#peart#leapt,4,1.92
adage,sayne#roate#image#plage#adage,5,1.89
cough,sayne#mohur#touch#cough,4,1.87
stand,sayne#slant#stand,3,2.05
mango,sayne#manor#manto#mango,4,2.05
beefy,sayne#corey#deity#kelpy#beefy,5,1.96
groan,sayne#ngaio#logan#groan,4,1.94
scone,sayne#sowne#stone#scone,4,1.89
flick,sayne#mohur#clipt#flick,4,2.07
urine,sayne#borne#trine#crine#urine,5,1.98
study,sayne#soily#surfy#study,4,2.02
shout,sayne#sohur#shout,3,1.88
vouch,sayne#mohur#touch#pouch#gouch#vouch,6,1.95
honey,sayne#toney#coney#boney#honey,5,2.02
eclat,sayne#hoaed#petar#cleat#eclat,5,2.2
chase,sayne#urase#blase#chase,4,1.93
flesh,sayne#loser#welsh#plesh#flesh,5,2.07
bugle,sayne#forte#clipe#bugle,4,1.93
range,sayne#canoe#range,3,1.97
chaff,sayne#boart#miaul#chawk#chaff,5,1.97
virus,sayne#torsi#cirls#virus,4,1.96
glean,sayne#arpen#leman#clean#glean,5,2.09
quilt,sayne#mohur#built#guilt#quilt,5,1.98
rabid,sayne#paoli#fakir#baric#rabid,5,2.13
topic,sayne#mohur#doilt#topic,4,2.17
libel,sayne#goier#filet#pixel#kidel#libel,6,2.07
plait,sayne#boart#diact#plait,4,2.08
ulcer,sayne#goier#tuber#ulcer,4,2.02
borne,sayne#borne,2,1.93
fluff,sayne#mohur#built#pluck#fluff,5,2.03
lunch,sayne#porin#bundt#lunch,4,1.99
gully,sayne#borty#chivy#plumy#fugly#gully,6,2.07
radar,sayne#paoli#garth#faurd#radar,5,2.13
mauve,sayne#haole#targe#baize#wacke#fauve#mauve,7,2.23
swoon,sayne#sonic#snort#swoln#swoun#swoon,6,2.02
apple,sayne#roate#pilae#ample#apple,5,2.03
atone,sayne#crane#atone,3,1.98
amass,sayne#roast#quasi#clash#amass,5,2.11
noisy,sayne#noisy,2,2.04
rumor,sayne#mohur#tumor#rumor,4,2.14
shalt,sayne#shako#sharp#shalt,4,2.01
sinew,sayne#soken#sined#sinew,4,2.03
snail,sayne#starn#snail,3,2.05
ombre,sayne#forte#prole#ochre#ombre,5,2.11
wince,sayne#ronte#mince#wince,4,2.14
brief,sayne#goier#tried#brief,4,2.1
later,sayne#pareo#taler#later,4,2.02
relax,sayne#hoaed#petar#feral#relax,5,2.16
envoy,sayne#toney#onery#envoy,4,2.16
laugh,sayne#paoli#jarul#lauch#laugh,5,2.07
stair,sayne#shako#stair,3,2.05
salve,sayne#sarge#saice#saute#sable#salve,6,2.07
comma,sayne#boart#copal#cocoa#comma,5,2.11
pearl,sayne#hoaed#peart#pearl,4,2.17
wrest,sayne#loser#perst#crest#drest#wrest,6,2.22
cacao,sayne#paoli#tabor#macho#wacko#cacao,6,2.13
shade,sayne#soare#slate#space#suave#shade,6,2.1
cleft,sayne#goier#delft#cleft,4,2.38
cross,sayne#torsi#frosh#grosz#cross,5,2.38
pizza,sayne#boart#phial#pizza,4,2.38
round,sayne#corni#round,3,2.33
plier,sayne#goier#twier#plier,4,2.26
tacit,sayne#paoli#fakir#habit#davit#tacit,6,2.13
oddly,sayne#borty#choky#oddly,4,2.19
erode,sayne#forte#prole#crome#broke#drove#erode,7,2.14
mafia,sayne#paoli#fakir#mafic#mafia,5,2.15
perky,sayne#corey#ferly#herby#perdy#perky,6,2.19
gamer,sayne#pareo#taler#caber#haver#fader#gamer,7,2.2
bitty,sayne#borty#bufty#bitty,4,2.32
inept,sayne#toner#nepit#inept,4,2.3
hutch,sayne#mohur#quich#butch#dutch#kutch#cutch#hutch,8,2.2
valet,sayne#pareo#valet,3,2.17
eking,sayne#reink#eking,3,2.09
glass,sayne#roast#quasi#clash#plasm#flask#glass,7,2.52
deter,sayne#goier#tuber#peter#deter,5,2.23
trend,sayne#reink#urent#trend,4,2.13
mucky,sayne#borty#chivy#lucky#ducky#gucky#mucky,7,2.21
skirt,sayne#sohur#sprit#skirt,4,2.17
sheep,sayne#soler#stied#squeg#shmek#sheep,6,2.18
grass,sayne#roast#crash#grasp#grass,5,2.27
plant,sayne#piano#prang#plant,4,2.17
total,sayne#boart#topaz#total,4,2.21
patch,sayne#paoli#parch#patch,4,2.45
scarf,sayne#shako#stair#scarp#scarf,5,2.34
shiny,sayne#stony#shiny,3,2.14
surge,sayne#socle#surge,3,2.17
shaky,sayne#soapy#scary#slaty#shady#shaky,6,2.5
bread,sayne#hoaed#begad#bread,4,2.59
acute,sayne#roate#axite#acute,4,2.48
email,sayne#hoaed#peart#email,4,2.59
brook,sayne#mohur#droit#prowl#brock#brook,6,2.55
basal,sayne#fatso#basil#basal,4,2.27
amply,sayne#hoary#uplay#amply,4,2.27
leash,sayne#arsed#least#leash,4,2.51
crook,sayne#mohur#droit#prowl#brock#crook,6,2.27
tenet,sayne#toner#tined#tenet,4,2.36
drier,sayne#goier#twier#plier#crier#brier#frier#drier,8,2.31
weigh,sayne#goier#weigh,3,2.56
cello,sayne#goier#helot#cello,4,2.45
gazer,sayne#pareo#taler#caber#haver#fader#gamer#gazer,8,2.33
bowel,sayne#goier#volet#bowel,4,2.55
twang,sayne#piano#brant#thang#twang,5,2.58
befit,sayne#goier#fecit#befit,4,2.52
ninja,sayne#ngaio#nidal#ninja,4,2.33
genie,sayne#ronte#mince#penie#genie,5,2.25
comic,sayne#mohur#vomit#comix#comic,5,2.31
macho,sayne#paoli#tabor#macho,4,2.56
proof,sayne#mohur#droit#prowl#proof,5,2.32
royal,sayne#boyar#royal,3,2.55
image,sayne#roate#image,3,2.57
taint,sayne#garni#haint#paint#faint#daint#taint,7,2.61
gruel,sayne#goier#gruel,3,2.66
grail,sayne#boart#frail#drail#grail,5,2.61
using,sayne#corns#using,3,2.29
billy,sayne#borty#blimy#bigly#billy,5,2.33
snide,sayne#sonce#snipe#snide,4,2.67
bleak,sayne#hoaed#petar#ileac#bleak,5,2.62
phony,sayne#corny#piony#phony,4,2.36
hydro,sayne#borty#hydro,3,2.67
sully,sayne#soily#surly#sully,4,2.64
golem,sayne#goier#godet#golem,4,2.59
pride,sayne#forte#cripe#pride,4,2.57
munch,sayne#porin#bundt#lunch#munch,5,2.7
coupe,sayne#forte#moile#coupe,4,2.4
smelt,sayne#soler#sield#spelt#smelt,5,2.39
chide,sayne#forte#clipe#chide,4,2.42
blend,sayne#reink#olent#blend,4,2.37
noise,sayne#noise,2,2.37
usher,sayne#loser#usher,3,2.5
lager,sayne#pareo#taler#lacer#lader#lager,6,2.5
cocoa,sayne#boart#copal#cocoa,4,2.42
ethic,sayne#goier#fecit#theic#ethic,5,2.48
grind,sayne#corni#print#bring#grind,5,2.69
imply,sayne#borty#chivy#dimly#imply,5,2.67
stung,sayne#sound#shunt#stung,4,2.75
wrong,sayne#corni#front#brond#prong#wrong,6,2.56
piggy,sayne#borty#chivy#dimly#yippy#piggy,6,2.46
enact,sayne#arpen#neath#enact,4,2.73
taunt,sayne#garni#haunt#daunt#vaunt#jaunt#taunt,7,2.42
spout,sayne#sohur#scout#spout,4,2.5
vogue,sayne#forte#moile#coupe#bogue#vogue,6,2.49
stale,sayne#soare#slate#stale,4,2.41
crier,sayne#goier#twier#plier#crier,5,2.45
freed,sayne#goier#cruet#breed#preed#freed,6,2.61
flunk,sayne#corni#blunt#plunk#flunk,5,2.49
tawny,sayne#carny#tawny,3,2.42
crowd,sayne#mohur#droit#crowd,4,2.47
briar,sayne#boart#burka#briar,4,2.48
soggy,sayne#soily#softy#soupy#sooky#sorry#soddy#soggy,8,2.85
filet,sayne#goier#filet,3,2.56
snort,sayne#sonic#snort,3,2.69
pagan,sayne#manor#takin#balun#hazan#pagan,6,2.48
altar,sayne#boart#trial#altar,4,2.54
tower,sayne#goier#toper#toker#tower,5,2.56
nerdy,sayne#toney#nerdy,3,2.63
fruit,sayne#mohur#bruit#fruit,4,2.46
fleck,sayne#goier#delft#fleck,4,2.53
tumor,sayne#mohur#tumor,3,2.45
cacti,sayne#paoli#cardi#cacti,4,2.62
lunge,sayne#ronte#mince#lunge,4,2.5
ebony,sayne#peony#ebony,3,2.58
north,sayne#porin#north,3,2.84
crass,sayne#roast#crash#crass,4,2.94
wagon,sayne#manor#talon#capon#gazon#wagon,6,2.88
knack,sayne#ngaio#brawn#unapt#knack,5,2.57
facet,sayne#pareo#valet#cadet#facet,5,2.68
croak,sayne#boart#croak,3,2.97
loser,sayne#loser,2,2.62
grime,sayne#forte#cripe#bride#grike#grime,6,2.72
heart,sayne#hoaed#heart,3,2.58
ovate,sayne#roate#ovate,3,2.52
circa,sayne#boart#urial#acrid#circa,5,2.73
forum,sayne#mohur#forum,3,2.69
arena,sayne#beano#ahent#amend#arena,5,2.55
kebab,sayne#hoaed#petar#fecal#kebab,5,2.86
fanny,sayne#carny#tawny#nanny#fanny,5,2.93
maker,sayne#pareo#taler#caber#haver#fader#gamer#maker,8,2.85
batty,sayne#tardy#laity#bawty#batty,5,2.61
avoid,sayne#boart#cloak#avoid,4,2.58
friar,sayne#boart#urial#friar,4,2.61
throb,sayne#mohur#broth#throb,4,2.57
revel,sayne#goier#cruet#kerel#rebel#repel#refel#revel,8,2.69
kitty,sayne#borty#whity#kilty#kitty,5,2.59
deity,sayne#corey#deity,3,2.63
ingot,sayne#porin#nicol#ingot,4,2.6
tiger,sayne#goier#tiger,3,2.64
singe,sayne#sonce#singe,3,2.54
daisy,sayne#karsy#daisy,3,2.59
lower,sayne#goier#toper#lower,4,2.71
brash,sayne#roast#crash#brash,4,2.66
abuse,sayne#urase#abuse,3,2.56
erase,sayne#urase#prase#erase,4,2.61
adobe,sayne#roate#olpae#adobe,4,2.8
guild,sayne#mohur#built#guild,4,2.72
donor,sayne#porin#honor#donor,4,2.77
jetty,sayne#corey#deity#felty#betty#petty#jetty,7,3.14
clang,sayne#piano#brant#clang,4,2.73
elide,sayne#forte#clipe#blive#glide#elide,6,2.88
yield,sayne#corey#hexyl#gyeld#yield,5,3.11
risen,sayne#noser#risen,3,2.87
howdy,sayne#borty#doily#howdy,4,2.66
blurb,sayne#mohur#bruit#blurb,4,2.74
aglow,sayne#boart#cloak#apiol#aglow,5,2.69
thumb,sayne#mohur#humic#thumb,4,2.66
opine,sayne#borne#clone#opine,4,2.96
coyly,sayne#goyim#coypu#coyly,4,2.69
meter,sayne#goier#tuber#peter#deter#meter,6,2.71
glint,sayne#corni#flint#glint,4,2.66
flora,sayne#boart#awork#ixora#flora,5,3.09
flask,sayne#roast#quasi#clash#plasm#flask,6,2.78
fully,sayne#borty#chivy#plumy#fugly#fully,6,2.95
grain,sayne#ngaio#grain,3,3.18
trice,sayne#forte#trice,3,2.82
kiosk,sayne#torsi#dipso#kiosk,4,2.73
zesty,sayne#cosey#resty#pesty#festy#zesty,6,2.88
smock,sayne#sohur#stoic#scold#smock,5,2.68
drool,sayne#mohur#droit#drool,4,2.91
sorry,sayne#soily#softy#soupy#sooky#sorry,6,2.97
crump,sayne#mohur#trump#crump,4,2.86
prize,sayne#forte#cripe#pride#prime#prize,6,2.76
defer,sayne#goier#tuber#emeer#ferer#defer,6,2.8
setup,sayne#soler#sepic#setup,4,2.99
undue,sayne#ronte#knife#uncle#undee#undue,6,2.8
jewel,sayne#goier#bluet#lemel#devel#jewel,6,2.79
lupus,sayne#torsi#clubs#hulks#lumps#lupus,6,2.78
prawn,sayne#ngaio#brawn#prawn,4,2.93
latte,sayne#haole#large#latke#latte,5,3.2
milky,sayne#borty#chivy#dimly#filmy#milky,6,3.15
totem,sayne#goier#volet#toped#totem,5,2.91
grown,sayne#porin#crown#brown#frown#drown#grown,7,2.85
dicey,sayne#corey#dicey,3,2.8
gnome,sayne#ronte#gnome,3,2.8
rugby,sayne#borty#rugby,3,2.8
sauna,sayne#saint#sauna,3,2.75
nicer,sayne#toner#nicer,3,2.83
meaty,sayne#agley#teary#beaty#peaty#meaty,6,2.95
deign,sayne#toner#feign#deign,4,2.86
idler,sayne#goier#tiler#idler,4,2.88
bunch,sayne#porin#bundt#bunch,4,2.82
nosey,sayne#nosey,2,3.02
floor,sayne#mohur#livor#floor,4,2.81
acorn,sayne#ngaio#toran#acorn,4,3.22
cynic,sayne#noily#cynic,3,2.91
mummy,sayne#borty#chivy#plumy#yummy#dummy#gummy#mummy,8,2.9
spike,sayne#socle#surge#shite#spide#spike,6,2.84
never,sayne#toner#nicer#nuder#neper#newer#never,7,2.94
shank,sayne#slant#scand#shank,4,3.13
lapse,sayne#carse#paise#lapse,4,2.84
junta,sayne#ngaio#urnal#junta,4,3.14
hovel,sayne#goier#volet#hovel,4,2.99
shark,sayne#shako#shark,3,2.84
downy,sayne#corny#towny#powny#downy,5,2.87
sober,sayne#soler#sober,3,3.27
brine,sayne#borne#brine,3,3.25
group,sayne#mohur#crout#proul#group,5,3.35
snuff,sayne#sonic#spurn#snush#snuff,5,3.04
label,sayne#pareo#valet#camel#bagel#label,6,2.88
horny,sayne#corny#horny,3,2.83
abode,sayne#roate#olpae#adobe#abode,5,2.91
cling,sayne#corni#clint#cling,4,2.88
stick,sayne#sohur#slipt#stick,4,3.0
chore,sayne#forte#prole#kiore#chore,5,2.93
begin,sayne#toner#feign#begin,4,3.01
tacky,sayne#tardy#talcy#tacky,4,3.35
snare,sayne#snare,2,3.34
argue,sayne#roate#argle#argue,4,3.39
testy,sayne#cosey#resty#pesty#festy#zesty#yesty#testy,8,3.16
agent,sayne#beano#ahent#agent,4,2.93
stuff,sayne#sohur#sluit#stuck#stump#stubs#stuff,7,3.41
enter,sayne#toner#niter#enter,4,3.35
curvy,sayne#borty#girly#curdy#curvy,5,3.03
pique,sayne#forte#clipe#pique,4,3.46
cameo,sayne#pareo#cameo,3,2.94
flaky,sayne#hoary#bialy#platy#flaky,5,2.98
alpha,sayne#boart#phial#alpha,4,3.19
drill,sayne#mohur#dript#drill,4,2.94
spend,sayne#segno#sient#scend#shend#spend,6,2.95
cider,sayne#goier#tiler#cider,4,2.94
taffy,sayne#tardy#talcy#tatty#tabby#taffy,6,3.23
octet,sayne#goier#buteo#opted#octet,5,3.39
dopey,sayne#corey#motey#holey#bogey#pokey#dopey,7,3.12
utter,sayne#goier#tuber#upter#utter,5,3.21
slope,sayne#socle#slope,3,3.34
cloud,sayne#mohur#clout#cloud,4,3.08
acrid,sayne#boart#urial#acrid,4,3.58
polar,sayne#boart#polar,3,3.47
knife,sayne#ronte#knife,3,3.5
bribe,sayne#forte#cripe#bride#brize#bribe,6,3.01
stole,sayne#socle#stole,3,2.97
karma,sayne#paoli#garth#farad#barra#marka#karma,7,3.06
build,sayne#mohur#built#build,4,2.99
await,sayne#boart#diact#plait#await,5,2.99
gloss,sayne#torsi#flosh#gloss,4,3.05
tatty,sayne#tardy#talcy#tatty,4,3.04
fizzy,sayne#borty#chivy#dimly#yippy#figgy#fizzy,7,3.06
pasty,sayne#karsy#hasty#pasty,4,3.03
style,sayne#soyle#style,3,3.12
prank,sayne#piano#prang#prank,4,2.96
mince,sayne#ronte#mince,3,3.06
quell,sayne#goier#delft#blech#quell,5,3.23
borax,sayne#boart#bolar#borak#borax,5,3.09
filmy,sayne#borty#chivy#dimly#filmy,5,3.08
rocky,sayne#borty#loury#rocky,4,3.07
lumpy,sayne#borty#chivy#plumy#lumpy,5,3.12
flock,sayne#mohur#viold#plotz#block#flock,6,3.13
quite,sayne#forte#blite#quite,4,3.09
maple,sayne#haole#carle#maile#maple,5,3.09
thief,sayne#goier#quiet#thief,4,3.39
smell,sayne#soler#sield#spelt#shelf#skelm#smell,7,3.17
anime,sayne#knawe#anole#antre#anime,5,3.29
china,sayne#piano#ahint#china,4,3.38
silly,sayne#soily#silly,3,3.21
final,sayne#ngaio#dinar#binal#final,5,3.26
crave,sayne#roate#irade#crape#crake#crame#crave,7,3.14
curly,sayne#borty#girly#curly,4,3.12
ounce,sayne#ronte#ounce,3,3.12
brace,sayne#roate#irade#crape#brace,5,3.17
broil,sayne#mohur#droit#broil,4,3.24
blunt,sayne#corni#blunt,3,3.04
crown,sayne#porin#crown,3,3.05
swung,sayne#sound#shunt#slung#swung,5,3.14
sonar,sayne#starn#sonar,3,3.25
nymph,sayne#noily#nymph,3,3.19
giver,sayne#goier#giber#giver,4,3.5
guava,sayne#boart#miaul#quack#guava,5,3.37
grimy,sayne#borty#drily#pricy#grimy,5,3.73
chair,sayne#boart#frail#chair,4,3.26
aisle,sayne#urase#aisle,3,3.64
finch,sayne#porin#nicht#linch#finch,5,3.61
short,sayne#sohur#short,3,3.14
focus,sayne#torsi#cowls#doucs#hocus#focus,6,3.2
koala,sayne#boart#woald#coala#koala,5,3.22
sonic,sayne#sonic,2,3.39
route,sayne#forte#route,3,3.25
shoal,sayne#shako#shoat#shoal,4,3.51
scoop,sayne#sohur#stoic#scold#scowp#scoop,6,3.17
dryer,sayne#toyer#plyer#buyer#feyer#cryer#dryer,7,3.22
sneer,sayne#soken#sined#snees#sneer,5,3.14
elite,sayne#forte#blite#elite,4,3.15
steer,sayne#soler#shier#suber#serer#steer,6,3.25
erect,sayne#goier#vertu#crept#erect,5,3.27
blare,sayne#roate#irade#blare,4,3.24
drawl,sayne#boart#frail#crawl#drawl,5,3.62
stave,sayne#soare#slate#stade#stage#stake#stave,7,3.49
towel,sayne#goier#volet#towel,4,3.27
madam,sayne#paoli#garth#jambu#kaama#macaw#madam,7,3.23
solar,sayne#shako#solar,3,3.76
antic,sayne#ngaio#abrin#antic,4,3.34
track,sayne#boart#trail#track,4,3.51
adult,sayne#boart#ducat#adult,4,3.26
flush,sayne#torsi#blush#plush#flush,5,3.26
arrow,sayne#boart#croak#argol#ardor#arrow,6,3.72
whiff,sayne#mohur#whipt#whilk#which#whiff,6,3.33
hussy,sayne#horsy#hissy#hussy,4,3.35
blitz,sayne#mohur#clipt#blitz,4,3.34
tough,sayne#mohur#touch#tough,4,3.59
droll,sayne#mohur#droit#drool#droll,5,3.42
shire,sayne#socle#surge#stire#shire,5,3.31
umbra,sayne#boart#mbira#umbra,4,3.34
booty,sayne#borty#boxty#booty,4,3.3
prose,sayne#torse#brose#prose,4,3.33
gaudy,sayne#tardy#zaidy#baldy#gaudy,5,3.44
clump,sayne#mohur#guimp#clump,4,3.62
chard,sayne#boart#liard#chard,4,3.36
rival,sayne#boart#urial#viral#rival,5,3.38
beech,sayne#goier#delft#beech,4,3.44
spoof,sayne#sohur#stoic#slojd#swobs#spoof,6,3.39
binge,sayne#ronte#mince#binge,4,3.3
chump,sayne#mohur#humic#chump,4,3.34
shrug,sayne#sohur#shrub#shrug,4,3.3
frame,sayne#roate#irade#crape#brake#frame,6,3.3
beget,sayne#goier#kugel#beget,4,3.75
bacon,sayne#manor#talon#capon#bacon,5,3.34
video,sayne#goier#video,3,3.37
sense,sayne#sonce#singe#sense,4,3.38
piano,sayne#piano,2,3.3
ennui,sayne#toner#genic#ennui,4,3.51
mamma,sayne#paoli#garth#jambu#mamma,5,3.4
stiff,sayne#sohur#slipt#stick#stims#stiff,6,3.41
annoy,sayne#unary#onlay#anomy#annoy,5,3.87
waist,sayne#fatso#tarsi#maist#waist,5,3.39
torch,sayne#mohur#torch,3,3.37
manga,sayne#manor#manic#manul#manat#manga,6,3.39
agile,sayne#roate#pilae#alike#agile,5,3.4
swish,sayne#sohur#shift#slish#swish,5,3.34
elect,sayne#goier#delft#clept#elect,5,3.4
mania,sayne#manor#manic#mania,4,3.35
rowdy,sayne#borty#loury#rocky#rowdy,5,3.41
fairy,sayne#tardy#lairy#hairy#fairy,5,3.4
patty,sayne#tardy#laity#bawty#catty#patty,6,3.42
hurry,sayne#borty#girly#curdy#furzy#murky#hurry,7,3.39
arise,sayne#urase#arose#arise,4,3.37
reset,sayne#loser#reses#reset,4,3.52
ahead,sayne#hoaed#jehad#ahead,4,3.52
islet,sayne#loser#clies#islet,4,3.75
cobra,sayne#boart#cobra,3,3.56
nerve,sayne#ronte#inure#nerve,4,3.98
newer,sayne#toner#nicer#nuder#neper#newer,6,3.93
refer,sayne#goier#tuber#emeer#ferer#refer,6,3.54
minor,sayne#porin#inorb#minor,4,3.68
scree,sayne#socle#spice#scute#scree,5,3.38
droop,sayne#mohur#droit#drool#droob#droop,6,3.49
aider,sayne#hoaed#ardeb#aider,4,3.64
troop,sayne#mohur#droit#trock#troop,5,3.57
leggy,sayne#corey#deity#kelpy#jeely#leggy,6,3.89
tying,sayne#corny#tying,3,3.52
allow,sayne#boart#cloak#aldol#allow,5,3.46
swell,sayne#soler#sield#spelt#shelf#skelm#seels#swell,8,3.61
alien,sayne#arpen#alien,3,3.48
retry,sayne#corey#reify#reply#rebuy#reedy#retry,7,3.53
alike,sayne#roate#pilae#alike,4,3.63
shove,sayne#socle#store#shope#shove,5,3.58
ester,sayne#loser#usher#ester,4,3.67
layer,sayne#layer,2,3.65
print,sayne#corni#print,3,3.48
